dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
OSULeaf,0.9008,0.9471,-0.0463,loss,0.3654,0.2378,0.1276,loss,0.7372,6.5343,-5.7971,loss,183282,3.1888
PhalangesOutlinesCorrect,0.831,0.8303,0.0007,tie,0.3884,1.4708,-1.0824,win,-0.5661,2.0437,-2.6098,loss,182630,3.1864
Phoneme,0.2068,0.3006,-0.0938,loss,2.9081,7.0359,-4.1278,win,0.6584,4.7834,-4.125,loss,188661,3.2093
Plane,1.0,1.0,0.0,tie,0.0888,0.0,0.0888,loss,1.3422,3.3933,-2.0511,loss,183445,3.1894
ProximalPhalanxOutlineAgeGroup,0.839,0.8537,-0.0147,loss,0.4338,1.2906,-0.8568,win,1.3397,5.6483,-4.3086,loss,182793,3.187
ProximalPhalanxOutlineCorrect,0.8797,0.923,-0.0433,loss,0.3477,0.5448,-0.1971,win,-1.5994,-3.5363,1.9369,win,182630,3.1864
ProximalPhalanxTW,0.6976,0.76,-0.0624,loss,0.7826,2.0198,-1.2372,win,0.2428,5.6975,-5.4547,loss,183282,3.1888
RefrigerationDevices,0.4693,0.5099,-0.0406,loss,1.3171,6.1414,-4.8243,win,0.3432,4.2486,-3.9054,loss,182793,3.187
ScreenType,0.5013,0.576,-0.0747,loss,1.0257,3.6402,-2.6145,win,0.7335,4.2157,-3.4822,loss,182793,3.187
ShapeletSim,1.0,0.9089,0.0911,win,0.0998,0.2342,-0.1344,win,2.1963,3.429,-1.2327,loss,182630,3.1864
ShapesAll,0.8517,0.9283,-0.0766,loss,0.7212,0.4908,0.2304,loss,1.7062,9.5598,-7.8536,loss,192084,3.2223
SmallKitchenAppliances,0.8453,0.7819,0.0634,win,0.4364,2.273,-1.8366,win,0.5639,3.9346,-3.3707,loss,182793,3.187
SonyAIBORobotSurface1,0.8153,0.9338,-0.1185,loss,0.391,0.3641,0.0269,loss,0.579,3.2614,-2.6824,loss,182630,3.1864
SonyAIBORobotSurface2,0.8437,0.8269,0.0168,win,0.3485,1.433,-1.0845,win,0.0747,2.9596,-2.8849,loss,182630,3.1864
StarLightCurves,0.9749,0.9769,-0.002,tie,0.1732,0.2046,-0.0314,win,1.2941,8.4155,-7.1214,loss,182793,3.187
Strawberry,0.7919,0.9746,-0.1827,loss,0.3386,0.1629,0.1757,loss,0.1765,6.2246,-6.0481,loss,182630,3.1864
SwedishLeaf,0.9504,0.967,-0.0166,loss,0.2156,0.1892,0.0264,loss,1.1055,4.1636,-3.0581,loss,184749,3.1943
Symbols,0.9779,0.9576,0.0203,win,0.2086,0.1578,0.0508,loss,1.9785,2.5618,-0.5833,loss,183282,3.1888
SyntheticControl,0.99,0.9973,-0.0073,loss,0.0963,0.0052,0.0911,loss,0.5381,3.3016,-2.7635,loss,183282,3.1888
ToeSegmentation1,0.943,0.9632,-0.0202,loss,0.2023,0.1864,0.0159,loss,0.3608,2.1806,-1.8198,loss,182630,3.1864
ToeSegmentation2,0.9385,0.9092,0.0293,win,0.1987,0.5003,-0.3016,win,0.6956,3.2069,-2.5113,loss,182630,3.1864
Trace,1.0,1.0,0.0,tie,0.0822,0.0,0.0822,loss,2.2382,4.9221,-2.6839,loss,182956,3.1876
TwoLeadECG,0.9939,0.9993,-0.0054,loss,0.0746,0.0066,0.068,loss,0.0281,4.762,-4.7339,loss,182630,3.1864
TwoPatterns,1.0,1.0,0.0,tie,0.0791,0.0,0.0791,loss,2.64,12.1597,-9.5197,loss,182956,3.1876
UWaveGestureLibraryAll,0.9665,0.9447,0.0218,win,0.2217,0.3434,-0.1217,win,1.8012,8.0814,-6.2802,loss,183608,3.19
UWaveGestureLibraryX,0.8116,0.8099,0.0017,tie,0.5724,1.5956,-1.0232,win,0.7494,4.3044,-3.555,loss,183608,3.19
UWaveGestureLibraryY,0.7557,0.7528,0.0029,tie,0.7971,1.8851,-1.088,win,1.0892,4.101,-3.0118,loss,183608,3.19
