dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MixedShapesSmallTrain,0.8911,,,no_baseline,0.3888,,,no_baseline,0.6677,,,no_baseline,268438,3.5361
PLAID,0.8845,,,no_baseline,0.4039,,,no_baseline,1.587,,,no_baseline,269212,3.5391
PickupGestureWiimoteZ,0.84,,,no_baseline,0.6573,,,no_baseline,1.0826,,,no_baseline,269083,3.5386
PigAirwayPressure,0.0288,,,no_baseline,3.8945,,,no_baseline,0.2246,,,no_baseline,274501,3.5593
PigArtPressure,0.8942,,,no_baseline,0.3675,,,no_baseline,-0.65,,,no_baseline,274501,3.5593
PigCVP,0.6394,,,no_baseline,1.6831,,,no_baseline,1.2162,,,no_baseline,274501,3.5593
PowerCons,0.9667,,,no_baseline,0.1258,,,no_baseline,0.3544,,,no_baseline,268051,3.5347
Rock,0.86,,,no_baseline,0.593,,,no_baseline,1.4968,,,no_baseline,268309,3.5356
SemgHandGenderCh2,0.9283,,,no_baseline,0.2262,,,no_baseline,0.7479,,,no_baseline,268051,3.5347
SemgHandMovementCh2,0.72,,,no_baseline,0.8057,,,no_baseline,0.9581,,,no_baseline,268567,3.5366
SemgHandSubjectCh2,0.9044,,,no_baseline,0.3667,,,no_baseline,1.4566,,,no_baseline,268438,3.5361
ShakeGestureWiimoteZ,0.92,,,no_baseline,0.415,,,no_baseline,0.8484,,,no_baseline,269083,3.5386
SmoothSubspace,0.9867,,,no_baseline,0.1181,,,no_baseline,0.1431,,,no_baseline,268180,3.5351
UMD,0.9931,,,no_baseline,0.1044,,,no_baseline,0.6268,,,no_baseline,268180,3.5351
