dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Wine,0.6852,0.8185,-0.1333,loss,0.5923,0.9499,-0.3576,win,0.6374,26.9638,-26.3264,loss,271644,3.5484
WordSynonyms,0.7179,0.7417,-0.0238,loss,1.1595,1.8361,-0.6766,win,0.3953,3.0425,-2.6472,loss,274818,3.5604
Worms,0.5714,0.7662,-0.1948,loss,1.2624,1.5027,-0.2403,win,0.4341,3.1133,-2.6792,loss,272058,3.5499
WormsTwoClass,0.6883,0.7065,-0.0182,loss,0.5223,1.8387,-1.3164,win,0.3387,4.3009,-3.9622,loss,271644,3.5484
Yoga,0.893,0.9031,-0.0101,loss,0.2727,0.5236,-0.2509,win,0.0647,6.6224,-6.5577,loss,271644,3.5484
ACSF1,0.65,,,no_baseline,1.2316,,,no_baseline,0.1478,,,no_baseline,272748,3.5525
AllGestureWiimoteX,0.7071,,,no_baseline,0.994,,,no_baseline,0.2552,,,no_baseline,272748,3.5525
AllGestureWiimoteY,0.6443,,,no_baseline,1.131,,,no_baseline,-0.145,,,no_baseline,272748,3.5525
AllGestureWiimoteZ,0.5857,,,no_baseline,1.1284,,,no_baseline,0.6334,,,no_baseline,272748,3.5525
BME,0.9667,,,no_baseline,0.179,,,no_baseline,0.0687,,,no_baseline,271782,3.5489
Chinatown,0.9825,,,no_baseline,0.1102,,,no_baseline,0.034,,,no_baseline,271644,3.5484
Crop,0.7152,,,no_baseline,0.9046,,,no_baseline,0.0762,,,no_baseline,274680,3.5599
DodgerLoopDay,0.4875,,,no_baseline,1.3083,,,no_baseline,0.3179,,,no_baseline,272334,3.551
DodgerLoopGame,0.8841,,,no_baseline,0.3051,,,no_baseline,0.3064,,,no_baseline,271644,3.5484
DodgerLoopWeekend,0.971,,,no_baseline,0.15,,,no_baseline,0.6232,,,no_baseline,271644,3.5484
EOGHorizontalSignal,0.5829,,,no_baseline,1.4384,,,no_baseline,1.4735,,,no_baseline,273024,3.5536
EOGVerticalSignal,0.558,,,no_baseline,1.6308,,,no_baseline,0.5413,,,no_baseline,273024,3.5536
EthanolLevel,0.828,,,no_baseline,0.4799,,,no_baseline,0.7978,,,no_baseline,271920,3.5494
FreezerRegularTrain,0.9884,,,no_baseline,0.0923,,,no_baseline,-0.3614,,,no_baseline,271644,3.5484
FreezerSmallTrain,0.6681,,,no_baseline,0.8713,,,no_baseline,0.5767,,,no_baseline,271644,3.5484
Fungi,0.9892,,,no_baseline,0.1165,,,no_baseline,0.6876,,,no_baseline,273852,3.5568
GestureMidAirD1,0.6,,,no_baseline,1.1138,,,no_baseline,0.7345,,,no_baseline,274956,3.561
GestureMidAirD2,0.6,,,no_baseline,1.1438,,,no_baseline,0.5286,,,no_baseline,274956,3.561
