dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MiddlePhalanxOutlineAgeGroup,0.513,0.5221,-0.0091,loss,0.9342,4.9601,-4.0259,win,-0.2204,0.9851,-1.2055,loss,66505,1.5237
MiddlePhalanxOutlineCorrect,0.8213,0.8103,0.011,win,0.4084,1.2175,-0.8091,win,0.5141,2.4532,-1.9391,loss,66430,1.5234
MiddlePhalanxTW,0.5714,0.5104,0.061,win,1.0803,4.0946,-3.0143,win,-0.007,3.4,-3.407,loss,66730,1.5245
MoteStrain,0.857,0.9018,-0.0448,loss,0.3545,0.6772,-0.3227,win,-0.0657,3.5563,-3.622,loss,66430,1.5234
NonInvasiveFetalECGThorax1,0.9038,0.9511,-0.0473,loss,0.5244,0.2659,0.2585,loss,0.8552,-2.2634,3.1186,win,69430,1.5349
NonInvasiveFetalECGThorax2,0.916,0.9526,-0.0366,loss,0.5006,0.2528,0.2478,loss,-1.5455,2.9866,-4.5321,loss,69430,1.5349
OliveOil,0.4,0.8467,-0.4467,loss,1.2903,0.9378,0.3525,loss,0.269,-3.6343,3.9033,win,66580,1.524
OSULeaf,0.8719,0.9471,-0.0752,loss,0.4334,0.2378,0.1956,loss,-0.467,6.5343,-7.0013,loss,66730,1.5245
PhalangesOutlinesCorrect,0.8205,0.8303,-0.0098,loss,0.3946,1.4708,-1.0762,win,0.7065,2.0437,-1.3372,loss,66430,1.5234
Phoneme,0.2542,0.3006,-0.0464,loss,2.7805,7.0359,-4.2554,win,1.0567,4.7834,-3.7267,loss,69205,1.534
Plane,1.0,1.0,0.0,tie,0.1074,0.0,0.1074,loss,1.1065,3.3933,-2.2868,loss,66805,1.5248
ProximalPhalanxOutlineAgeGroup,0.8244,0.8537,-0.0293,loss,0.4222,1.2906,-0.8684,win,-0.0539,5.6483,-5.7022,loss,66505,1.5237
ProximalPhalanxOutlineCorrect,0.9141,0.923,-0.0089,loss,0.2409,0.5448,-0.3039,win,1.7603,-3.5363,5.2966,win,66430,1.5234
ProximalPhalanxTW,0.7854,0.76,0.0254,win,0.621,2.0198,-1.3988,win,-0.1938,5.6975,-5.8913,loss,66730,1.5245
RefrigerationDevices,0.456,0.5099,-0.0539,loss,1.1763,6.1414,-4.9651,win,0.2162,4.2486,-4.0324,loss,66505,1.5237
ScreenType,0.408,0.576,-0.168,loss,1.2007,3.6402,-2.4395,win,0.4774,4.2157,-3.7383,loss,66505,1.5237
ShapeletSim,0.5667,0.9089,-0.3422,loss,0.6135,0.2342,0.3793,loss,0.3861,3.429,-3.0429,loss,66430,1.5234
ShapesAll,0.8367,0.9283,-0.0916,loss,0.7952,0.4908,0.3044,loss,0.7309,9.5598,-8.8289,loss,70780,1.54
SmallKitchenAppliances,0.7973,0.7819,0.0154,win,0.5251,2.273,-1.7479,win,0.5311,3.9346,-3.4035,loss,66505,1.5237
SonyAIBORobotSurface1,0.787,0.9338,-0.1468,loss,0.5354,0.3641,0.1713,loss,-0.0573,3.2614,-3.3187,loss,66430,1.5234
SonyAIBORobotSurface2,0.8625,0.8269,0.0356,win,0.3653,1.433,-1.0677,win,0.0189,2.9596,-2.9407,loss,66430,1.5234
StarLightCurves,0.9728,0.9769,-0.0041,tie,0.1502,0.2046,-0.0544,win,2.267,8.4155,-6.1485,loss,66505,1.5237
Strawberry,0.9568,0.9746,-0.0178,loss,0.1515,0.1629,-0.0114,win,-0.0194,6.2246,-6.244,loss,66430,1.5234
SwedishLeaf,0.9488,0.967,-0.0182,loss,0.2982,0.1892,0.109,loss,0.9882,4.1636,-3.1754,loss,67405,1.527
Symbols,0.9347,0.9576,-0.0229,loss,0.2989,0.1578,0.1411,loss,1.9478,2.5618,-0.614,loss,66730,1.5245
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1152,0.0052,0.11,loss,0.9592,3.3016,-2.3424,loss,66730,1.5245
ToeSegmentation1,0.9211,0.9632,-0.0421,loss,0.2306,0.1864,0.0442,loss,0.4791,2.1806,-1.7015,loss,66430,1.5234
ToeSegmentation2,0.8846,0.9092,-0.0246,loss,0.2869,0.5003,-0.2134,win,0.9047,3.2069,-2.3022,loss,66430,1.5234
Trace,1.0,1.0,0.0,tie,0.0979,0.0,0.0979,loss,3.8129,4.9221,-1.1092,loss,66580,1.524
TwoLeadECG,0.9974,0.9993,-0.0019,tie,0.0786,0.0066,0.072,loss,-0.0727,4.762,-4.8347,loss,66430,1.5234
TwoPatterns,1.0,1.0,0.0,tie,0.0981,0.0,0.0981,loss,1.5976,12.1597,-10.5621,loss,66580,1.524
UWaveGestureLibraryAll,0.9615,0.9447,0.0168,win,0.2339,0.3434,-0.1095,win,1.7078,8.0814,-6.3736,loss,66880,1.5251
UWaveGestureLibraryX,0.8046,0.8099,-0.0053,loss,0.6141,1.5956,-0.9815,win,0.6758,4.3044,-3.6286,loss,66880,1.5251
UWaveGestureLibraryY,0.7596,0.7528,0.0068,win,0.8257,1.8851,-1.0594,win,0.3495,4.101,-3.7515,loss,66880,1.5251
UWaveGestureLibraryZ,0.7485,0.7432,0.0053,win,0.7138,1.9758,-1.262,win,0.6614,4.6466,-3.9852,loss,66880,1.5251
Wafer,0.9981,0.998,0.0001,tie,0.0721,0.017,0.0551,loss,0.0462,1.1361,-1.0899,loss,66430,1.5234
Wine,0.5,0.8185,-0.3185,loss,0.6819,0.9499,-0.268,win,3.8705,26.9638,-23.0933,loss,66430,1.5234
WordSynonyms,0.7147,0.7417,-0.027,loss,1.2364,1.8361,-0.5997,win,1.198,3.0425,-1.8445,loss,68155,1.5299
Worms,0.6364,0.7662,-0.1298,loss,0.9945,1.5027,-0.5082,win,0.8502,3.1133,-2.2631,loss,66655,1.5242
WormsTwoClass,0.7403,0.7065,0.0338,win,0.5012,1.8387,-1.3375,win,0.6238,4.3009,-3.6771,loss,66430,1.5234
Yoga,0.8917,0.9031,-0.0114,loss,0.2788,0.5236,-0.2448,win,2.37,6.6224,-4.2524,loss,66430,1.5234
ACSF1,0.78,,,no_baseline,0.6481,,,no_baseline,-0.4856,,,no_baseline,67030,1.5256
AllGestureWiimoteX,0.7614,,,no_baseline,0.8088,,,no_baseline,2.9334,,,no_baseline,67030,1.5256
AllGestureWiimoteY,0.7686,,,no_baseline,0.8917,,,no_baseline,2.7089,,,no_baseline,67030,1.5256
AllGestureWiimoteZ,0.7371,,,no_baseline,0.977,,,no_baseline,2.1587,,,no_baseline,67030,1.5256
BME,1.0,,,no_baseline,0.0967,,,no_baseline,0.6361,,,no_baseline,66505,1.5237
Chinatown,0.9825,,,no_baseline,0.1236,,,no_baseline,-0.0772,,,no_baseline,66430,1.5234
Crop,0.7345,,,no_baseline,0.8983,,,no_baseline,0.3263,,,no_baseline,68080,1.5297
DodgerLoopDay,0.625,,,no_baseline,1.1866,,,no_baseline,0.8129,,,no_baseline,66805,1.5248
DodgerLoopGame,0.8623,,,no_baseline,0.3564,,,no_baseline,0.1937,,,no_baseline,66430,1.5234
DodgerLoopWeekend,0.9783,,,no_baseline,0.1514,,,no_baseline,1.0556,,,no_baseline,66430,1.5234
EOGHorizontalSignal,0.4779,,,no_baseline,1.6817,,,no_baseline,0.1531,,,no_baseline,67180,1.5262
EOGVerticalSignal,0.4503,,,no_baseline,1.9232,,,no_baseline,2.0951,,,no_baseline,67180,1.5262
EthanolLevel,0.786,,,no_baseline,0.5181,,,no_baseline,-34.201,,,no_baseline,66580,1.524
FreezerRegularTrain,0.9895,,,no_baseline,0.0829,,,no_baseline,0.9393,,,no_baseline,66430,1.5234
FreezerSmallTrain,0.6751,,,no_baseline,0.8836,,,no_baseline,-0.1527,,,no_baseline,66430,1.5234
Fungi,0.9086,,,no_baseline,0.4098,,,no_baseline,0.5776,,,no_baseline,67630,1.528
GestureMidAirD1,0.7154,,,no_baseline,1.087,,,no_baseline,2.4446,,,no_baseline,68230,1.5302
GestureMidAirD2,0.6231,,,no_baseline,1.0743,,,no_baseline,1.8769,,,no_baseline,68230,1.5302
GestureMidAirD3,0.3385,,,no_baseline,2.4998,,,no_baseline,2.1979,,,no_baseline,68230,1.5302
GesturePebbleZ1,0.9244,,,no_baseline,0.3563,,,no_baseline,1.4104,,,no_baseline,66730,1.5245
GesturePebbleZ2,0.9304,,,no_baseline,0.3357,,,no_baseline,2.1845,,,no_baseline,66730,1.5245
GunPointAgeSpan,0.9715,,,no_baseline,0.134,,,no_baseline,1.4632,,,no_baseline,66430,1.5234
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0807,,,no_baseline,1.0303,,,no_baseline,66430,1.5234
GunPointOldVersusYoung,0.9651,,,no_baseline,0.1324,,,no_baseline,3.0967,,,no_baseline,66430,1.5234
HouseTwenty,0.916,,,no_baseline,0.2384,,,no_baseline,1.9554,,,no_baseline,66430,1.5234
InsectEPGRegularTrain,0.9799,,,no_baseline,0.1353,,,no_baseline,1.0431,,,no_baseline,66505,1.5237
InsectEPGSmallTrain,0.743,,,no_baseline,0.6146,,,no_baseline,1.2116,,,no_baseline,66505,1.5237
