dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MiddlePhalanxOutlineAgeGroup,0.539,0.5221,0.0169,win,0.9474,4.9601,-4.0127,win,0.1294,0.9851,-0.8557,loss,268198,3.5352
MiddlePhalanxOutlineCorrect,0.8454,0.8103,0.0351,win,0.3852,1.2175,-0.8323,win,0.5303,2.4532,-1.9229,loss,268060,3.5347
MiddlePhalanxTW,0.5779,0.5104,0.0675,win,1.129,4.0946,-2.9656,win,0.0239,3.4,-3.3761,loss,268612,3.5368
MoteStrain,0.8914,0.9018,-0.0104,loss,0.2997,0.6772,-0.3775,win,0.1462,3.5563,-3.4101,loss,268060,3.5347
NonInvasiveFetalECGThorax1,0.9104,0.9511,-0.0407,loss,0.4185,0.2659,0.1526,loss,-0.6923,-2.2634,1.5711,win,273580,3.5557
NonInvasiveFetalECGThorax2,0.9313,0.9526,-0.0213,loss,0.3109,0.2528,0.0581,loss,-0.1119,2.9866,-3.0985,loss,273580,3.5557
OliveOil,0.6667,0.8467,-0.18,loss,0.7639,0.9378,-0.1739,win,0.5969,-3.6343,4.2312,win,268336,3.5358
OSULeaf,0.9008,0.9471,-0.0463,loss,0.3472,0.2378,0.1094,loss,0.5763,6.5343,-5.958,loss,268612,3.5368
PhalangesOutlinesCorrect,0.8263,0.8303,-0.004,tie,0.4246,1.4708,-1.0462,win,0.1791,2.0437,-1.8646,loss,268060,3.5347
Phoneme,0.2257,0.3006,-0.0749,loss,2.8822,7.0359,-4.1537,win,0.4517,4.7834,-4.3317,loss,273166,3.5541
Plane,1.0,1.0,0.0,tie,0.1036,0.0,0.1036,loss,0.2383,3.3933,-3.155,loss,268750,3.5373
ProximalPhalanxOutlineAgeGroup,0.8195,0.8537,-0.0342,loss,0.4313,1.2906,-0.8593,win,0.2596,5.6483,-5.3887,loss,268198,3.5352
ProximalPhalanxOutlineCorrect,0.9038,0.923,-0.0192,loss,0.277,0.5448,-0.2678,win,-0.0113,-3.5363,3.525,win,268060,3.5347
ProximalPhalanxTW,0.7902,0.76,0.0302,win,0.6069,2.0198,-1.4129,win,-0.96,5.6975,-6.6575,loss,268612,3.5368
RefrigerationDevices,0.5093,0.5099,-0.0006,tie,1.1853,6.1414,-4.9561,win,0.2074,4.2486,-4.0412,loss,268198,3.5352
ScreenType,0.5653,0.576,-0.0107,loss,1.1995,3.6402,-2.4407,win,0.8386,4.2157,-3.3771,loss,268198,3.5352
ShapeletSim,0.9889,0.9089,0.08,win,0.1036,0.2342,-0.1306,win,0.5972,3.429,-2.8318,loss,268060,3.5347
ShapesAll,0.885,0.9283,-0.0433,loss,0.5711,0.4908,0.0803,loss,0.6421,9.5598,-8.9177,loss,276064,3.5652
SmallKitchenAppliances,0.696,0.7819,-0.0859,loss,0.6973,2.273,-1.5757,win,1.2223,3.9346,-2.7123,loss,268198,3.5352
SonyAIBORobotSurface1,0.9218,0.9338,-0.012,loss,0.2212,0.3641,-0.1429,win,0.3908,3.2614,-2.8706,loss,268060,3.5347
SonyAIBORobotSurface2,0.8489,0.8269,0.022,win,0.3279,1.433,-1.1051,win,0.118,2.9596,-2.8416,loss,268060,3.5347
StarLightCurves,0.9747,0.9769,-0.0022,tie,0.1459,0.2046,-0.0587,win,0.5489,8.4155,-7.8666,loss,268198,3.5352
Strawberry,0.9649,0.9746,-0.0097,loss,0.1635,0.1629,0.0006,tie,-0.0997,6.2246,-6.3243,loss,268060,3.5347
SwedishLeaf,0.9632,0.967,-0.0038,tie,0.222,0.1892,0.0328,loss,0.6823,4.1636,-3.4813,loss,269854,3.5414
Symbols,0.9618,0.9576,0.0042,tie,0.2238,0.1578,0.066,loss,0.8688,2.5618,-1.693,loss,268612,3.5368
SyntheticControl,0.9967,0.9973,-0.0006,tie,0.1128,0.0052,0.1076,loss,0.0343,3.3016,-3.2673,loss,268612,3.5368
ToeSegmentation1,0.8904,0.9632,-0.0728,loss,0.2567,0.1864,0.0703,loss,0.5587,2.1806,-1.6219,loss,268060,3.5347
