dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_inputgate,mstcn_sep_inputgate,classwise_conjunctive,0,cuda,58092,1.4886,400,100,500,1008,10,0.01,0.914,0.914,0.9909,0.3976,2.4805,0.7145,36.6,2026-07-23 13:39:35
