dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Symbols,0.9628,0.9576,0.0052,win,0.2669,0.1578,0.1091,loss,0.4446,2.5618,-2.1172,loss,268613,3.5371
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1261,0.0052,0.1209,loss,0.505,3.3016,-2.7966,loss,268613,3.5371
ToeSegmentation1,0.8816,0.9632,-0.0816,loss,0.3211,0.1864,0.1347,loss,0.3458,2.1806,-1.8348,loss,268061,3.535
ToeSegmentation2,0.8615,0.9092,-0.0477,loss,0.3312,0.5003,-0.1691,win,0.2449,3.2069,-2.962,loss,268061,3.535
Trace,1.0,1.0,0.0,tie,0.1024,0.0,0.1024,loss,1.0206,4.9221,-3.9015,loss,268337,3.5361
TwoLeadECG,0.9982,0.9993,-0.0011,tie,0.0737,0.0066,0.0671,loss,0.1286,4.762,-4.6334,loss,268061,3.535
TwoPatterns,1.0,1.0,0.0,tie,0.0957,0.0,0.0957,loss,1.2693,12.1597,-10.8904,loss,268337,3.5361
UWaveGestureLibraryAll,0.9673,0.9447,0.0226,win,0.2488,0.3434,-0.0946,win,1.0392,8.0814,-7.0422,loss,268889,3.5381
UWaveGestureLibraryX,0.8051,0.8099,-0.0048,tie,0.6423,1.5956,-0.9533,win,0.5092,4.3044,-3.7952,loss,268889,3.5381
UWaveGestureLibraryY,0.7577,0.7528,0.0049,tie,0.8282,1.8851,-1.0569,win,0.5574,4.101,-3.5436,loss,268889,3.5381
UWaveGestureLibraryZ,0.7471,0.7432,0.0039,tie,0.7201,1.9758,-1.2557,win,0.8487,4.6466,-3.7979,loss,268889,3.5381
Wafer,0.9976,0.998,-0.0004,tie,0.0775,0.017,0.0605,loss,0.4284,1.1361,-0.7077,loss,268061,3.535
Wine,0.8148,0.8185,-0.0037,tie,0.5288,0.9499,-0.4211,win,0.3007,26.9638,-26.6631,loss,268061,3.535
WordSynonyms,0.7194,0.7417,-0.0223,loss,1.1257,1.8361,-0.7104,win,0.8256,3.0425,-2.2169,loss,271235,3.547
Worms,0.6364,0.7662,-0.1298,loss,0.9581,1.5027,-0.5446,win,0.7173,3.1133,-2.396,loss,268475,3.5365
WormsTwoClass,0.6234,0.7065,-0.0831,loss,0.7612,1.8387,-1.0775,win,0.8253,4.3009,-3.4756,loss,268061,3.535
Yoga,0.8923,0.9031,-0.0108,loss,0.3006,0.5236,-0.223,win,0.1244,6.6224,-6.498,loss,268061,3.535
ACSF1,0.73,,,no_baseline,0.8046,,,no_baseline,0.313,,,no_baseline,269165,3.5392
AllGestureWiimoteX,0.7686,,,no_baseline,0.8702,,,no_baseline,1.5883,,,no_baseline,269165,3.5392
AllGestureWiimoteY,0.7671,,,no_baseline,0.8147,,,no_baseline,1.7414,,,no_baseline,269165,3.5392
AllGestureWiimoteZ,0.76,,,no_baseline,0.8549,,,no_baseline,1.1852,,,no_baseline,269165,3.5392
BME,1.0,,,no_baseline,0.0977,,,no_baseline,0.8649,,,no_baseline,268199,3.5355
Chinatown,0.9796,,,no_baseline,0.1129,,,no_baseline,-0.1215,,,no_baseline,268061,3.535
Crop,0.7121,,,no_baseline,0.9183,,,no_baseline,0.0068,,,no_baseline,271097,3.5466
DodgerLoopDay,0.575,,,no_baseline,1.2699,,,no_baseline,0.577,,,no_baseline,268751,3.5376
DodgerLoopGame,0.9275,,,no_baseline,0.2132,,,no_baseline,0.4493,,,no_baseline,268061,3.535
DodgerLoopWeekend,0.9783,,,no_baseline,0.1415,,,no_baseline,0.781,,,no_baseline,268061,3.535
EOGHorizontalSignal,0.5552,,,no_baseline,1.646,,,no_baseline,1.3659,,,no_baseline,269441,3.5402
EOGVerticalSignal,0.4724,,,no_baseline,1.8029,,,no_baseline,1.3357,,,no_baseline,269441,3.5402
EthanolLevel,0.766,,,no_baseline,0.5706,,,no_baseline,1.2021,,,no_baseline,268337,3.5361
FreezerRegularTrain,0.9972,,,no_baseline,0.1012,,,no_baseline,-0.423,,,no_baseline,268061,3.535
FreezerSmallTrain,0.6737,,,no_baseline,0.8147,,,no_baseline,0.1869,,,no_baseline,268061,3.535
Fungi,0.9946,,,no_baseline,0.1024,,,no_baseline,1.1078,,,no_baseline,270269,3.5434
GestureMidAirD1,0.6923,,,no_baseline,1.2323,,,no_baseline,2.3294,,,no_baseline,271373,3.5476
GestureMidAirD2,0.6308,,,no_baseline,1.0892,,,no_baseline,1.9375,,,no_baseline,271373,3.5476
GestureMidAirD3,0.4077,,,no_baseline,2.2445,,,no_baseline,1.2962,,,no_baseline,271373,3.5476
GesturePebbleZ1,0.907,,,no_baseline,0.3442,,,no_baseline,0.985,,,no_baseline,268613,3.5371
GesturePebbleZ2,0.9304,,,no_baseline,0.2996,,,no_baseline,1.4546,,,no_baseline,268613,3.5371
GunPointAgeSpan,0.981,,,no_baseline,0.0926,,,no_baseline,0.376,,,no_baseline,268061,3.535
GunPointMaleVersusFemale,0.9778,,,no_baseline,0.1123,,,no_baseline,0.4406,,,no_baseline,268061,3.535
GunPointOldVersusYoung,0.9746,,,no_baseline,0.0955,,,no_baseline,0.7844,,,no_baseline,268061,3.535
HouseTwenty,0.9832,,,no_baseline,0.1287,,,no_baseline,-0.0516,,,no_baseline,268061,3.535
InsectEPGRegularTrain,0.9679,,,no_baseline,0.1731,,,no_baseline,1.0963,,,no_baseline,268199,3.5355
InsectEPGSmallTrain,0.9277,,,no_baseline,0.2297,,,no_baseline,1.0935,,,no_baseline,268199,3.5355
MelbournePedestrian,0.9024,,,no_baseline,0.3722,,,no_baseline,0.1034,,,no_baseline,269165,3.5392
MixedShapesRegularTrain,0.9608,,,no_baseline,0.189,,,no_baseline,0.2859,,,no_baseline,268475,3.5365
MixedShapesSmallTrain,0.8569,,,no_baseline,0.4781,,,no_baseline,0.6414,,,no_baseline,268475,3.5365
PLAID,0.8883,,,no_baseline,0.3997,,,no_baseline,1.2371,,,no_baseline,269303,3.5397
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7088,,,no_baseline,0.9258,,,no_baseline,269165,3.5392
PigAirwayPressure,0.0385,,,no_baseline,3.9213,,,no_baseline,0.3427,,,no_baseline,274961,3.5613
PigArtPressure,0.8462,,,no_baseline,0.5991,,,no_baseline,1.1361,,,no_baseline,274961,3.5613
PigCVP,0.5385,,,no_baseline,2.0738,,,no_baseline,1.6139,,,no_baseline,274961,3.5613
PowerCons,0.9667,,,no_baseline,0.1512,,,no_baseline,0.2368,,,no_baseline,268061,3.535
Rock,0.68,,,no_baseline,0.8237,,,no_baseline,0.8139,,,no_baseline,268337,3.5361
SemgHandGenderCh2,0.8783,,,no_baseline,0.2929,,,no_baseline,0.4987,,,no_baseline,268061,3.535
SemgHandMovementCh2,0.72,,,no_baseline,0.8162,,,no_baseline,0.6209,,,no_baseline,268613,3.5371
SemgHandSubjectCh2,0.9311,,,no_baseline,0.3136,,,no_baseline,0.6347,,,no_baseline,268475,3.5365
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.5163,,,no_baseline,0.8046,,,no_baseline,269165,3.5392
SmoothSubspace,0.9867,,,no_baseline,0.1251,,,no_baseline,0.4985,,,no_baseline,268199,3.5355
UMD,0.9931,,,no_baseline,0.1037,,,no_baseline,1.3621,,,no_baseline,268199,3.5355
