dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
GunPoint,0.9933,0.9853,0.008,win,0.082,0.0533,0.0287,loss,0.9605,4.0108,-3.0503,loss,61148,1.5003
Ham,0.7619,0.7086,0.0533,win,0.5495,1.7929,-1.2434,win,1.1275,3.9279,-2.8004,loss,61148,1.5003
HandOutlines,0.9514,0.9476,0.0038,tie,0.1932,0.3636,-0.1704,win,0.7082,12.7111,-12.0029,loss,61148,1.5003
Haptics,0.461,0.524,-0.063,loss,1.483,3.2084,-1.7254,win,2.602,5.9916,-3.3896,loss,61370,1.5011
Herring,0.625,0.5781,0.0469,win,1.1225,3.3086,-2.1861,win,1.7528,4.6122,-2.8594,loss,61148,1.5003
InlineSkate,0.2055,0.4913,-0.2858,loss,1.9506,2.5766,-0.626,win,1.0122,8.1641,-7.1519,loss,61518,1.5017
InsectWingbeatSound,0.5924,0.6146,-0.0222,loss,1.0478,2.598,-1.5502,win,1.3086,2.7342,-1.4256,loss,61814,1.5028
ItalyPowerDemand,0.967,0.9506,0.0164,win,0.1419,0.5572,-0.4153,win,1.0356,4.1634,-3.1278,loss,61148,1.5003
LargeKitchenAppliances,0.9093,0.9013,0.008,win,0.322,1.1387,-0.8167,win,1.9663,9.5087,-7.5424,loss,61222,1.5006
Lightning2,0.8852,0.8557,0.0295,win,0.4047,0.9113,-0.5066,win,1.2204,5.3802,-4.1598,loss,61148,1.5003
Lightning7,0.8356,0.8274,0.0082,win,0.5101,0.9538,-0.4437,win,1.3876,4.2526,-2.865,loss,61518,1.5017
Mallat,0.9011,0.9688,-0.0677,loss,0.5143,0.1333,0.381,loss,2.1736,6.7384,-4.5648,loss,61592,1.502
Meat,0.8833,0.9867,-0.1034,loss,0.3284,0.0539,0.2745,loss,0.5859,6.1908,-5.6049,loss,61222,1.5006
MedicalImages,0.7474,0.8021,-0.0547,loss,0.7831,1.3284,-0.5453,win,0.4748,2.8937,-2.4189,loss,61740,1.5025
