dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_inputgate_mschan,sea_multiscale_channels,sea_topk_conjunctive,0,cuda,69768,1.5357,400,100,500,1008,10,0.01,0.948,0.948,0.9963,0.3184,2.3158,0.7571,71.35,2026-08-03 22:35:16
