dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_spiketrend_dualstream,mstcn_sep_spiketrend,dualstream_conjunctive,0,cuda,67541,1.5282,400,100,500,1008,10,0.01,0.556,0.556,0.8992,1.2602,1.6425,0.5099,22.08,2026-07-25 02:13:54
