Dataset,GAPResNet 0,GAPResNet 1,GAPResNet 2,GAPResNet 3,GAPResNet 4,InstanceResNet 0,InstanceResNet 1,InstanceResNet 2,InstanceResNet 3,InstanceResNet 4,AttentionResNet 0,AttentionResNet 1,AttentionResNet 2,AttentionResNet 3,AttentionResNet 4,AdditiveResNet 0,AdditiveResNet 1,AdditiveResNet 2,AdditiveResNet 3,AdditiveResNet 4,ConjunctiveResNet 0,ConjunctiveResNet 1,ConjunctiveResNet 2,ConjunctiveResNet 3,ConjunctiveResNet 4,GAPResNetEnsemble 0,InstanceResNetEnsemble 0,AttentionResNetEnsemble 0,AdditiveResNetEnsemble 0,ConjunctiveResNetEnsemble 0
WebTraffic,0.5956738129854202,0.5771826095432043,0.5690077910572291,0.5715016239434481,0.5688489545881749,0.5693241381458938,0.5603759109526872,0.5820967680830509,0.5840102854967117,0.5860798828620464,0.2178441764246672,0.3257751949015073,0.2042911392580717,0.2821183567643165,0.2621600267919712,0.5959901125058532,0.5952246150672436,0.5895219863280654,0.5933987660855055,0.5787169899493456,0.5913736359775066,0.5775035884231329,0.6046621343418955,0.5978447383716703,0.5691189591884613,0.605534886110574,0.6055690029859543,0.3958821138134226,0.6136205353401601,0.6106593578308821
