dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
SwedishLeaf,0.9472,0.967,-0.0198,loss,0.2813,0.1892,0.0921,loss,0.9778,4.1636,-3.1858,loss,58477,1.4903
Symbols,0.9698,0.9576,0.0122,win,0.2198,0.1578,0.062,loss,1.5935,2.5618,-0.9683,loss,57802,1.4878
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1076,0.0052,0.1024,loss,0.6478,3.3016,-2.6538,loss,57802,1.4878
ToeSegmentation1,0.943,0.9632,-0.0202,loss,0.1966,0.1864,0.0102,loss,0.5764,2.1806,-1.6042,loss,57502,1.4867
ToeSegmentation2,0.9692,0.9092,0.06,win,0.169,0.5003,-0.3313,win,0.5999,3.2069,-2.607,loss,57502,1.4867
Trace,1.0,1.0,0.0,tie,0.0871,0.0,0.0871,loss,1.5405,4.9221,-3.3816,loss,57652,1.4873
TwoLeadECG,0.9877,0.9993,-0.0116,loss,0.1068,0.0066,0.1002,loss,0.6655,4.762,-4.0965,loss,57502,1.4867
TwoPatterns,1.0,1.0,0.0,tie,0.0914,0.0,0.0914,loss,2.3704,12.1597,-9.7893,loss,57652,1.4873
UWaveGestureLibraryAll,0.9595,0.9447,0.0148,win,0.2621,0.3434,-0.0813,win,1.9075,8.0814,-6.1739,loss,57952,1.4884
UWaveGestureLibraryX,0.8035,0.8099,-0.0064,loss,0.6629,1.5956,-0.9327,win,0.8785,4.3044,-3.4259,loss,57952,1.4884
UWaveGestureLibraryY,0.7264,0.7528,-0.0264,loss,0.8191,1.8851,-1.066,win,1.1882,4.101,-2.9128,loss,57952,1.4884
UWaveGestureLibraryZ,0.7365,0.7432,-0.0067,loss,0.7667,1.9758,-1.2091,win,0.7818,4.6466,-3.8648,loss,57952,1.4884
Wafer,0.9972,0.998,-0.0008,tie,0.065,0.017,0.048,loss,0.6434,1.1361,-0.4927,loss,57502,1.4867
Wine,0.7037,0.8185,-0.1148,loss,0.5792,0.9499,-0.3707,win,1.8786,26.9638,-25.0852,loss,57502,1.4867
WordSynonyms,0.7257,0.7417,-0.016,loss,1.1998,1.8361,-0.6363,win,1.3219,3.0425,-1.7206,loss,59227,1.4932
Worms,0.6494,0.7662,-0.1168,loss,0.9241,1.5027,-0.5786,win,1.6693,3.1133,-1.444,loss,57727,1.4875
WormsTwoClass,0.6753,0.7065,-0.0312,loss,0.6052,1.8387,-1.2335,win,1.0121,4.3009,-3.2888,loss,57502,1.4867
Yoga,0.8937,0.9031,-0.0094,loss,0.2784,0.5236,-0.2452,win,1.897,6.6224,-4.7254,loss,57502,1.4867
ACSF1,0.85,,,no_baseline,0.5347,,,no_baseline,-0.0147,,,no_baseline,58102,1.4889
AllGestureWiimoteX,0.7414,,,no_baseline,0.9098,,,no_baseline,1.5698,,,no_baseline,58102,1.4889
AllGestureWiimoteY,0.77,,,no_baseline,0.8239,,,no_baseline,1.2915,,,no_baseline,58102,1.4889
AllGestureWiimoteZ,0.7143,,,no_baseline,0.9473,,,no_baseline,1.5147,,,no_baseline,58102,1.4889
BME,0.9933,,,no_baseline,0.1264,,,no_baseline,1.1732,,,no_baseline,57577,1.487
Chinatown,0.9854,,,no_baseline,0.107,,,no_baseline,0.4888,,,no_baseline,57502,1.4867
Crop,0.7119,,,no_baseline,0.9219,,,no_baseline,0.4738,,,no_baseline,59152,1.4929
DodgerLoopDay,0.55,,,no_baseline,1.2171,,,no_baseline,1.3758,,,no_baseline,57877,1.4881
DodgerLoopGame,0.9203,,,no_baseline,0.2288,,,no_baseline,1.0042,,,no_baseline,57502,1.4867
DodgerLoopWeekend,0.9783,,,no_baseline,0.1203,,,no_baseline,0.8179,,,no_baseline,57502,1.4867
EOGHorizontalSignal,0.4807,,,no_baseline,1.7743,,,no_baseline,1.4856,,,no_baseline,58252,1.4895
EOGVerticalSignal,0.4613,,,no_baseline,1.8764,,,no_baseline,1.4291,,,no_baseline,58252,1.4895
EthanolLevel,0.76,,,no_baseline,0.6538,,,no_baseline,0.4163,,,no_baseline,57652,1.4873
FreezerRegularTrain,0.9944,,,no_baseline,0.0673,,,no_baseline,2.0006,,,no_baseline,57502,1.4867
FreezerSmallTrain,0.8119,,,no_baseline,0.3754,,,no_baseline,0.5548,,,no_baseline,57502,1.4867
Fungi,0.9731,,,no_baseline,0.2227,,,no_baseline,0.8812,,,no_baseline,58702,1.4913
GestureMidAirD1,0.6538,,,no_baseline,1.202,,,no_baseline,2.3846,,,no_baseline,59302,1.4935
GestureMidAirD2,0.6077,,,no_baseline,1.2374,,,no_baseline,2.1445,,,no_baseline,59302,1.4935
GestureMidAirD3,0.3077,,,no_baseline,2.3523,,,no_baseline,1.6616,,,no_baseline,59302,1.4935
GesturePebbleZ1,0.8953,,,no_baseline,0.3519,,,no_baseline,1.6995,,,no_baseline,57802,1.4878
GesturePebbleZ2,0.9114,,,no_baseline,0.3957,,,no_baseline,1.9271,,,no_baseline,57802,1.4878
GunPointAgeSpan,0.9778,,,no_baseline,0.1006,,,no_baseline,1.3792,,,no_baseline,57502,1.4867
GunPointMaleVersusFemale,0.9842,,,no_baseline,0.0856,,,no_baseline,0.581,,,no_baseline,57502,1.4867
GunPointOldVersusYoung,0.9778,,,no_baseline,0.1016,,,no_baseline,1.0014,,,no_baseline,57502,1.4867
