dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_spiketrend_attnmax,mstcn_sep_spiketrend,attention_max,0,cuda,67030,1.5256,400,100,500,1008,10,0.01,0.854,0.854,0.9835,0.6368,1.6457,0.6438,139.38,2026-07-23 17:26:37
