dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
FiftyWords,0.7802,0.8352,-0.055,loss,0.9928,1.0207,-0.0279,win,1.8639,3.3053,-1.4414,loss,65935,1.5214
Fish,0.9829,0.9806,0.0023,tie,0.2043,0.2986,-0.0943,win,1.2659,5.4842,-4.2183,loss,62710,1.509
FordA,0.9606,0.9541,0.0065,win,0.1432,0.4398,-0.2966,win,0.462,2.7146,-2.2526,loss,62335,1.5077
FordB,0.858,0.8499,0.0081,win,0.3439,1.4783,-1.1344,win,0.5387,1.6448,-1.1061,loss,62335,1.5077
GunPoint,0.98,0.9853,-0.0053,loss,0.1051,0.0533,0.0518,loss,1.1788,4.0108,-2.832,loss,62335,1.5077
Ham,0.6762,0.7086,-0.0324,loss,0.6721,1.7929,-1.1208,win,1.5366,3.9279,-2.3913,loss,62335,1.5077
HandOutlines,0.9135,0.9476,-0.0341,loss,0.2702,0.3636,-0.0934,win,4.7725,12.7111,-7.9386,loss,62335,1.5077
Haptics,0.4545,0.524,-0.0695,loss,1.5111,3.2084,-1.6973,win,1.5295,5.9916,-4.4621,loss,62560,1.5085
Herring,0.7188,0.5781,0.1407,win,0.7582,3.3086,-2.5504,win,1.3027,4.6122,-3.3095,loss,62335,1.5077
InlineSkate,0.3218,0.4913,-0.1695,loss,1.9582,2.5766,-0.6184,win,2.3411,8.1641,-5.823,loss,62710,1.509
InsectWingbeatSound,0.6086,0.6146,-0.006,loss,1.0511,2.598,-1.5469,win,0.7683,2.7342,-1.9659,loss,63010,1.5101
ItalyPowerDemand,0.967,0.9506,0.0164,win,0.1406,0.5572,-0.4166,win,0.1659,4.1634,-3.9975,loss,62335,1.5077
LargeKitchenAppliances,0.9067,0.9013,0.0054,win,0.3227,1.1387,-0.816,win,2.1888,9.5087,-7.3199,loss,62410,1.5079
Lightning2,0.8361,0.8557,-0.0196,loss,0.3096,0.9113,-0.6017,win,0.1104,5.3802,-5.2698,loss,62335,1.5077
Lightning7,0.8082,0.8274,-0.0192,loss,0.5884,0.9538,-0.3654,win,1.6257,4.2526,-2.6269,loss,62710,1.509
Mallat,0.8844,0.9688,-0.0844,loss,0.5885,0.1333,0.4552,loss,2.4564,6.7384,-4.282,loss,62785,1.5093
Meat,0.8,0.9867,-0.1867,loss,0.5778,0.0539,0.5239,loss,1.054,6.1908,-5.1368,loss,62410,1.5079
MedicalImages,0.6947,0.8021,-0.1074,loss,0.8387,1.3284,-0.4897,win,0.3625,2.8937,-2.5312,loss,62935,1.5099
MiddlePhalanxOutlineAgeGroup,0.6039,0.5221,0.0818,win,0.9694,4.9601,-3.9907,win,-0.0816,0.9851,-1.0667,loss,62410,1.5079
MiddlePhalanxOutlineCorrect,0.7835,0.8103,-0.0268,loss,0.427,1.2175,-0.7905,win,0.1293,2.4532,-2.3239,loss,62335,1.5077
MiddlePhalanxTW,0.5584,0.5104,0.048,win,1.0589,4.0946,-3.0357,win,0.3523,3.4,-3.0477,loss,62635,1.5088
MoteStrain,0.873,0.9018,-0.0288,loss,0.2969,0.6772,-0.3803,win,0.4581,3.5563,-3.0982,loss,62335,1.5077
NonInvasiveFetalECGThorax1,0.883,0.9511,-0.0681,loss,0.4355,0.2659,0.1696,loss,1.4522,-2.2634,3.7156,win,65335,1.519
NonInvasiveFetalECGThorax2,0.8697,0.9526,-0.0829,loss,0.5643,0.2528,0.3115,loss,1.68,2.9866,-1.3066,loss,65335,1.519
OliveOil,0.4,0.8467,-0.4467,loss,1.2837,0.9378,0.3459,loss,0.3772,-3.6343,4.0115,win,62485,1.5082
OSULeaf,0.9174,0.9471,-0.0297,loss,0.3549,0.2378,0.1171,loss,1.0865,6.5343,-5.4478,loss,62635,1.5088
PhalangesOutlinesCorrect,0.831,0.8303,0.0007,tie,0.382,1.4708,-1.0888,win,1.7673,2.0437,-0.2764,loss,62335,1.5077
Phoneme,0.2358,0.3006,-0.0648,loss,2.8686,7.0359,-4.1673,win,0.7019,4.7834,-4.0815,loss,65110,1.5182
Plane,1.0,1.0,0.0,tie,0.1036,0.0,0.1036,loss,1.397,3.3933,-1.9963,loss,62710,1.509
ProximalPhalanxOutlineAgeGroup,0.8244,0.8537,-0.0293,loss,0.4316,1.2906,-0.859,win,1.876,5.6483,-3.7723,loss,62410,1.5079
ProximalPhalanxOutlineCorrect,0.8591,0.923,-0.0639,loss,0.3476,0.5448,-0.1972,win,-0.2376,-3.5363,3.2987,win,62335,1.5077
ProximalPhalanxTW,0.7561,0.76,-0.0039,tie,0.6509,2.0198,-1.3689,win,0.3657,5.6975,-5.3318,loss,62635,1.5088
RefrigerationDevices,0.4747,0.5099,-0.0352,loss,1.1837,6.1414,-4.9577,win,0.4217,4.2486,-3.8269,loss,62410,1.5079
ScreenType,0.5547,0.576,-0.0213,loss,0.9925,3.6402,-2.6477,win,0.5722,4.2157,-3.6435,loss,62410,1.5079
ShapeletSim,1.0,0.9089,0.0911,win,0.0703,0.2342,-0.1639,win,2.6483,3.429,-0.7807,loss,62335,1.5077
ShapesAll,0.8633,0.9283,-0.065,loss,0.7808,0.4908,0.29,loss,2.021,9.5598,-7.5388,loss,66685,1.5242
SmallKitchenAppliances,0.8,0.7819,0.0181,win,0.5648,2.273,-1.7082,win,0.8818,3.9346,-3.0528,loss,62410,1.5079
SonyAIBORobotSurface1,0.8153,0.9338,-0.1185,loss,0.3754,0.3641,0.0113,loss,1.852,3.2614,-1.4094,loss,62335,1.5077
SonyAIBORobotSurface2,0.9119,0.8269,0.085,win,0.2325,1.433,-1.2005,win,0.4778,2.9596,-2.4818,loss,62335,1.5077
StarLightCurves,0.9751,0.9769,-0.0018,tie,0.1513,0.2046,-0.0533,win,1.7542,8.4155,-6.6613,loss,62410,1.5079
Strawberry,0.9459,0.9746,-0.0287,loss,0.1641,0.1629,0.0012,tie,1.3262,6.2246,-4.8984,loss,62335,1.5077
SwedishLeaf,0.9424,0.967,-0.0246,loss,0.2921,0.1892,0.1029,loss,0.9684,4.1636,-3.1952,loss,63310,1.5112
Symbols,0.9568,0.9576,-0.0008,tie,0.2931,0.1578,0.1353,loss,1.4397,2.5618,-1.1221,loss,62635,1.5088
SyntheticControl,0.9967,0.9973,-0.0006,tie,0.1198,0.0052,0.1146,loss,0.9851,3.3016,-2.3165,loss,62635,1.5088
ToeSegmentation1,0.9035,0.9632,-0.0597,loss,0.2619,0.1864,0.0755,loss,1.0139,2.1806,-1.1667,loss,62335,1.5077
ToeSegmentation2,0.8846,0.9092,-0.0246,loss,0.2851,0.5003,-0.2152,win,0.5653,3.2069,-2.6416,loss,62335,1.5077
Trace,1.0,1.0,0.0,tie,0.1029,0.0,0.1029,loss,2.4595,4.9221,-2.4626,loss,62485,1.5082
TwoLeadECG,0.9956,0.9993,-0.0037,tie,0.0847,0.0066,0.0781,loss,-0.6456,4.762,-5.4076,loss,62335,1.5077
TwoPatterns,1.0,1.0,0.0,tie,0.0961,0.0,0.0961,loss,2.5656,12.1597,-9.5941,loss,62485,1.5082
