dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MiddlePhalanxOutlineAgeGroup,0.5714,0.5221,0.0493,win,0.9417,4.9601,-4.0184,win,0.1535,0.9851,-0.8316,loss,67022,1.5258
MiddlePhalanxOutlineCorrect,0.7973,0.8103,-0.013,loss,0.4514,1.2175,-0.7661,win,0.6226,2.4532,-1.8306,loss,66948,1.5256
MiddlePhalanxTW,0.5779,0.5104,0.0675,win,1.0879,4.0946,-3.0067,win,-0.275,3.4,-3.675,loss,67244,1.5267
MoteStrain,0.8283,0.9018,-0.0735,loss,0.4439,0.6772,-0.2333,win,0.016,3.5563,-3.5403,loss,66948,1.5256
NonInvasiveFetalECGThorax1,0.8789,0.9511,-0.0722,loss,0.4513,0.2659,0.1854,loss,1.326,-2.2634,3.5894,win,69908,1.5368
NonInvasiveFetalECGThorax2,0.9262,0.9526,-0.0264,loss,0.3525,0.2528,0.0997,loss,1.4961,2.9866,-1.4905,loss,69908,1.5368
OliveOil,0.6667,0.8467,-0.18,loss,0.7875,0.9378,-0.1503,win,-1.0838,-3.6343,2.5505,win,67096,1.5261
OSULeaf,0.9256,0.9471,-0.0215,loss,0.3494,0.2378,0.1116,loss,0.571,6.5343,-5.9633,loss,67244,1.5267
PhalangesOutlinesCorrect,0.8159,0.8303,-0.0144,loss,0.423,1.4708,-1.0478,win,-0.6454,2.0437,-2.6891,loss,66948,1.5256
Phoneme,0.2526,0.3006,-0.048,loss,2.7466,7.0359,-4.2893,win,0.5834,4.7834,-4.2,loss,69686,1.536
Plane,1.0,1.0,0.0,tie,0.1099,0.0,0.1099,loss,0.7803,3.3933,-2.613,loss,67318,1.5269
ProximalPhalanxOutlineAgeGroup,0.8293,0.8537,-0.0244,loss,0.4227,1.2906,-0.8679,win,0.6824,5.6483,-4.9659,loss,67022,1.5258
ProximalPhalanxOutlineCorrect,0.8969,0.923,-0.0261,loss,0.2685,0.5448,-0.2763,win,0.9519,-3.5363,4.4882,win,66948,1.5256
ProximalPhalanxTW,0.7902,0.76,0.0302,win,0.5677,2.0198,-1.4521,win,0.1055,5.6975,-5.592,loss,67244,1.5267
