Dataset,GAPFCN 0,GAPFCN 1,GAPFCN 2,GAPFCN 3,GAPFCN 4,InstanceFCN 0,InstanceFCN 1,InstanceFCN 2,InstanceFCN 3,InstanceFCN 4,AttentionFCN 0,AttentionFCN 1,AttentionFCN 2,AttentionFCN 3,AttentionFCN 4,AdditiveFCN 0,AdditiveFCN 1,AdditiveFCN 2,AdditiveFCN 3,AdditiveFCN 4,ConjunctiveFCN 0,ConjunctiveFCN 1,ConjunctiveFCN 2,ConjunctiveFCN 3,ConjunctiveFCN 4,GAPFCNEnsemble 0,InstanceFCNEnsemble 0,AttentionFCNEnsemble 0,AdditiveFCNEnsemble 0,ConjunctiveFCNEnsemble 0
WebTraffic,0.511354723116383,0.5090516055077314,0.5099905083291233,0.5060823777634651,0.5197124262936413,0.5305890185236931,0.5120222843252122,0.5085488805174827,0.5222770822457969,0.5148763745240867,0.324811607291922,0.3901093388553708,0.3432265264578163,0.2306072211386635,0.2546373779326677,0.5191624578088522,0.5037404813170433,0.5003027140982449,0.4984439379386604,0.5227387280166149,0.5426174107939005,0.5250969691704959,0.493877249257639,0.5325385032594204,0.5053937793336809,0.5252143088569865,0.5384074736740441,0.4406399214565754,0.5414675277471542,0.5504290496576577
