Dataset,GAPFCN 0,GAPFCN 1,GAPFCN 2,GAPFCN 3,GAPFCN 4,InstanceFCN 0,InstanceFCN 1,InstanceFCN 2,InstanceFCN 3,InstanceFCN 4,AttentionFCN 0,AttentionFCN 1,AttentionFCN 2,AttentionFCN 3,AttentionFCN 4,AdditiveFCN 0,AdditiveFCN 1,AdditiveFCN 2,AdditiveFCN 3,AdditiveFCN 4,ConjunctiveFCN 0,ConjunctiveFCN 1,ConjunctiveFCN 2,ConjunctiveFCN 3,ConjunctiveFCN 4,GAPFCNEnsemble 0,InstanceFCNEnsemble 0,AttentionFCNEnsemble 0,AdditiveFCNEnsemble 0,ConjunctiveFCNEnsemble 0
WebTraffic,12.66127586364746,13.359530448913574,12.891992568969728,13.273104667663574,13.654211044311523,12.53650951385498,13.330161094665527,13.37990665435791,13.26339340209961,13.299562454223633,4.935804843902588,3.021736860275269,5.792811393737793,3.795156955718994,1.6681872606277466,14.781120300292969,16.83672523498535,15.12898063659668,14.231051445007324,16.522605895996094,15.089609146118164,15.613310813903809,14.717994689941406,14.696614265441896,14.301454544067385,13.180556297302246,13.03641414642334,6.987995147705078,15.587077140808104,14.546634674072266
