dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_bottleneck_mschan,sea_multiscale_channels,sea_topk_conjunctive,0,cuda,47148,1.4511,400,100,500,1008,10,0.01,0.92,0.92,0.9933,0.3683,2.2879,0.7459,34.04,2026-08-03 17:25:11
