dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ProximalPhalanxOutlineAgeGroup,0.8439,0.8537,-0.0098,loss,0.4126,1.2906,-0.878,win,0.0398,5.6483,-5.6085,loss,271764,3.5488
ProximalPhalanxOutlineCorrect,0.9038,0.923,-0.0192,loss,0.2759,0.5448,-0.2689,win,0.0696,-3.5363,3.6059,win,271635,3.5483
ProximalPhalanxTW,0.7854,0.76,0.0254,win,0.5679,2.0198,-1.4519,win,0.0127,5.6975,-5.6848,loss,272151,3.5503
RefrigerationDevices,0.4347,0.5099,-0.0752,loss,1.1685,6.1414,-4.9729,win,-0.03,4.2486,-4.2786,loss,271764,3.5488
ScreenType,0.4213,0.576,-0.1547,loss,1.0584,3.6402,-2.5818,win,0.1115,4.2157,-4.1042,loss,271764,3.5488
ShapeletSim,0.6111,0.9089,-0.2978,loss,0.8388,0.2342,0.6046,loss,0.1962,3.429,-3.2328,loss,271635,3.5483
ShapesAll,0.8733,0.9283,-0.055,loss,0.5878,0.4908,0.097,loss,0.5155,9.5598,-9.0443,loss,279117,3.5768
SmallKitchenAppliances,0.7147,0.7819,-0.0672,loss,0.7329,2.273,-1.5401,win,0.2011,3.9346,-3.7335,loss,271764,3.5488
SonyAIBORobotSurface1,0.8136,0.9338,-0.1202,loss,0.4549,0.3641,0.0908,loss,-0.3131,3.2614,-3.5745,loss,271635,3.5483
SonyAIBORobotSurface2,0.8447,0.8269,0.0178,win,0.3549,1.433,-1.0781,win,0.1579,2.9596,-2.8017,loss,271635,3.5483
StarLightCurves,0.9773,0.9769,0.0004,tie,0.1559,0.2046,-0.0487,win,0.3266,8.4155,-8.0889,loss,271764,3.5488
Strawberry,0.9595,0.9746,-0.0151,loss,0.1655,0.1629,0.0026,tie,0.0978,6.2246,-6.1268,loss,271635,3.5483
SwedishLeaf,0.9328,0.967,-0.0342,loss,0.3,0.1892,0.1108,loss,0.0585,4.1636,-4.1051,loss,273312,3.5547
Symbols,0.9578,0.9576,0.0002,tie,0.2492,0.1578,0.0914,loss,0.6778,2.5618,-1.884,loss,272151,3.5503
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1301,0.0052,0.1249,loss,0.1587,3.3016,-3.1429,loss,272151,3.5503
ToeSegmentation1,0.9079,0.9632,-0.0553,loss,0.2399,0.1864,0.0535,loss,-0.0146,2.1806,-2.1952,loss,271635,3.5483
ToeSegmentation2,0.8769,0.9092,-0.0323,loss,0.289,0.5003,-0.2113,win,0.0371,3.2069,-3.1698,loss,271635,3.5483
Trace,1.0,1.0,0.0,tie,0.0945,0.0,0.0945,loss,0.7286,4.9221,-4.1935,loss,271893,3.5493
TwoLeadECG,0.9148,0.9993,-0.0845,loss,0.2329,0.0066,0.2263,loss,0.7098,4.762,-4.0522,loss,271635,3.5483
TwoPatterns,0.9998,1.0,-0.0002,tie,0.087,0.0,0.087,loss,0.7978,12.1597,-11.3619,loss,271893,3.5493
UWaveGestureLibraryAll,0.9802,0.9447,0.0355,win,0.1652,0.3434,-0.1782,win,0.3966,8.0814,-7.6848,loss,272409,3.5513
UWaveGestureLibraryX,0.8205,0.8099,0.0106,win,0.5891,1.5956,-1.0065,win,0.2745,4.3044,-4.0299,loss,272409,3.5513
UWaveGestureLibraryY,0.7381,0.7528,-0.0147,loss,0.8698,1.8851,-1.0153,win,0.2085,4.101,-3.8925,loss,272409,3.5513
UWaveGestureLibraryZ,0.7058,0.7432,-0.0374,loss,0.7668,1.9758,-1.209,win,0.3324,4.6466,-4.3142,loss,272409,3.5513
Wafer,0.9977,0.998,-0.0003,tie,0.0671,0.017,0.0501,loss,0.0746,1.1361,-1.0615,loss,271635,3.5483
Wine,0.5,0.8185,-0.3185,loss,0.6947,0.9499,-0.2552,win,-0.0075,26.9638,-26.9713,loss,271635,3.5483
WordSynonyms,0.7241,0.7417,-0.0176,loss,1.1846,1.8361,-0.6515,win,0.4702,3.0425,-2.5723,loss,274602,3.5596
Worms,0.6494,0.7662,-0.1168,loss,0.8855,1.5027,-0.6172,win,0.3053,3.1133,-2.808,loss,272022,3.5498
WormsTwoClass,0.7532,0.7065,0.0467,win,0.522,1.8387,-1.3167,win,0.2769,4.3009,-4.024,loss,271635,3.5483
Yoga,0.8913,0.9031,-0.0118,loss,0.3047,0.5236,-0.2189,win,0.1418,6.6224,-6.4806,loss,271635,3.5483
ACSF1,0.63,,,no_baseline,1.1909,,,no_baseline,-0.2585,,,no_baseline,272667,3.5522
AllGestureWiimoteX,0.6529,,,no_baseline,1.1262,,,no_baseline,1.1328,,,no_baseline,272667,3.5522
AllGestureWiimoteY,0.6714,,,no_baseline,1.043,,,no_baseline,0.4453,,,no_baseline,272667,3.5522
AllGestureWiimoteZ,0.5686,,,no_baseline,1.2173,,,no_baseline,0.7755,,,no_baseline,272667,3.5522
BME,0.96,,,no_baseline,0.1888,,,no_baseline,0.5363,,,no_baseline,271764,3.5488
Chinatown,0.9767,,,no_baseline,0.1145,,,no_baseline,0.1012,,,no_baseline,271635,3.5483
Crop,0.7299,,,no_baseline,0.8924,,,no_baseline,-0.088,,,no_baseline,274473,3.5591
DodgerLoopDay,0.525,,,no_baseline,1.4812,,,no_baseline,0.3781,,,no_baseline,272280,3.5508
DodgerLoopGame,0.8333,,,no_baseline,0.4008,,,no_baseline,0.2511,,,no_baseline,271635,3.5483
DodgerLoopWeekend,0.9855,,,no_baseline,0.1144,,,no_baseline,0.1684,,,no_baseline,271635,3.5483
EOGHorizontalSignal,0.5967,,,no_baseline,1.4703,,,no_baseline,1.5555,,,no_baseline,272925,3.5532
EOGVerticalSignal,0.5552,,,no_baseline,1.5765,,,no_baseline,1.2542,,,no_baseline,272925,3.5532
EthanolLevel,0.884,,,no_baseline,0.3804,,,no_baseline,-0.1877,,,no_baseline,271893,3.5493
FreezerRegularTrain,0.9951,,,no_baseline,0.0956,,,no_baseline,-0.1488,,,no_baseline,271635,3.5483
FreezerSmallTrain,0.6779,,,no_baseline,0.8992,,,no_baseline,0.0647,,,no_baseline,271635,3.5483
Fungi,0.9731,,,no_baseline,0.142,,,no_baseline,0.0391,,,no_baseline,273699,3.5562
GestureMidAirD1,0.6077,,,no_baseline,1.207,,,no_baseline,0.4208,,,no_baseline,274731,3.5601
