dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Adiac,0.7801,0.8317,-0.0516,loss,0.8595,1.028,-0.1685,win,0.1869,15.8906,-15.7037,loss,43359,1.4359
ArrowHead,0.7829,0.8377,-0.0548,loss,0.5259,1.0053,-0.4794,win,0.2293,3.2005,-2.9712,loss,40809,1.4262
Beef,0.7,0.8467,-0.1467,loss,0.6484,0.965,-0.3166,win,1.421,5.4866,-4.0656,loss,40959,1.4268
BeetleFly,0.75,0.92,-0.17,loss,0.4122,0.2905,0.1217,loss,0.1929,1.2424,-1.0495,loss,40734,1.426
BirdChicken,0.8,0.94,-0.14,loss,0.5104,0.1447,0.3657,loss,2.45,3.3665,-0.9165,loss,40734,1.426
Car,0.85,0.92,-0.07,loss,0.4306,0.4259,0.0047,tie,0.8362,6.6173,-5.7811,loss,40884,1.4265
