dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ProximalPhalanxOutlineCorrect,0.8969,0.923,-0.0261,loss,0.2642,0.5448,-0.2806,win,-2.5724,-3.5363,0.9639,win,61148,1.5003
ProximalPhalanxTW,0.7707,0.76,0.0107,win,0.5906,2.0198,-1.4292,win,-0.1162,5.6975,-5.8137,loss,61444,1.5014
RefrigerationDevices,0.4187,0.5099,-0.0912,loss,1.6448,6.1414,-4.4966,win,0.1543,4.2486,-4.0943,loss,61222,1.5006
ScreenType,0.5333,0.576,-0.0427,loss,1.2202,3.6402,-2.42,win,1.0272,4.2157,-3.1885,loss,61222,1.5006
ShapeletSim,1.0,0.9089,0.0911,win,0.0872,0.2342,-0.147,win,1.0133,3.429,-2.4157,loss,61148,1.5003
ShapesAll,0.8933,0.9283,-0.035,loss,0.6018,0.4908,0.111,loss,0.9551,9.5598,-8.6047,loss,65440,1.5166
SmallKitchenAppliances,0.8453,0.7819,0.0634,win,0.4846,2.273,-1.7884,win,1.0524,3.9346,-2.8822,loss,61222,1.5006
SonyAIBORobotSurface1,0.9368,0.9338,0.003,tie,0.1927,0.3641,-0.1714,win,-0.1143,3.2614,-3.3757,loss,61148,1.5003
SonyAIBORobotSurface2,0.8573,0.8269,0.0304,win,0.3465,1.433,-1.0865,win,0.1657,2.9596,-2.7939,loss,61148,1.5003
StarLightCurves,0.9745,0.9769,-0.0024,tie,0.1491,0.2046,-0.0555,win,0.323,8.4155,-8.0925,loss,61222,1.5006
Strawberry,0.9595,0.9746,-0.0151,loss,0.1493,0.1629,-0.0136,win,0.0341,6.2246,-6.1905,loss,61148,1.5003
SwedishLeaf,0.9472,0.967,-0.0198,loss,0.2588,0.1892,0.0696,loss,0.707,4.1636,-3.4566,loss,62110,1.5039
Symbols,0.9739,0.9576,0.0163,win,0.2305,0.1578,0.0727,loss,0.4401,2.5618,-2.1217,loss,61444,1.5014
SyntheticControl,0.9933,0.9973,-0.004,tie,0.1191,0.0052,0.1139,loss,0.4812,3.3016,-2.8204,loss,61444,1.5014
ToeSegmentation1,0.9386,0.9632,-0.0246,loss,0.2098,0.1864,0.0234,loss,0.1953,2.1806,-1.9853,loss,61148,1.5003
ToeSegmentation2,0.9769,0.9092,0.0677,win,0.1425,0.5003,-0.3578,win,0.0374,3.2069,-3.1695,loss,61148,1.5003
Trace,1.0,1.0,0.0,tie,0.0996,0.0,0.0996,loss,1.3038,4.9221,-3.6183,loss,61296,1.5009
TwoLeadECG,0.9947,0.9993,-0.0046,tie,0.0869,0.0066,0.0803,loss,0.3498,4.762,-4.4122,loss,61148,1.5003
TwoPatterns,1.0,1.0,0.0,tie,0.1004,0.0,0.1004,loss,1.1637,12.1597,-10.996,loss,61296,1.5009
UWaveGestureLibraryAll,0.9657,0.9447,0.021,win,0.2372,0.3434,-0.1062,win,0.7903,8.0814,-7.2911,loss,61592,1.502
UWaveGestureLibraryX,0.8049,0.8099,-0.005,loss,0.5931,1.5956,-1.0025,win,1.0767,4.3044,-3.2277,loss,61592,1.502
UWaveGestureLibraryY,0.7644,0.7528,0.0116,win,0.7731,1.8851,-1.112,win,0.7801,4.101,-3.3209,loss,61592,1.502
UWaveGestureLibraryZ,0.7334,0.7432,-0.0098,loss,0.7667,1.9758,-1.2091,win,0.9042,4.6466,-3.7424,loss,61592,1.502
Wafer,0.9981,0.998,0.0001,tie,0.0712,0.017,0.0542,loss,0.027,1.1361,-1.1091,loss,61148,1.5003
Wine,0.8148,0.8185,-0.0037,tie,0.4981,0.9499,-0.4518,win,1.4744,26.9638,-25.4894,loss,61148,1.5003
WordSynonyms,0.7335,0.7417,-0.0082,loss,1.1114,1.8361,-0.7247,win,0.8416,3.0425,-2.2009,loss,62850,1.5067
Worms,0.6104,0.7662,-0.1558,loss,0.9726,1.5027,-0.5301,win,0.4459,3.1133,-2.6674,loss,61370,1.5011
WormsTwoClass,0.6494,0.7065,-0.0571,loss,0.5978,1.8387,-1.2409,win,0.5694,4.3009,-3.7315,loss,61148,1.5003
Yoga,0.9017,0.9031,-0.0014,tie,0.2357,0.5236,-0.2879,win,0.7793,6.6224,-5.8431,loss,61148,1.5003
ACSF1,0.86,,,no_baseline,0.5307,,,no_baseline,0.2613,,,no_baseline,61740,1.5025
AllGestureWiimoteX,0.77,,,no_baseline,0.8539,,,no_baseline,1.8227,,,no_baseline,61740,1.5025
AllGestureWiimoteY,0.8,,,no_baseline,0.7143,,,no_baseline,2.0352,,,no_baseline,61740,1.5025
AllGestureWiimoteZ,0.7529,,,no_baseline,0.8601,,,no_baseline,1.8124,,,no_baseline,61740,1.5025
BME,0.9933,,,no_baseline,0.1087,,,no_baseline,0.5073,,,no_baseline,61222,1.5006
Chinatown,0.9796,,,no_baseline,0.113,,,no_baseline,-0.015,,,no_baseline,61148,1.5003
Crop,0.688,,,no_baseline,0.9682,,,no_baseline,0.0827,,,no_baseline,62776,1.5065
DodgerLoopDay,0.6125,,,no_baseline,1.2362,,,no_baseline,0.8825,,,no_baseline,61518,1.5017
DodgerLoopGame,0.9493,,,no_baseline,0.1957,,,no_baseline,0.4976,,,no_baseline,61148,1.5003
DodgerLoopWeekend,0.971,,,no_baseline,0.1954,,,no_baseline,0.4478,,,no_baseline,61148,1.5003
EOGHorizontalSignal,0.547,,,no_baseline,1.3622,,,no_baseline,1.5416,,,no_baseline,61888,1.5031
EOGVerticalSignal,0.4586,,,no_baseline,1.7277,,,no_baseline,1.3315,,,no_baseline,61888,1.5031
EthanolLevel,0.786,,,no_baseline,0.5206,,,no_baseline,0.3935,,,no_baseline,61296,1.5009
FreezerRegularTrain,0.9944,,,no_baseline,0.0663,,,no_baseline,0.4707,,,no_baseline,61148,1.5003
FreezerSmallTrain,0.7632,,,no_baseline,0.5693,,,no_baseline,0.3075,,,no_baseline,61148,1.5003
Fungi,0.9409,,,no_baseline,0.3062,,,no_baseline,1.8175,,,no_baseline,62332,1.5048
GestureMidAirD1,0.6692,,,no_baseline,1.0642,,,no_baseline,1.6374,,,no_baseline,62924,1.507
GestureMidAirD2,0.6231,,,no_baseline,1.0133,,,no_baseline,1.2138,,,no_baseline,62924,1.507
GestureMidAirD3,0.3769,,,no_baseline,1.9814,,,no_baseline,1.2002,,,no_baseline,62924,1.507
GesturePebbleZ1,0.9244,,,no_baseline,0.2789,,,no_baseline,1.4864,,,no_baseline,61444,1.5014
GesturePebbleZ2,0.8861,,,no_baseline,0.3911,,,no_baseline,1.6042,,,no_baseline,61444,1.5014
GunPointAgeSpan,0.9873,,,no_baseline,0.0997,,,no_baseline,0.7112,,,no_baseline,61148,1.5003
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0875,,,no_baseline,0.0926,,,no_baseline,61148,1.5003
GunPointOldVersusYoung,0.9778,,,no_baseline,0.1141,,,no_baseline,0.5765,,,no_baseline,61148,1.5003
HouseTwenty,0.9832,,,no_baseline,0.145,,,no_baseline,0.7828,,,no_baseline,61148,1.5003
InsectEPGRegularTrain,0.996,,,no_baseline,0.1187,,,no_baseline,1.2306,,,no_baseline,61222,1.5006
InsectEPGSmallTrain,0.9398,,,no_baseline,0.2423,,,no_baseline,0.536,,,no_baseline,61222,1.5006
MelbournePedestrian,0.9094,,,no_baseline,0.3786,,,no_baseline,0.1304,,,no_baseline,61740,1.5025
MixedShapesRegularTrain,0.9744,,,no_baseline,0.1996,,,no_baseline,0.4219,,,no_baseline,61370,1.5011
MixedShapesSmallTrain,0.8705,,,no_baseline,0.4468,,,no_baseline,1.2257,,,no_baseline,61370,1.5011
PLAID,0.9032,,,no_baseline,0.3832,,,no_baseline,1.532,,,no_baseline,61814,1.5028
PickupGestureWiimoteZ,0.84,,,no_baseline,0.6307,,,no_baseline,1.0231,,,no_baseline,61740,1.5025
PigAirwayPressure,0.0288,,,no_baseline,3.8573,,,no_baseline,0.1153,,,no_baseline,64848,1.5144
PigArtPressure,0.8269,,,no_baseline,0.639,,,no_baseline,1.0578,,,no_baseline,64848,1.5144
PigCVP,0.6971,,,no_baseline,1.4761,,,no_baseline,1.4422,,,no_baseline,64848,1.5144
PowerCons,0.9611,,,no_baseline,0.1454,,,no_baseline,0.3979,,,no_baseline,61148,1.5003
Rock,0.72,,,no_baseline,0.8949,,,no_baseline,0.4399,,,no_baseline,61296,1.5009
SemgHandGenderCh2,0.925,,,no_baseline,0.2303,,,no_baseline,1.0601,,,no_baseline,61148,1.5003
SemgHandMovementCh2,0.6733,,,no_baseline,0.9677,,,no_baseline,1.4326,,,no_baseline,61444,1.5014
SemgHandSubjectCh2,0.8778,,,no_baseline,0.4424,,,no_baseline,1.2808,,,no_baseline,61370,1.5011
ShakeGestureWiimoteZ,0.94,,,no_baseline,0.4355,,,no_baseline,0.7681,,,no_baseline,61740,1.5025
SmoothSubspace,0.98,,,no_baseline,0.1613,,,no_baseline,0.1129,,,no_baseline,61222,1.5006
UMD,0.9861,,,no_baseline,0.1312,,,no_baseline,1.3632,,,no_baseline,61222,1.5006
