dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
WormsTwoClass,0.7403,0.7065,0.0338,win,0.5579,1.8387,-1.2808,win,0.9356,4.3009,-3.3653,loss,270099,3.4854
Yoga,0.848,0.9031,-0.0551,loss,0.3735,0.5236,-0.1501,win,1.6028,6.6224,-5.0196,loss,270099,3.4854
ACSF1,0.86,,,no_baseline,0.6001,,,no_baseline,-0.4574,,,no_baseline,271131,3.4893
AllGestureWiimoteX,0.6729,,,no_baseline,1.085,,,no_baseline,1.1486,,,no_baseline,271131,3.4893
AllGestureWiimoteY,0.6657,,,no_baseline,1.0196,,,no_baseline,1.3064,,,no_baseline,271131,3.4893
AllGestureWiimoteZ,0.6729,,,no_baseline,1.0305,,,no_baseline,1.2078,,,no_baseline,271131,3.4893
BME,0.9867,,,no_baseline,0.1552,,,no_baseline,0.6717,,,no_baseline,270228,3.4859
Crop,0.741,,,no_baseline,0.9943,,,no_baseline,0.3456,,,no_baseline,272937,3.4962
DodgerLoopDay,0.3375,,,no_baseline,1.5503,,,no_baseline,0.7414,,,no_baseline,270744,3.4879
DodgerLoopGame,0.7899,,,no_baseline,0.4505,,,no_baseline,0.5536,,,no_baseline,270099,3.4854
DodgerLoopWeekend,0.9783,,,no_baseline,0.1796,,,no_baseline,0.8691,,,no_baseline,270099,3.4854
EOGHorizontalSignal,0.5331,,,no_baseline,1.3925,,,no_baseline,1.621,,,no_baseline,271389,3.4903
EOGVerticalSignal,0.511,,,no_baseline,1.676,,,no_baseline,1.8374,,,no_baseline,271389,3.4903
EthanolLevel,0.248,,,no_baseline,1.3863,,,no_baseline,0.0365,,,no_baseline,270357,3.4864
FreezerRegularTrain,0.9968,,,no_baseline,0.076,,,no_baseline,0.7994,,,no_baseline,270099,3.4854
FreezerSmallTrain,0.7495,,,no_baseline,0.4798,,,no_baseline,0.5773,,,no_baseline,270099,3.4854
Fungi,0.9086,,,no_baseline,0.5314,,,no_baseline,0.6933,,,no_baseline,272163,3.4933
GestureMidAirD1,0.6846,,,no_baseline,1.069,,,no_baseline,1.3818,,,no_baseline,273195,3.4972
GestureMidAirD2,0.6462,,,no_baseline,1.076,,,no_baseline,1.3602,,,no_baseline,273195,3.4972
GestureMidAirD3,0.3231,,,no_baseline,2.1054,,,no_baseline,1.4199,,,no_baseline,273195,3.4972
GesturePebbleZ1,0.8721,,,no_baseline,0.5408,,,no_baseline,1.1148,,,no_baseline,270615,3.4874
GesturePebbleZ2,0.8544,,,no_baseline,0.5189,,,no_baseline,1.4688,,,no_baseline,270615,3.4874
GunPointAgeSpan,0.9842,,,no_baseline,0.1149,,,no_baseline,0.6123,,,no_baseline,270099,3.4854
GunPointMaleVersusFemale,0.9968,,,no_baseline,0.0854,,,no_baseline,0.1328,,,no_baseline,270099,3.4854
GunPointOldVersusYoung,0.9619,,,no_baseline,0.1305,,,no_baseline,0.5642,,,no_baseline,270099,3.4854
HouseTwenty,0.9328,,,no_baseline,0.1683,,,no_baseline,1.1613,,,no_baseline,270099,3.4854
InsectEPGRegularTrain,0.9799,,,no_baseline,0.1537,,,no_baseline,1.2534,,,no_baseline,270228,3.4859
InsectEPGSmallTrain,0.9036,,,no_baseline,0.3139,,,no_baseline,0.8281,,,no_baseline,270228,3.4859
MixedShapesRegularTrain,0.9608,,,no_baseline,0.252,,,no_baseline,1.0746,,,no_baseline,270486,3.4869
MixedShapesSmallTrain,0.8623,,,no_baseline,0.4775,,,no_baseline,2.3243,,,no_baseline,270486,3.4869
PLAID,0.7858,,,no_baseline,0.7139,,,no_baseline,2.1612,,,no_baseline,271260,3.4898
PickupGestureWiimoteZ,0.72,,,no_baseline,0.8746,,,no_baseline,0.7706,,,no_baseline,271131,3.4893
PigAirwayPressure,0.0337,,,no_baseline,3.8369,,,no_baseline,0.0505,,,no_baseline,276549,3.51
PigArtPressure,0.9231,,,no_baseline,0.3664,,,no_baseline,0.3181,,,no_baseline,276549,3.51
PigCVP,0.8077,,,no_baseline,1.0964,,,no_baseline,0.2251,,,no_baseline,276549,3.51
PowerCons,0.8833,,,no_baseline,0.2773,,,no_baseline,0.373,,,no_baseline,270099,3.4854
Rock,0.66,,,no_baseline,0.8583,,,no_baseline,1.628,,,no_baseline,270357,3.4864
SemgHandGenderCh2,0.74,,,no_baseline,0.5039,,,no_baseline,0.545,,,no_baseline,270099,3.4854
SemgHandMovementCh2,0.42,,,no_baseline,1.5234,,,no_baseline,0.7023,,,no_baseline,270615,3.4874
SemgHandSubjectCh2,0.6511,,,no_baseline,0.9742,,,no_baseline,1.1279,,,no_baseline,270486,3.4869
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.5432,,,no_baseline,0.7827,,,no_baseline,271131,3.4893
UMD,0.9861,,,no_baseline,0.1643,,,no_baseline,0.6207,,,no_baseline,270228,3.4859
