epoch,loss,monitored,best_epoch
1,0.28121185302734375,train_loss,1090
2,0.262006551027298,train_loss,1090
3,0.2611702084541321,train_loss,1090
4,0.3821040093898773,train_loss,1090
5,0.19086745381355286,train_loss,1090
6,0.15867233276367188,train_loss,1090
7,0.14842858910560608,train_loss,1090
8,0.15050452947616577,train_loss,1090
9,0.12834523618221283,train_loss,1090
10,0.10531793534755707,train_loss,1090
11,0.12175821512937546,train_loss,1090
12,0.10366697609424591,train_loss,1090
13,0.1476360559463501,train_loss,1090
14,0.17508116364479065,train_loss,1090
15,0.13061627745628357,train_loss,1090
16,0.10053595155477524,train_loss,1090
17,0.08234544098377228,train_loss,1090
18,0.15006069839000702,train_loss,1090
19,0.14968501031398773,train_loss,1090
20,0.09429701417684555,train_loss,1090
21,0.08402661234140396,train_loss,1090
22,0.07493795454502106,train_loss,1090
23,0.07116799056529999,train_loss,1090
24,0.0728883370757103,train_loss,1090
25,0.05973579362034798,train_loss,1090
26,0.12383949011564255,train_loss,1090
27,0.0947999358177185,train_loss,1090
28,0.08529362082481384,train_loss,1090
29,0.06345966458320618,train_loss,1090
30,0.046777863055467606,train_loss,1090
31,0.04976856708526611,train_loss,1090
32,0.05909194424748421,train_loss,1090
33,0.06284385919570923,train_loss,1090
34,0.05063822492957115,train_loss,1090
35,0.06422718614339828,train_loss,1090
36,0.03895562142133713,train_loss,1090
37,0.04001915082335472,train_loss,1090
38,0.047978371381759644,train_loss,1090
39,0.082267627120018,train_loss,1090
40,0.05854225158691406,train_loss,1090
41,0.03715650737285614,train_loss,1090
42,0.06395075470209122,train_loss,1090
43,0.18319159746170044,train_loss,1090
44,0.1098666563630104,train_loss,1090
45,0.09198502451181412,train_loss,1090
46,0.058747611939907074,train_loss,1090
47,0.05052207410335541,train_loss,1090
48,0.044442545622587204,train_loss,1090
49,0.051946971565485,train_loss,1090
50,0.058830972760915756,train_loss,1090
51,0.05566508322954178,train_loss,1090
52,0.045808546245098114,train_loss,1090
53,0.04121464863419533,train_loss,1090
54,0.11465904116630554,train_loss,1090
55,0.04723431542515755,train_loss,1090
56,0.03845644369721413,train_loss,1090
57,0.038144104182720184,train_loss,1090
58,0.02991575561463833,train_loss,1090
59,0.03304741159081459,train_loss,1090
60,0.04521143063902855,train_loss,1090
61,0.030401697382330894,train_loss,1090
62,0.027385225519537926,train_loss,1090
63,0.025582848116755486,train_loss,1090
64,0.022547367960214615,train_loss,1090
65,0.03172726184129715,train_loss,1090
66,0.031049994751811028,train_loss,1090
67,0.15241993963718414,train_loss,1090
68,0.04237910360097885,train_loss,1090
69,0.03137904405593872,train_loss,1090
70,0.03213120251893997,train_loss,1090
71,0.02298278920352459,train_loss,1090
72,0.0261880774050951,train_loss,1090
73,0.044200822710990906,train_loss,1090
74,0.03225124627351761,train_loss,1090
75,0.029227687045931816,train_loss,1090
76,0.08748327940702438,train_loss,1090
77,0.017438620328903198,train_loss,1090
78,0.02880999818444252,train_loss,1090
79,0.02314242161810398,train_loss,1090
80,0.016924377530813217,train_loss,1090
81,0.022968051955103874,train_loss,1090
82,0.00916555617004633,train_loss,1090
83,0.04991559684276581,train_loss,1090
84,0.04032875597476959,train_loss,1090
85,0.043286681175231934,train_loss,1090
86,0.04171011596918106,train_loss,1090
87,0.03306581825017929,train_loss,1090
88,0.020809011533856392,train_loss,1090
89,0.011032560840249062,train_loss,1090
90,0.020621102303266525,train_loss,1090
91,0.010924388654530048,train_loss,1090
92,0.018787220120429993,train_loss,1090
