epoch,loss,monitored,best_epoch
1,2.055002450942993,train_loss,1203
2,1.9989854097366333,train_loss,1203
3,1.8272316455841064,train_loss,1203
4,2.020764112472534,train_loss,1203
5,1.3833433389663696,train_loss,1203
6,1.2203893661499023,train_loss,1203
7,1.6039972305297852,train_loss,1203
8,0.912717878818512,train_loss,1203
9,1.1484776735305786,train_loss,1203
10,0.7363768219947815,train_loss,1203
11,0.6286594271659851,train_loss,1203
12,1.014440894126892,train_loss,1203
13,1.4771417379379272,train_loss,1203
14,0.7462092041969299,train_loss,1203
15,2.048365354537964,train_loss,1203
16,0.7799813151359558,train_loss,1203
17,0.9739654660224915,train_loss,1203
18,0.5411607027053833,train_loss,1203
19,1.4705419540405273,train_loss,1203
20,0.9526903033256531,train_loss,1203
21,0.8417832851409912,train_loss,1203
22,0.40890392661094666,train_loss,1203
23,0.3704787492752075,train_loss,1203
24,0.3137019872665405,train_loss,1203
25,1.0956764221191406,train_loss,1203
26,0.25069496035575867,train_loss,1203
27,0.22456331551074982,train_loss,1203
28,0.4754409193992615,train_loss,1203
29,1.0220448970794678,train_loss,1203
30,0.35474133491516113,train_loss,1203
31,1.9400365352630615,train_loss,1203
32,0.41687968373298645,train_loss,1203
33,0.311917245388031,train_loss,1203
34,1.2427347898483276,train_loss,1203
35,0.4471588432788849,train_loss,1203
36,0.128032386302948,train_loss,1203
37,0.11803292483091354,train_loss,1203
38,0.2125379592180252,train_loss,1203
39,0.810406506061554,train_loss,1203
40,0.44069528579711914,train_loss,1203
41,0.19122973084449768,train_loss,1203
42,0.2079273909330368,train_loss,1203
43,0.08203017711639404,train_loss,1203
44,0.11101596057415009,train_loss,1203
45,0.0936693623661995,train_loss,1203
46,0.3202420771121979,train_loss,1203
47,0.08196622133255005,train_loss,1203
48,0.1356319636106491,train_loss,1203
49,0.06760985404253006,train_loss,1203
50,0.658248782157898,train_loss,1203
51,0.2167106419801712,train_loss,1203
52,0.8619090914726257,train_loss,1203
53,0.28991177678108215,train_loss,1203
54,1.135349154472351,train_loss,1203
55,0.23935066163539886,train_loss,1203
