dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_gated_mean_attnmax,sea_mstcn_sep_gated,sea_attention_max,0,cuda,61750,1.5028,400,100,500,1008,10,0.01,0.832,0.832,0.9855,0.6653,1.6723,0.7042,109.66,2026-07-23 16:52:44
