dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MiddlePhalanxOutlineAgeGroup,0.5844,0.5221,0.0623,win,0.9336,4.9601,-4.0265,win,0.756,0.9851,-0.2291,loss,61222,1.5006
MiddlePhalanxOutlineCorrect,0.8041,0.8103,-0.0062,loss,0.4185,1.2175,-0.799,win,0.7298,2.4532,-1.7234,loss,61148,1.5003
MiddlePhalanxTW,0.5714,0.5104,0.061,win,1.0544,4.0946,-3.0402,win,0.1326,3.4,-3.2674,loss,61444,1.5014
MoteStrain,0.8818,0.9018,-0.02,loss,0.2937,0.6772,-0.3835,win,1.1171,3.5563,-2.4392,loss,61148,1.5003
NonInvasiveFetalECGThorax1,0.9064,0.9511,-0.0447,loss,0.3764,0.2659,0.1105,loss,0.8002,-2.2634,3.0636,win,64108,1.5116
NonInvasiveFetalECGThorax2,0.9232,0.9526,-0.0294,loss,0.3393,0.2528,0.0865,loss,1.3668,2.9866,-1.6198,loss,64108,1.5116
OliveOil,0.4,0.8467,-0.4467,loss,1.302,0.9378,0.3642,loss,0.3537,-3.6343,3.988,win,61296,1.5009
OSULeaf,0.8223,0.9471,-0.1248,loss,0.5727,0.2378,0.3349,loss,0.7301,6.5343,-5.8042,loss,61444,1.5014
PhalangesOutlinesCorrect,0.8077,0.8303,-0.0226,loss,0.424,1.4708,-1.0468,win,0.2306,2.0437,-1.8131,loss,61148,1.5003
Phoneme,0.2094,0.3006,-0.0912,loss,2.9598,7.0359,-4.0761,win,1.3505,4.7834,-3.4329,loss,63886,1.5107
Plane,1.0,1.0,0.0,tie,0.08,0.0,0.08,loss,0.7828,3.3933,-2.6105,loss,61518,1.5017
ProximalPhalanxOutlineAgeGroup,0.8293,0.8537,-0.0244,loss,0.4297,1.2906,-0.8609,win,-0.9216,5.6483,-6.5699,loss,61222,1.5006
ProximalPhalanxOutlineCorrect,0.9038,0.923,-0.0192,loss,0.2749,0.5448,-0.2699,win,0.3027,-3.5363,3.839,win,61148,1.5003
ProximalPhalanxTW,0.7951,0.76,0.0351,win,0.573,2.0198,-1.4468,win,0.388,5.6975,-5.3095,loss,61444,1.5014
RefrigerationDevices,0.48,0.5099,-0.0299,loss,1.4429,6.1414,-4.6985,win,0.531,4.2486,-3.7176,loss,61222,1.5006
ScreenType,0.424,0.576,-0.152,loss,1.2003,3.6402,-2.4399,win,0.323,4.2157,-3.8927,loss,61222,1.5006
ShapeletSim,0.5278,0.9089,-0.3811,loss,0.8619,0.2342,0.6277,loss,0.0975,3.429,-3.3315,loss,61148,1.5003
ShapesAll,0.855,0.9283,-0.0733,loss,0.6516,0.4908,0.1608,loss,2.398,9.5598,-7.1618,loss,65440,1.5166
SmallKitchenAppliances,0.7973,0.7819,0.0154,win,0.5395,2.273,-1.7335,win,0.7779,3.9346,-3.1567,loss,61222,1.5006
SonyAIBORobotSurface1,0.9334,0.9338,-0.0004,tie,0.2298,0.3641,-0.1343,win,0.1964,3.2614,-3.065,loss,61148,1.5003
SonyAIBORobotSurface2,0.8762,0.8269,0.0493,win,0.3013,1.433,-1.1317,win,-0.1195,2.9596,-3.0791,loss,61148,1.5003
StarLightCurves,0.9726,0.9769,-0.0043,tie,0.144,0.2046,-0.0606,win,1.9053,8.4155,-6.5102,loss,61222,1.5006
Strawberry,0.9649,0.9746,-0.0097,loss,0.1334,0.1629,-0.0295,win,0.4363,6.2246,-5.7883,loss,61148,1.5003
SwedishLeaf,0.944,0.967,-0.023,loss,0.2172,0.1892,0.028,loss,1.1287,4.1636,-3.0349,loss,62110,1.5039
Symbols,0.9397,0.9576,-0.0179,loss,0.2873,0.1578,0.1295,loss,1.1733,2.5618,-1.3885,loss,61444,1.5014
SyntheticControl,0.9967,0.9973,-0.0006,tie,0.1392,0.0052,0.134,loss,0.6395,3.3016,-2.6621,loss,61444,1.5014
ToeSegmentation1,0.9342,0.9632,-0.029,loss,0.1966,0.1864,0.0102,loss,0.2494,2.1806,-1.9312,loss,61148,1.5003
ToeSegmentation2,0.9615,0.9092,0.0523,win,0.1814,0.5003,-0.3189,win,0.7732,3.2069,-2.4337,loss,61148,1.5003
Trace,1.0,1.0,0.0,tie,0.0834,0.0,0.0834,loss,1.6882,4.9221,-3.2339,loss,61296,1.5009
TwoLeadECG,0.993,0.9993,-0.0063,loss,0.0863,0.0066,0.0797,loss,1.0885,4.762,-3.6735,loss,61148,1.5003
TwoPatterns,1.0,1.0,0.0,tie,0.0951,0.0,0.0951,loss,2.5022,12.1597,-9.6575,loss,61296,1.5009
UWaveGestureLibraryAll,0.964,0.9447,0.0193,win,0.2233,0.3434,-0.1201,win,1.7257,8.0814,-6.3557,loss,61592,1.502
