dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
InsectEPGSmallTrain,0.9277,,,no_baseline,0.2645,,,no_baseline,1.6119,,,no_baseline,422804,4.1064
MixedShapesRegularTrain,0.9748,,,no_baseline,0.1955,,,no_baseline,0.8492,,,no_baseline,423062,4.1073
MixedShapesSmallTrain,0.887,,,no_baseline,0.3843,,,no_baseline,1.8463,,,no_baseline,423062,4.1073
PLAID,0.9013,,,no_baseline,0.4381,,,no_baseline,1.7116,,,no_baseline,423836,4.1103
PickupGestureWiimoteZ,0.74,,,no_baseline,0.7695,,,no_baseline,1.2295,,,no_baseline,423707,4.1098
PigAirwayPressure,0.0529,,,no_baseline,3.8591,,,no_baseline,0.0978,,,no_baseline,429125,4.1305
PigArtPressure,0.8894,,,no_baseline,0.4335,,,no_baseline,1.3008,,,no_baseline,429125,4.1305
PigCVP,0.8365,,,no_baseline,1.0058,,,no_baseline,0.2863,,,no_baseline,429125,4.1305
PowerCons,0.9667,,,no_baseline,0.1507,,,no_baseline,0.5673,,,no_baseline,422675,4.1059
Rock,0.66,,,no_baseline,0.7144,,,no_baseline,1.6349,,,no_baseline,422933,4.1068
SemgHandGenderCh2,0.8983,,,no_baseline,0.2983,,,no_baseline,1.4601,,,no_baseline,422675,4.1059
SemgHandMovementCh2,0.4378,,,no_baseline,1.3767,,,no_baseline,1.7586,,,no_baseline,423191,4.1078
SemgHandSubjectCh2,0.7956,,,no_baseline,0.6313,,,no_baseline,2.1288,,,no_baseline,423062,4.1073
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.4704,,,no_baseline,0.934,,,no_baseline,423707,4.1098
UMD,0.9861,,,no_baseline,0.1285,,,no_baseline,1.4064,,,no_baseline,422804,4.1064
