epoch,loss,monitored,best_epoch
1,0.6525115966796875,train_loss,854
2,0.5822772979736328,train_loss,854
3,0.4980721175670624,train_loss,854
4,0.31811368465423584,train_loss,854
5,0.4388571083545685,train_loss,854
6,0.2075182944536209,train_loss,854
7,6.198932647705078,train_loss,854
8,0.15586493909358978,train_loss,854
9,0.03638375923037529,train_loss,854
10,0.134726420044899,train_loss,854
11,0.026694977656006813,train_loss,854
12,0.024699097499251366,train_loss,854
13,0.10947498679161072,train_loss,854
14,0.016420740634202957,train_loss,854
15,0.07202316075563431,train_loss,854
16,0.10186576098203659,train_loss,854
17,0.0018957178108394146,train_loss,854
18,0.116414375603199,train_loss,854
19,0.01802145317196846,train_loss,854
20,0.008631763979792595,train_loss,854
21,0.007492083590477705,train_loss,854
22,0.012472626753151417,train_loss,854
23,1.803364872932434,train_loss,854
24,0.04015132039785385,train_loss,854
25,0.0025938833132386208,train_loss,854
26,7.203481674194336,train_loss,854
27,0.6966472864151001,train_loss,854
28,0.06465090066194534,train_loss,854
29,0.003548781154677272,train_loss,854
30,0.005735547747462988,train_loss,854
31,0.033016450703144073,train_loss,854
32,0.0304217841476202,train_loss,854
33,0.0010638474486768246,train_loss,854
34,0.00110446207690984,train_loss,854
35,0.0008059630054049194,train_loss,854
36,0.0007122734095901251,train_loss,854
37,0.0006822504219599068,train_loss,854
38,0.000663408194668591,train_loss,854
39,0.0005435526254586875,train_loss,854
40,0.0004922603839077055,train_loss,854
41,0.0005917072994634509,train_loss,854
42,0.0005703308852389455,train_loss,854
43,0.334364116191864,train_loss,854
44,0.01162007637321949,train_loss,854
45,2.549626350402832,train_loss,854
46,0.08344180881977081,train_loss,854
47,0.06067294999957085,train_loss,854
48,0.01654580980539322,train_loss,854
49,0.010450088419020176,train_loss,854
50,0.015432735905051231,train_loss,854
51,0.002474319189786911,train_loss,854
52,0.003347536316141486,train_loss,854
53,0.0016729015624150634,train_loss,854
54,0.001794085488654673,train_loss,854
55,0.001958847278729081,train_loss,854
56,0.002040513791143894,train_loss,854
57,0.0010003295028582215,train_loss,854
58,0.0010252584470435977,train_loss,854
59,0.0006041200249455869,train_loss,854
60,0.0005112559883855283,train_loss,854
61,0.00047040352365002036,train_loss,854
62,0.0005622172029688954,train_loss,854
63,0.00042837916407734156,train_loss,854
64,0.00046967744128778577,train_loss,854
65,0.0004525058902800083,train_loss,854
66,0.0004407681990414858,train_loss,854
67,0.0005427239811979234,train_loss,854
68,0.00047075405018404126,train_loss,854
69,0.0003334921784698963,train_loss,854
70,0.0012197118485346437,train_loss,854
71,0.0006676852935925126,train_loss,854
72,0.0006371033960022032,train_loss,854
73,0.0007469920674338937,train_loss,854
74,0.0002844119444489479,train_loss,854
75,0.00027931027580052614,train_loss,854
76,0.0002579897118266672,train_loss,854
77,0.0002225809294031933,train_loss,854
78,0.00021539196313824505,train_loss,854
79,0.0002051120245596394,train_loss,854
80,0.00019967257685493678,train_loss,854
81,0.00018653806182555854,train_loss,854
82,0.00019186233112122864,train_loss,854
83,0.00016679504187777638,train_loss,854
84,0.00017271512479055673,train_loss,854
85,0.00018582379561848938,train_loss,854
86,0.00021046734764240682,train_loss,854
87,0.0002306318492628634,train_loss,854
88,0.00032342321355827153,train_loss,854
89,0.0005589721840806305,train_loss,854
90,0.00014371162978932261,train_loss,854
91,0.00013623556878883392,train_loss,854
92,0.00014122677384875715,train_loss,854
93,0.00013464107178151608,train_loss,854
94,0.0001301013253396377,train_loss,854
95,0.00012302542745601386,train_loss,854
96,0.00011164387979079038,train_loss,854
97,0.00011140202695969492,train_loss,854
98,0.00011799744243035093,train_loss,854
99,0.00012207696272525936,train_loss,854
100,0.0001380656467517838,train_loss,854
101,0.00012849770428147167,train_loss,854
102,0.00011808070121333003,train_loss,854
103,0.00010437890887260437,train_loss,854
104,0.00010521618241909891,train_loss,854
105,0.00010573468898655847,train_loss,854
106,0.0001029259801725857,train_loss,854
107,0.00010823130287462845,train_loss,854
108,0.00018812474445439875,train_loss,854
109,0.00012337071530055255,train_loss,854
110,0.000102193072962109,train_loss,854
111,0.00013505457900464535,train_loss,854
112,0.00011568728950805962,train_loss,854
113,0.00010340214794268832,train_loss,854
114,9.073480032384396e-05,train_loss,854
115,7.677709072595462e-05,train_loss,854
116,7.26750586181879e-05,train_loss,854
117,9.704652620712295e-05,train_loss,854
118,9.753669291967526e-05,train_loss,854
119,7.438365719281137e-05,train_loss,854
120,8.737783355172724e-05,train_loss,854
121,8.784929377725348e-05,train_loss,854
122,7.172620826167986e-05,train_loss,854
123,7.677827670704573e-05,train_loss,854
124,7.060193456709385e-05,train_loss,854
125,6.953830597922206e-05,train_loss,854
126,6.282521644607186e-05,train_loss,854
127,6.502335600089282e-05,train_loss,854
128,6.266174023039639e-05,train_loss,854
129,5.162754314369522e-05,train_loss,854
130,5.453203630167991e-05,train_loss,854
131,6.108960224082693e-05,train_loss,854
132,5.97808939346578e-05,train_loss,854
133,0.00022774659737478942,train_loss,854
134,0.00018285811529494822,train_loss,854
135,5.8982644986826926e-05,train_loss,854
136,5.8586647355696186e-05,train_loss,854
137,0.00021307157294359058,train_loss,854
138,5.909004539716989e-05,train_loss,854
139,5.534083902603015e-05,train_loss,854
140,7.283433660632e-05,train_loss,854
141,4.646143133868463e-05,train_loss,854
142,5.127641634317115e-05,train_loss,854
143,4.333542165113613e-05,train_loss,854
144,3.900130104739219e-05,train_loss,854
145,4.0250492020277306e-05,train_loss,854
146,3.8999678508844227e-05,train_loss,854
147,3.8830421544844285e-05,train_loss,854
148,3.896943599102087e-05,train_loss,854
149,3.926906720153056e-05,train_loss,854
150,3.766865484067239e-05,train_loss,854
151,3.5779728932539e-05,train_loss,854
152,3.837264739559032e-05,train_loss,854
153,3.722036854014732e-05,train_loss,854
154,3.675777406897396e-05,train_loss,854
155,4.002615241915919e-05,train_loss,854
156,3.7476958823390305e-05,train_loss,854
157,3.702958201756701e-05,train_loss,854
158,3.87388608942274e-05,train_loss,854
159,3.6533816455630586e-05,train_loss,854
160,3.626443867688067e-05,train_loss,854
161,3.266298881499097e-05,train_loss,854
162,3.231654773117043e-05,train_loss,854
163,3.5457065678201616e-05,train_loss,854
164,3.196293982909992e-05,train_loss,854
165,3.3211261325050145e-05,train_loss,854
166,3.223697785870172e-05,train_loss,854
167,2.9280728995217942e-05,train_loss,854
168,3.3787076972657815e-05,train_loss,854
169,3.096379077760503e-05,train_loss,854
170,3.060557719436474e-05,train_loss,854
171,3.342807394801639e-05,train_loss,854
172,2.890183350245934e-05,train_loss,854
173,4.442542922333814e-05,train_loss,854
174,4.587339935824275e-05,train_loss,854
175,4.601040927809663e-05,train_loss,854
176,6.972828123252839e-05,train_loss,854
177,0.00011086827726103365,train_loss,854
178,11.395716667175293,train_loss,854
179,1.2007921934127808,train_loss,854
180,7.06077241897583,train_loss,854
181,0.016510523855686188,train_loss,854
182,0.029561271890997887,train_loss,854
183,0.9578678607940674,train_loss,854
184,0.07060625404119492,train_loss,854
185,0.20847798883914948,train_loss,854
186,0.049401067197322845,train_loss,854
187,0.011117065325379372,train_loss,854
188,0.09908071905374527,train_loss,854
189,0.03274724259972572,train_loss,854
190,0.08796174824237823,train_loss,854
191,0.007127660326659679,train_loss,854
192,0.06657758355140686,train_loss,854
193,0.0015966383507475257,train_loss,854
194,0.334448903799057,train_loss,854
195,0.1373961716890335,train_loss,854
196,0.0006867611664347351,train_loss,854
197,0.010299728251993656,train_loss,854
198,0.0006547317025251687,train_loss,854
199,0.0004991593887098134,train_loss,854
200,0.0005692012491635978,train_loss,854
201,0.0004699084674939513,train_loss,854
