dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
StarLightCurves,0.969,0.9769,-0.0079,loss,0.1159,0.2046,-0.0887,win,1.0849,8.4155,-7.3306,loss,43111,1.4191
Strawberry,0.9595,0.9746,-0.0151,loss,0.1209,0.1629,-0.042,win,0.4897,6.2246,-5.7349,loss,43037,1.4189
SwedishLeaf,0.9296,0.967,-0.0374,loss,0.2465,0.1892,0.0573,loss,1.7802,4.1636,-2.3834,loss,43999,1.4224
Symbols,0.8653,0.9576,-0.0923,loss,0.3443,0.1578,0.1865,loss,2.072,2.5618,-0.4898,loss,43333,1.4199
SyntheticControl,0.9967,0.9973,-0.0006,tie,0.0173,0.0052,0.0121,loss,1.1873,3.3016,-2.1143,loss,43333,1.4199
ToeSegmentation1,0.9035,0.9632,-0.0597,loss,0.2614,0.1864,0.075,loss,0.8159,2.1806,-1.3647,loss,43037,1.4189
ToeSegmentation2,0.9462,0.9092,0.037,win,0.1477,0.5003,-0.3526,win,0.539,3.2069,-2.6679,loss,43037,1.4189
Trace,1.0,1.0,0.0,tie,0.0083,0.0,0.0083,tie,3.096,4.9221,-1.8261,loss,43185,1.4194
TwoLeadECG,1.0,0.9993,0.0007,tie,0.0102,0.0066,0.0036,tie,0.8938,4.762,-3.8682,loss,43037,1.4189
TwoPatterns,1.0,1.0,0.0,tie,0.0094,0.0,0.0094,tie,0.113,12.1597,-12.0467,loss,43185,1.4194
UWaveGestureLibraryAll,0.9266,0.9447,-0.0181,loss,0.2475,0.3434,-0.0959,win,3.7755,8.0814,-4.3059,loss,43481,1.4205
UWaveGestureLibraryX,0.7892,0.8099,-0.0207,loss,0.5922,1.5956,-1.0034,win,2.3788,4.3044,-1.9256,loss,43481,1.4205
UWaveGestureLibraryY,0.6996,0.7528,-0.0532,loss,0.8844,1.8851,-1.0007,win,1.4146,4.101,-2.6864,loss,43481,1.4205
UWaveGestureLibraryZ,0.7295,0.7432,-0.0137,loss,0.7146,1.9758,-1.2612,win,1.865,4.6466,-2.7816,loss,43481,1.4205
Wafer,0.9972,0.998,-0.0008,tie,0.0134,0.017,-0.0036,tie,0.7949,1.1361,-0.3412,loss,43037,1.4189
Wine,0.5,0.8185,-0.3185,loss,0.6936,0.9499,-0.2563,win,0.1552,26.9638,-26.8086,loss,43037,1.4189
WordSynonyms,0.6332,0.7417,-0.1085,loss,1.5065,1.8361,-0.3296,win,2.2081,3.0425,-0.8344,loss,44739,1.4253
Worms,0.7013,0.7662,-0.0649,loss,0.8009,1.5027,-0.7018,win,1.3738,3.1133,-1.7395,loss,43259,1.4196
WormsTwoClass,0.7662,0.7065,0.0597,win,0.4726,1.8387,-1.3661,win,0.6074,4.3009,-3.6935,loss,43037,1.4189
Yoga,0.8497,0.9031,-0.0534,loss,0.4091,0.5236,-0.1145,win,0.9457,6.6224,-5.6767,loss,43037,1.4189
ACSF1,0.79,,,no_baseline,0.5978,,,no_baseline,0.033,,,no_baseline,43629,1.421
AllGestureWiimoteX,0.7043,,,no_baseline,0.9401,,,no_baseline,4.3072,,,no_baseline,43629,1.421
AllGestureWiimoteY,0.7486,,,no_baseline,0.947,,,no_baseline,4.5462,,,no_baseline,43629,1.421
AllGestureWiimoteZ,0.7129,,,no_baseline,0.8711,,,no_baseline,2.932,,,no_baseline,43629,1.421
BME,0.9933,,,no_baseline,0.0247,,,no_baseline,2.5282,,,no_baseline,43111,1.4191
Chinatown,0.9854,,,no_baseline,0.061,,,no_baseline,0.3836,,,no_baseline,43037,1.4189
Crop,0.6969,,,no_baseline,0.9071,,,no_baseline,0.5371,,,no_baseline,44665,1.425
DodgerLoopDay,0.575,,,no_baseline,1.4657,,,no_baseline,2.164,,,no_baseline,43407,1.4202
DodgerLoopGame,0.8913,,,no_baseline,0.3398,,,no_baseline,0.866,,,no_baseline,43037,1.4189
DodgerLoopWeekend,0.7826,,,no_baseline,0.5948,,,no_baseline,0.5219,,,no_baseline,43037,1.4189
EOGHorizontalSignal,0.4834,,,no_baseline,2.4017,,,no_baseline,1.9788,,,no_baseline,43777,1.4216
