dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
HouseTwenty,0.9748,,,no_baseline,0.1569,,,no_baseline,2.8852,,,no_baseline,62333,1.5074
InsectEPGRegularTrain,0.988,,,no_baseline,0.139,,,no_baseline,3.0042,,,no_baseline,62407,1.5076
InsectEPGSmallTrain,0.7711,,,no_baseline,0.5571,,,no_baseline,1.5591,,,no_baseline,62407,1.5076
MelbournePedestrian,0.9,,,no_baseline,0.388,,,no_baseline,0.4833,,,no_baseline,62925,1.5096
MixedShapesRegularTrain,0.9724,,,no_baseline,0.192,,,no_baseline,0.219,,,no_baseline,62555,1.5082
MixedShapesSmallTrain,0.8705,,,no_baseline,0.4275,,,no_baseline,2.4652,,,no_baseline,62555,1.5082
PLAID,0.9013,,,no_baseline,0.3752,,,no_baseline,1.8043,,,no_baseline,62999,1.5098
PickupGestureWiimoteZ,0.86,,,no_baseline,0.6425,,,no_baseline,0.9709,,,no_baseline,62925,1.5096
PigAirwayPressure,0.0337,,,no_baseline,3.9208,,,no_baseline,0.4592,,,no_baseline,66033,1.5215
PigArtPressure,0.8462,,,no_baseline,0.733,,,no_baseline,0.8311,,,no_baseline,66033,1.5215
PigCVP,0.7212,,,no_baseline,1.4587,,,no_baseline,1.7562,,,no_baseline,66033,1.5215
PowerCons,0.9556,,,no_baseline,0.1456,,,no_baseline,0.8318,,,no_baseline,62333,1.5074
Rock,0.58,,,no_baseline,1.0954,,,no_baseline,2.5912,,,no_baseline,62481,1.5079
SemgHandGenderCh2,0.8517,,,no_baseline,0.3194,,,no_baseline,0.9775,,,no_baseline,62333,1.5074
SemgHandMovementCh2,0.4267,,,no_baseline,1.2896,,,no_baseline,2.3474,,,no_baseline,62629,1.5085
SemgHandSubjectCh2,0.8622,,,no_baseline,0.4504,,,no_baseline,1.612,,,no_baseline,62555,1.5082
ShakeGestureWiimoteZ,0.96,,,no_baseline,0.3037,,,no_baseline,1.2037,,,no_baseline,62925,1.5096
SmoothSubspace,0.9867,,,no_baseline,0.1473,,,no_baseline,0.7756,,,no_baseline,62407,1.5076
UMD,0.9931,,,no_baseline,0.0961,,,no_baseline,1.5346,,,no_baseline,62407,1.5076
