dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
UWaveGestureLibraryAll,0.9592,0.9447,0.0146,win,0.2647,0.3434,-0.0787,win,1.7767,8.0814,-6.3047,loss,57952,1.4883999999999997
UWaveGestureLibraryX,0.8073,0.8099,-0.0027,tie,0.6483,1.5956,-0.9474,win,1.0692,4.3044,-3.2352,loss,57952,1.4883999999999997
UWaveGestureLibraryY,0.7368,0.7528,-0.016,loss,0.8208,1.8851,-1.0643,win,1.183,4.101,-2.918,loss,57952,1.4883999999999997
UWaveGestureLibraryZ,0.7487,0.7432,0.0055,win,0.733,1.9758,-1.2428,win,1.1478,4.6466,-3.4988,loss,57952,1.4883999999999997
Wafer,0.9968,0.998,-0.0012,tie,0.0831,0.017,0.0661,loss,0.4081,1.1361,-0.728,loss,57502,1.4867
Wine,0.6481,0.8185,-0.1704,loss,0.6157,0.9499,-0.3342,win,1.3165,26.9638,-25.6473,loss,57502,1.4867
WordSynonyms,0.7361,0.7417,-0.0056,loss,1.1551,1.8361,-0.681,win,1.3688,3.0425,-1.6737,loss,59227,1.4932
Worms,0.6667,0.7662,-0.0996,loss,0.9171,1.5027,-0.5856,win,1.5428,3.1133,-1.5705,loss,57727,1.4875
WormsTwoClass,0.6883,0.7065,-0.0182,loss,0.672,1.8387,-1.1666,win,1.0057,4.3009,-3.2952,loss,57502,1.4867
Yoga,0.8701,0.9031,-0.033,loss,0.3233,0.5236,-0.2002,win,1.822,6.6224,-4.8004,loss,57502,1.4867
ACSF1,0.7833,,,no_baseline,0.6684,,,no_baseline,0.2212,,,no_baseline,58102,1.4889
AllGestureWiimoteX,0.7429,,,no_baseline,0.9086,,,no_baseline,1.8194,,,no_baseline,58102,1.4889
AllGestureWiimoteY,0.7652,,,no_baseline,0.8409,,,no_baseline,1.7659,,,no_baseline,58102,1.4889
AllGestureWiimoteZ,0.6719,,,no_baseline,0.999,,,no_baseline,1.7618,,,no_baseline,58102,1.4889
BME,0.9933,,,no_baseline,0.1086,,,no_baseline,1.1893,,,no_baseline,57577,1.487
Chinatown,0.9825,,,no_baseline,0.108,,,no_baseline,0.0546,,,no_baseline,57502,1.4867
Crop,0.7107,,,no_baseline,0.9176,,,no_baseline,0.3985,,,no_baseline,59152,1.4929
DodgerLoopDay,0.5917,,,no_baseline,1.2571,,,no_baseline,1.3281,,,no_baseline,57877,1.4881
DodgerLoopGame,0.93,,,no_baseline,0.2086,,,no_baseline,1.6289,,,no_baseline,57502,1.4867
DodgerLoopWeekend,0.9783,,,no_baseline,0.1333,,,no_baseline,0.8981,,,no_baseline,57502,1.4867
EOGHorizontalSignal,0.5046,,,no_baseline,1.6509,,,no_baseline,1.6475,,,no_baseline,58252,1.4895000000000003
EOGVerticalSignal,0.4724,,,no_baseline,1.8241,,,no_baseline,1.9352,,,no_baseline,58252,1.4895000000000003
EthanolLevel,0.784,,,no_baseline,0.5735,,,no_baseline,0.3396,,,no_baseline,57652,1.4873
FreezerRegularTrain,0.9959,,,no_baseline,0.0705,,,no_baseline,1.089,,,no_baseline,57502,1.4867
FreezerSmallTrain,0.8109,,,no_baseline,0.4412,,,no_baseline,0.4184,,,no_baseline,57502,1.4867
Fungi,0.9803,,,no_baseline,0.2093,,,no_baseline,1.0655,,,no_baseline,58702,1.4913
GestureMidAirD1,0.6538,,,no_baseline,1.1926,,,no_baseline,2.1308,,,no_baseline,59302,1.4935
GestureMidAirD2,0.6487,,,no_baseline,1.196,,,no_baseline,1.7701,,,no_baseline,59302,1.4935
GestureMidAirD3,0.3436,,,no_baseline,2.2843,,,no_baseline,1.6699,,,no_baseline,59302,1.4935
GesturePebbleZ1,0.9108,,,no_baseline,0.3362,,,no_baseline,1.9196,,,no_baseline,57802,1.4878
GesturePebbleZ2,0.8966,,,no_baseline,0.3963,,,no_baseline,2.0973,,,no_baseline,57802,1.4878
GunPointAgeSpan,0.9789,,,no_baseline,0.0992,,,no_baseline,1.1312,,,no_baseline,57502,1.4867
GunPointMaleVersusFemale,0.9894,,,no_baseline,0.0796,,,no_baseline,0.8159,,,no_baseline,57502,1.4867
GunPointOldVersusYoung,0.9767,,,no_baseline,0.1049,,,no_baseline,0.8812,,,no_baseline,57502,1.4867
HouseTwenty,0.9748,,,no_baseline,0.1395,,,no_baseline,2.0023,,,no_baseline,57502,1.4867
InsectEPGRegularTrain,0.9799,,,no_baseline,0.1488,,,no_baseline,1.2384,,,no_baseline,57577,1.487
InsectEPGSmallTrain,0.905,,,no_baseline,0.3111,,,no_baseline,1.4225,,,no_baseline,57577,1.487
MelbournePedestrian,0.8923,,,no_baseline,0.387,,,no_baseline,0.4525,,,no_baseline,58102,1.4889
MixedShapesRegularTrain,0.9626,,,no_baseline,0.2203,,,no_baseline,1.5173,,,no_baseline,57727,1.4875
MixedShapesSmallTrain,0.8256,,,no_baseline,0.5572,,,no_baseline,1.9248,,,no_baseline,57727,1.4875
PLAID,0.8783,,,no_baseline,0.4467,,,no_baseline,1.8673,,,no_baseline,58177,1.4892
PickupGestureWiimoteZ,0.78,,,no_baseline,0.787,,,no_baseline,0.8595,,,no_baseline,58102,1.4889
PigAirwayPressure,0.0401,,,no_baseline,3.8763,,,no_baseline,0.4458,,,no_baseline,61252,1.5010000000000001
PigArtPressure,0.8526,,,no_baseline,0.6799,,,no_baseline,1.0635,,,no_baseline,61252,1.5010000000000001
PigCVP,0.6763,,,no_baseline,1.5342,,,no_baseline,1.5723,,,no_baseline,61252,1.5010000000000001
PowerCons,0.95,,,no_baseline,0.1837,,,no_baseline,0.6712,,,no_baseline,57502,1.4867
Rock,0.58,,,no_baseline,1.0671,,,no_baseline,2.2297,,,no_baseline,57652,1.4873
SemgHandGenderCh2,0.915,,,no_baseline,0.2427,,,no_baseline,1.2914,,,no_baseline,57502,1.4867
SemgHandMovementCh2,0.5733,,,no_baseline,1.1041,,,no_baseline,2.0801,,,no_baseline,57802,1.4878
SemgHandSubjectCh2,0.8481,,,no_baseline,0.4775,,,no_baseline,2.1475,,,no_baseline,57727,1.4875
ShakeGestureWiimoteZ,0.92,,,no_baseline,0.4597,,,no_baseline,1.3547,,,no_baseline,58102,1.4889
SmoothSubspace,0.9822,,,no_baseline,0.1436,,,no_baseline,0.4826,,,no_baseline,57577,1.487
UMD,0.9931,,,no_baseline,0.1063,,,no_baseline,1.5502,,,no_baseline,57577,1.487
