epoch,loss,monitored,best_epoch
1,3.9566850662231445,val_loss,164
2,3.948174476623535,val_loss,164
3,3.942045211791992,val_loss,164
4,3.9372646808624268,val_loss,164
5,3.9188742637634277,val_loss,164
6,3.9139535427093506,val_loss,164
7,3.8622303009033203,val_loss,164
8,3.836864948272705,val_loss,164
9,3.7182674407958984,val_loss,164
10,3.662783145904541,val_loss,164
11,3.466592311859131,val_loss,164
12,3.7879180908203125,val_loss,164
13,3.7965335845947266,val_loss,164
14,3.2184672355651855,val_loss,164
15,3.368685722351074,val_loss,164
16,3.0263779163360596,val_loss,164
17,3.182516574859619,val_loss,164
18,2.8729331493377686,val_loss,164
19,2.9607417583465576,val_loss,164
20,2.8768692016601562,val_loss,164
21,2.9148802757263184,val_loss,164
22,2.7145965099334717,val_loss,164
23,3.0797605514526367,val_loss,164
24,2.526939868927002,val_loss,164
25,2.674316167831421,val_loss,164
26,2.9641294479370117,val_loss,164
27,2.5873987674713135,val_loss,164
28,2.663321018218994,val_loss,164
29,2.546339511871338,val_loss,164
30,2.9731860160827637,val_loss,164
31,2.4303598403930664,val_loss,164
32,2.6275341510772705,val_loss,164
33,2.3958678245544434,val_loss,164
34,2.354844093322754,val_loss,164
35,2.242600440979004,val_loss,164
36,2.1816787719726562,val_loss,164
37,2.2162485122680664,val_loss,164
38,2.4036779403686523,val_loss,164
39,2.2711362838745117,val_loss,164
40,2.0468859672546387,val_loss,164
41,2.0964043140411377,val_loss,164
42,2.1602895259857178,val_loss,164
43,2.155186653137207,val_loss,164
44,2.134061813354492,val_loss,164
45,2.1537210941314697,val_loss,164
46,2.240917444229126,val_loss,164
47,2.81970477104187,val_loss,164
48,2.0235300064086914,val_loss,164
49,1.9582140445709229,val_loss,164
50,1.9520416259765625,val_loss,164
51,2.230314254760742,val_loss,164
52,2.1590638160705566,val_loss,164
53,2.2142789363861084,val_loss,164
54,1.9377045631408691,val_loss,164
55,2.372833251953125,val_loss,164
56,2.1965649127960205,val_loss,164
57,2.0627951622009277,val_loss,164
58,2.5158441066741943,val_loss,164
59,2.1495020389556885,val_loss,164
60,1.845609426498413,val_loss,164
61,2.2633860111236572,val_loss,164
62,2.084214687347412,val_loss,164
63,1.8925833702087402,val_loss,164
64,2.167205572128296,val_loss,164
65,1.9747849702835083,val_loss,164
66,1.827918291091919,val_loss,164
67,1.8183894157409668,val_loss,164
68,1.7978026866912842,val_loss,164
69,2.018388271331787,val_loss,164
70,1.9456052780151367,val_loss,164
71,1.8015998601913452,val_loss,164
72,1.8003205060958862,val_loss,164
73,1.8108274936676025,val_loss,164
74,1.9793840646743774,val_loss,164
75,1.8166544437408447,val_loss,164
76,1.775686502456665,val_loss,164
77,1.883167028427124,val_loss,164
78,2.1666479110717773,val_loss,164
79,2.2672085762023926,val_loss,164
80,1.835024356842041,val_loss,164
81,1.7790648937225342,val_loss,164
82,1.7300201654434204,val_loss,164
83,1.7611687183380127,val_loss,164
84,1.8125306367874146,val_loss,164
85,1.910286545753479,val_loss,164
86,1.8757168054580688,val_loss,164
87,1.6845498085021973,val_loss,164
88,2.0084214210510254,val_loss,164
89,1.8100825548171997,val_loss,164
90,1.723694086074829,val_loss,164
91,1.7309939861297607,val_loss,164
92,1.7153449058532715,val_loss,164
93,1.823143482208252,val_loss,164
94,1.713585615158081,val_loss,164
95,1.8490283489227295,val_loss,164
96,1.693723440170288,val_loss,164
97,1.7601585388183594,val_loss,164
98,1.857986330986023,val_loss,164
99,1.8281986713409424,val_loss,164
100,1.6991517543792725,val_loss,164
101,1.6743593215942383,val_loss,164
102,1.769511103630066,val_loss,164
103,1.7483799457550049,val_loss,164
104,1.6603686809539795,val_loss,164
105,1.5822134017944336,val_loss,164
106,1.8446296453475952,val_loss,164
107,1.7544785737991333,val_loss,164
108,1.798830509185791,val_loss,164
109,1.761357307434082,val_loss,164
110,1.6982321739196777,val_loss,164
111,1.8580840826034546,val_loss,164
112,1.6932237148284912,val_loss,164
113,1.6851592063903809,val_loss,164
114,1.6347894668579102,val_loss,164
115,1.7389373779296875,val_loss,164
116,1.791856050491333,val_loss,164
117,1.7908073663711548,val_loss,164
118,2.162705898284912,val_loss,164
119,1.8521080017089844,val_loss,164
120,1.968741774559021,val_loss,164
121,1.6966896057128906,val_loss,164
122,1.6842634677886963,val_loss,164
123,1.7100818157196045,val_loss,164
124,1.6179780960083008,val_loss,164
125,1.7388014793395996,val_loss,164
126,1.6482983827590942,val_loss,164
127,1.7040170431137085,val_loss,164
128,1.6139999628067017,val_loss,164
129,1.6186721324920654,val_loss,164
130,1.7011151313781738,val_loss,164
131,1.7008850574493408,val_loss,164
132,1.7440080642700195,val_loss,164
133,1.690840482711792,val_loss,164
134,1.636915922164917,val_loss,164
135,1.7080600261688232,val_loss,164
136,1.8237662315368652,val_loss,164
137,1.7434265613555908,val_loss,164
138,1.6561036109924316,val_loss,164
139,1.6349835395812988,val_loss,164
140,1.6109633445739746,val_loss,164
141,1.6133043766021729,val_loss,164
142,1.640871524810791,val_loss,164
143,1.6166340112686157,val_loss,164
144,1.71321439743042,val_loss,164
145,1.6100518703460693,val_loss,164
146,1.6228731870651245,val_loss,164
147,1.5699670314788818,val_loss,164
148,1.6991521120071411,val_loss,164
149,1.675822138786316,val_loss,164
150,1.6193066835403442,val_loss,164
151,1.6205952167510986,val_loss,164
152,1.6570322513580322,val_loss,164
153,1.7476768493652344,val_loss,164
154,1.8944525718688965,val_loss,164
155,1.7446112632751465,val_loss,164
156,1.7318933010101318,val_loss,164
157,1.7082304954528809,val_loss,164
158,1.7943685054779053,val_loss,164
159,1.678020715713501,val_loss,164
160,1.6732902526855469,val_loss,164
161,1.6443250179290771,val_loss,164
162,1.584439992904663,val_loss,164
163,1.6119310855865479,val_loss,164
164,1.505287766456604,val_loss,164
165,1.586134672164917,val_loss,164
166,1.794032335281372,val_loss,164
167,1.7746423482894897,val_loss,164
168,1.6664601564407349,val_loss,164
169,1.603988528251648,val_loss,164
170,1.743362545967102,val_loss,164
171,1.7538623809814453,val_loss,164
172,1.641793966293335,val_loss,164
173,1.5631611347198486,val_loss,164
174,1.6105064153671265,val_loss,164
175,1.548366665840149,val_loss,164
176,1.6068570613861084,val_loss,164
177,1.6037516593933105,val_loss,164
178,1.642433524131775,val_loss,164
179,1.6480276584625244,val_loss,164
180,1.6959502696990967,val_loss,164
181,1.6893889904022217,val_loss,164
182,1.7250211238861084,val_loss,164
183,1.6396994590759277,val_loss,164
184,1.7467238903045654,val_loss,164
185,1.7697553634643555,val_loss,164
186,1.8532896041870117,val_loss,164
187,1.6679033041000366,val_loss,164
188,1.622225046157837,val_loss,164
189,1.599402904510498,val_loss,164
190,1.6516849994659424,val_loss,164
191,1.590909481048584,val_loss,164
192,1.5631839036941528,val_loss,164
193,1.6668740510940552,val_loss,164
194,1.5974206924438477,val_loss,164
195,1.58777916431427,val_loss,164
196,1.9370040893554688,val_loss,164
197,1.6278187036514282,val_loss,164
198,1.5961904525756836,val_loss,164
199,1.679744005203247,val_loss,164
200,1.6637413501739502,val_loss,164
201,1.5758225917816162,val_loss,164
202,1.579042911529541,val_loss,164
203,1.63818359375,val_loss,164
204,1.6148474216461182,val_loss,164
205,1.6956926584243774,val_loss,164
206,1.570730209350586,val_loss,164
207,1.6393258571624756,val_loss,164
208,1.6208083629608154,val_loss,164
209,1.6357223987579346,val_loss,164
210,1.646219253540039,val_loss,164
211,1.714630365371704,val_loss,164
212,1.627838134765625,val_loss,164
213,1.59218430519104,val_loss,164
214,1.6089750528335571,val_loss,164
215,1.6619338989257812,val_loss,164
216,1.6041483879089355,val_loss,164
217,1.6391079425811768,val_loss,164
218,1.6918330192565918,val_loss,164
219,1.6092026233673096,val_loss,164
220,1.5894625186920166,val_loss,164
221,1.8375720977783203,val_loss,164
222,1.6836698055267334,val_loss,164
223,1.6696062088012695,val_loss,164
224,1.5397801399230957,val_loss,164
