epoch,loss,monitored,best_epoch
1,2.810713052749634,val_loss,150
2,2.5990514755249023,val_loss,150
3,1.5254991054534912,val_loss,150
4,1.3328824043273926,val_loss,150
5,1.7886841297149658,val_loss,150
6,1.3695026636123657,val_loss,150
7,1.1663563251495361,val_loss,150
8,2.414004325866699,val_loss,150
9,1.0904561281204224,val_loss,150
10,1.0506564378738403,val_loss,150
11,1.1803370714187622,val_loss,150
12,1.1476457118988037,val_loss,150
13,1.125560998916626,val_loss,150
14,1.836859941482544,val_loss,150
15,3.728670597076416,val_loss,150
16,1.278127670288086,val_loss,150
17,1.0185341835021973,val_loss,150
18,1.098038911819458,val_loss,150
19,1.4195494651794434,val_loss,150
20,1.3712198734283447,val_loss,150
21,1.088043212890625,val_loss,150
22,1.1426507234573364,val_loss,150
23,2.4012787342071533,val_loss,150
24,1.4468413591384888,val_loss,150
25,1.9417411088943481,val_loss,150
26,1.0384490489959717,val_loss,150
27,1.434981346130371,val_loss,150
28,2.422130823135376,val_loss,150
29,3.9676690101623535,val_loss,150
30,2.149167060852051,val_loss,150
31,1.0392341613769531,val_loss,150
32,1.5865503549575806,val_loss,150
33,1.196916937828064,val_loss,150
34,1.019310474395752,val_loss,150
35,1.7619709968566895,val_loss,150
36,0.9763979911804199,val_loss,150
37,2.0272016525268555,val_loss,150
38,2.410290002822876,val_loss,150
39,1.1240715980529785,val_loss,150
40,2.9896554946899414,val_loss,150
41,2.233489990234375,val_loss,150
42,1.7104274034500122,val_loss,150
43,1.9473628997802734,val_loss,150
44,1.3620092868804932,val_loss,150
45,2.0034799575805664,val_loss,150
46,1.3808339834213257,val_loss,150
47,0.9152716398239136,val_loss,150
48,1.6455941200256348,val_loss,150
49,1.4971022605895996,val_loss,150
50,2.2269601821899414,val_loss,150
51,1.0050753355026245,val_loss,150
52,1.8803722858428955,val_loss,150
53,2.21336030960083,val_loss,150
54,1.4311978816986084,val_loss,150
55,1.144692301750183,val_loss,150
56,1.1300889253616333,val_loss,150
57,1.282689094543457,val_loss,150
58,1.6607180833816528,val_loss,150
59,1.0241843461990356,val_loss,150
60,1.416064739227295,val_loss,150
61,2.0755467414855957,val_loss,150
62,1.2214410305023193,val_loss,150
63,1.5941166877746582,val_loss,150
64,1.4273104667663574,val_loss,150
65,2.461915969848633,val_loss,150
66,1.286569356918335,val_loss,150
67,1.6261157989501953,val_loss,150
68,0.994412899017334,val_loss,150
69,1.144504427909851,val_loss,150
70,1.1202828884124756,val_loss,150
71,1.6965713500976562,val_loss,150
72,1.56991446018219,val_loss,150
73,4.241003036499023,val_loss,150
74,1.894726276397705,val_loss,150
75,0.95799720287323,val_loss,150
76,1.3789979219436646,val_loss,150
77,2.0047149658203125,val_loss,150
78,5.547937393188477,val_loss,150
79,1.3133091926574707,val_loss,150
80,1.1002197265625,val_loss,150
81,1.92148756980896,val_loss,150
82,1.422292709350586,val_loss,150
83,1.2249627113342285,val_loss,150
84,0.9471448659896851,val_loss,150
85,0.9215636849403381,val_loss,150
86,1.1376898288726807,val_loss,150
87,0.8985029458999634,val_loss,150
88,1.7982635498046875,val_loss,150
89,2.1682252883911133,val_loss,150
90,1.0502985715866089,val_loss,150
91,1.8409191370010376,val_loss,150
92,1.371587872505188,val_loss,150
93,1.2784420251846313,val_loss,150
94,1.2238017320632935,val_loss,150
