dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ScreenType,0.5307,0.576,-0.0453,loss,1.1541,3.6402,-2.4861,win,0.8155,4.2157,-3.4002,loss,268180,3.5351
ShapeletSim,0.9944,0.9089,0.0855,win,0.1049,0.2342,-0.1293,win,0.4675,3.429,-2.9615,loss,268051,3.5347
ShapesAll,0.8867,0.9283,-0.0416,loss,0.5283,0.4908,0.0375,loss,0.5726,9.5598,-8.9872,loss,275533,3.5632
SmallKitchenAppliances,0.7573,0.7819,-0.0246,loss,0.636,2.273,-1.637,win,1.2161,3.9346,-2.7185,loss,268180,3.5351
SonyAIBORobotSurface1,0.827,0.9338,-0.1068,loss,0.3679,0.3641,0.0038,tie,0.033,3.2614,-3.2284,loss,268051,3.5347
SonyAIBORobotSurface2,0.9087,0.8269,0.0818,win,0.222,1.433,-1.211,win,0.0229,2.9596,-2.9367,loss,268051,3.5347
StarLightCurves,0.948,0.9769,-0.0289,loss,0.2123,0.2046,0.0077,tie,0.4115,8.4155,-8.004,loss,268180,3.5351
Strawberry,0.9432,0.9746,-0.0314,loss,0.1543,0.1629,-0.0086,tie,-0.1784,6.2246,-6.403,loss,268051,3.5347
SwedishLeaf,0.9664,0.967,-0.0006,tie,0.2231,0.1892,0.0339,loss,0.4484,4.1636,-3.7152,loss,269728,3.541
Symbols,0.9668,0.9576,0.0092,win,0.2516,0.1578,0.0938,loss,0.6308,2.5618,-1.931,loss,268567,3.5366
SyntheticControl,1.0,0.9973,0.0027,tie,0.1106,0.0052,0.1054,loss,0.3207,3.3016,-2.9809,loss,268567,3.5366
ToeSegmentation1,0.9474,0.9632,-0.0158,loss,0.1869,0.1864,0.0005,tie,0.1963,2.1806,-1.9843,loss,268051,3.5347
ToeSegmentation2,0.9231,0.9092,0.0139,win,0.2352,0.5003,-0.2651,win,0.272,3.2069,-2.9349,loss,268051,3.5347
Trace,1.0,1.0,0.0,tie,0.0998,0.0,0.0998,loss,0.8357,4.9221,-4.0864,loss,268309,3.5356
TwoLeadECG,0.9965,0.9993,-0.0028,tie,0.0803,0.0066,0.0737,loss,0.2769,4.762,-4.4851,loss,268051,3.5347
TwoPatterns,1.0,1.0,0.0,tie,0.0905,0.0,0.0905,loss,1.2575,12.1597,-10.9022,loss,268309,3.5356
UWaveGestureLibraryAll,0.9802,0.9447,0.0355,win,0.1845,0.3434,-0.1589,win,0.3378,8.0814,-7.7436,loss,268825,3.5376
UWaveGestureLibraryX,0.8149,0.8099,0.005,tie,0.5793,1.5956,-1.0163,win,0.6112,4.3044,-3.6932,loss,268825,3.5376
UWaveGestureLibraryY,0.7733,0.7528,0.0205,win,0.7802,1.8851,-1.1049,win,0.4502,4.101,-3.6508,loss,268825,3.5376
UWaveGestureLibraryZ,0.7613,0.7432,0.0181,win,0.6866,1.9758,-1.2892,win,0.8433,4.6466,-3.8033,loss,268825,3.5376
Wafer,0.9972,0.998,-0.0008,tie,0.0717,0.017,0.0547,loss,0.2097,1.1361,-0.9264,loss,268051,3.5347
Wine,0.8519,0.8185,0.0334,win,0.5033,0.9499,-0.4466,win,1.797,26.9638,-25.1668,loss,268051,3.5347
WordSynonyms,0.7429,0.7417,0.0012,tie,1.0942,1.8361,-0.7419,win,0.7265,3.0425,-2.316,loss,271018,3.546
Worms,0.5714,0.7662,-0.1948,loss,0.9143,1.5027,-0.5884,win,0.8269,3.1133,-2.2864,loss,268438,3.5361
WormsTwoClass,0.6753,0.7065,-0.0312,loss,0.6701,1.8387,-1.1686,win,0.9181,4.3009,-3.3828,loss,268051,3.5347
Yoga,0.8963,0.9031,-0.0068,loss,0.2486,0.5236,-0.275,win,0.7468,6.6224,-5.8756,loss,268051,3.5347
ACSF1,0.8,,,no_baseline,0.7369,,,no_baseline,-0.3163,,,no_baseline,269083,3.5386
AllGestureWiimoteX,0.7714,,,no_baseline,0.8364,,,no_baseline,1.7507,,,no_baseline,269083,3.5386
AllGestureWiimoteY,0.7971,,,no_baseline,0.7208,,,no_baseline,1.8524,,,no_baseline,269083,3.5386
AllGestureWiimoteZ,0.7443,,,no_baseline,0.9407,,,no_baseline,1.2654,,,no_baseline,269083,3.5386
BME,1.0,,,no_baseline,0.0912,,,no_baseline,0.1252,,,no_baseline,268180,3.5351
Chinatown,0.9825,,,no_baseline,0.1116,,,no_baseline,-0.1467,,,no_baseline,268051,3.5347
Crop,0.6977,,,no_baseline,0.9467,,,no_baseline,0.2765,,,no_baseline,270889,3.5455
DodgerLoopDay,0.5625,,,no_baseline,1.2659,,,no_baseline,0.5023,,,no_baseline,268696,3.5371
DodgerLoopGame,0.9565,,,no_baseline,0.1817,,,no_baseline,0.6123,,,no_baseline,268051,3.5347
DodgerLoopWeekend,0.9638,,,no_baseline,0.1512,,,no_baseline,0.7152,,,no_baseline,268051,3.5347
EOGHorizontalSignal,0.5331,,,no_baseline,1.6015,,,no_baseline,1.8545,,,no_baseline,269341,3.5395
EOGVerticalSignal,0.4972,,,no_baseline,1.6958,,,no_baseline,1.6804,,,no_baseline,269341,3.5395
EthanolLevel,0.798,,,no_baseline,0.5221,,,no_baseline,1.0498,,,no_baseline,268309,3.5356
FreezerRegularTrain,0.9989,,,no_baseline,0.0691,,,no_baseline,0.8004,,,no_baseline,268051,3.5347
FreezerSmallTrain,0.8653,,,no_baseline,0.2876,,,no_baseline,0.106,,,no_baseline,268051,3.5347
Fungi,0.914,,,no_baseline,0.267,,,no_baseline,0.9107,,,no_baseline,270115,3.5425
GestureMidAirD1,0.7,,,no_baseline,0.9579,,,no_baseline,1.5769,,,no_baseline,271147,3.5464
GestureMidAirD2,0.5923,,,no_baseline,1.215,,,no_baseline,1.4088,,,no_baseline,271147,3.5464
GestureMidAirD3,0.3385,,,no_baseline,1.9835,,,no_baseline,1.2214,,,no_baseline,271147,3.5464
GesturePebbleZ1,0.9302,,,no_baseline,0.2878,,,no_baseline,1.4377,,,no_baseline,268567,3.5366
GesturePebbleZ2,0.9114,,,no_baseline,0.3274,,,no_baseline,1.8091,,,no_baseline,268567,3.5366
GunPointAgeSpan,0.981,,,no_baseline,0.1057,,,no_baseline,0.7255,,,no_baseline,268051,3.5347
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0779,,,no_baseline,0.0036,,,no_baseline,268051,3.5347
GunPointOldVersusYoung,0.9746,,,no_baseline,0.1026,,,no_baseline,0.5528,,,no_baseline,268051,3.5347
HouseTwenty,0.9832,,,no_baseline,0.1259,,,no_baseline,0.7935,,,no_baseline,268051,3.5347
InsectEPGRegularTrain,0.9799,,,no_baseline,0.1428,,,no_baseline,0.8707,,,no_baseline,268180,3.5351
InsectEPGSmallTrain,0.9197,,,no_baseline,0.2467,,,no_baseline,0.408,,,no_baseline,268180,3.5351
MelbournePedestrian,0.902,,,no_baseline,0.4019,,,no_baseline,-0.1762,,,no_baseline,269083,3.5386
MixedShapesRegularTrain,0.9748,,,no_baseline,0.1751,,,no_baseline,0.4383,,,no_baseline,268438,3.5361
MixedShapesSmallTrain,0.906,,,no_baseline,0.3612,,,no_baseline,0.426,,,no_baseline,268438,3.5361
PLAID,0.8845,,,no_baseline,0.4268,,,no_baseline,1.0431,,,no_baseline,269212,3.5391
PickupGestureWiimoteZ,0.84,,,no_baseline,0.7245,,,no_baseline,1.0937,,,no_baseline,269083,3.5386
PigAirwayPressure,0.0385,,,no_baseline,3.9186,,,no_baseline,0.1599,,,no_baseline,274501,3.5593
PigArtPressure,0.9183,,,no_baseline,0.3794,,,no_baseline,-0.2005,,,no_baseline,274501,3.5593
PigCVP,0.6202,,,no_baseline,1.7258,,,no_baseline,1.0488,,,no_baseline,274501,3.5593
PowerCons,0.9222,,,no_baseline,0.2324,,,no_baseline,0.4699,,,no_baseline,268051,3.5347
Rock,0.82,,,no_baseline,0.718,,,no_baseline,1.2269,,,no_baseline,268309,3.5356
SemgHandGenderCh2,0.9133,,,no_baseline,0.2399,,,no_baseline,1.6152,,,no_baseline,268051,3.5347
SemgHandMovementCh2,0.6867,,,no_baseline,0.9278,,,no_baseline,0.9683,,,no_baseline,268567,3.5366
SemgHandSubjectCh2,0.9156,,,no_baseline,0.3382,,,no_baseline,0.9634,,,no_baseline,268438,3.5361
ShakeGestureWiimoteZ,0.94,,,no_baseline,0.4018,,,no_baseline,0.8999,,,no_baseline,269083,3.5386
SmoothSubspace,0.9867,,,no_baseline,0.1087,,,no_baseline,0.1088,,,no_baseline,268180,3.5351
UMD,0.9931,,,no_baseline,0.1024,,,no_baseline,0.5194,,,no_baseline,268180,3.5351
