dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
RefrigerationDevices,0.4987,0.5099,-0.0112,loss,1.1179,6.1414,-5.0235,win,0.4063,4.2486,-3.8423,loss,40806,1.4259
ScreenType,0.488,0.576,-0.088,loss,1.1997,3.6402,-2.4405,win,1.0155,4.2157,-3.2002,loss,40806,1.4259
ShapeletSim,1.0,0.9089,0.0911,win,0.0694,0.2342,-0.1648,win,1.4541,3.429,-1.9749,loss,40732,1.4257
ShapesAll,0.8467,0.9283,-0.0816,loss,0.6548,0.4908,0.164,loss,2.281,9.5598,-7.2788,loss,45024,1.442
SmallKitchenAppliances,0.8267,0.7819,0.0448,win,0.4641,2.273,-1.8089,win,1.618,3.9346,-2.3166,loss,40806,1.4259
SonyAIBORobotSurface1,0.7354,0.9338,-0.1984,loss,0.5904,0.3641,0.2263,loss,0.7482,3.2614,-2.5132,loss,40732,1.4257
SonyAIBORobotSurface2,0.8447,0.8269,0.0178,win,0.3452,1.433,-1.0878,win,0.1798,2.9596,-2.7798,loss,40732,1.4257
StarLightCurves,0.9722,0.9769,-0.0047,tie,0.1484,0.2046,-0.0562,win,3.9762,8.4155,-4.4393,loss,40806,1.4259
Strawberry,0.9676,0.9746,-0.007,loss,0.1402,0.1629,-0.0227,win,0.1135,6.2246,-6.1111,loss,40732,1.4257
SwedishLeaf,0.9536,0.967,-0.0134,loss,0.2184,0.1892,0.0292,loss,1.2873,4.1636,-2.8763,loss,41694,1.4292
Symbols,0.9216,0.9576,-0.036,loss,0.3191,0.1578,0.1613,loss,1.2768,2.5618,-1.285,loss,41028,1.4268
SyntheticControl,0.9967,0.9973,-0.0006,tie,0.1068,0.0052,0.1016,loss,0.7741,3.3016,-2.5275,loss,41028,1.4268
ToeSegmentation1,0.9474,0.9632,-0.0158,loss,0.1968,0.1864,0.0104,loss,0.8799,2.1806,-1.3007,loss,40732,1.4257
ToeSegmentation2,0.9538,0.9092,0.0446,win,0.2054,0.5003,-0.2949,win,1.0102,3.2069,-2.1967,loss,40732,1.4257
Trace,1.0,1.0,0.0,tie,0.0837,0.0,0.0837,loss,1.5859,4.9221,-3.3362,loss,40880,1.4262
TwoLeadECG,0.9947,0.9993,-0.0046,tie,0.0843,0.0066,0.0777,loss,2.3928,4.762,-2.3692,loss,40732,1.4257
TwoPatterns,1.0,1.0,0.0,tie,0.0812,0.0,0.0812,loss,2.3156,12.1597,-9.8441,loss,40880,1.4262
UWaveGestureLibraryAll,0.9562,0.9447,0.0115,win,0.2294,0.3434,-0.114,win,2.1693,8.0814,-5.9121,loss,41176,1.4273
UWaveGestureLibraryX,0.7979,0.8099,-0.012,loss,0.6396,1.5956,-0.956,win,1.29,4.3044,-3.0144,loss,41176,1.4273
UWaveGestureLibraryY,0.7144,0.7528,-0.0384,loss,0.8572,1.8851,-1.0279,win,1.0822,4.101,-3.0188,loss,41176,1.4273
UWaveGestureLibraryZ,0.751,0.7432,0.0078,win,0.7075,1.9758,-1.2683,win,1.5726,4.6466,-3.074,loss,41176,1.4273
Wafer,0.9984,0.998,0.0004,tie,0.0649,0.017,0.0479,loss,0.2293,1.1361,-0.9068,loss,40732,1.4257
Wine,0.5,0.8185,-0.3185,loss,0.6915,0.9499,-0.2584,win,0.1077,26.9638,-26.8561,loss,40732,1.4257
WordSynonyms,0.7053,0.7417,-0.0364,loss,1.2288,1.8361,-0.6073,win,1.4464,3.0425,-1.5961,loss,42434,1.4321
Worms,0.7013,0.7662,-0.0649,loss,0.9072,1.5027,-0.5955,win,1.1525,3.1133,-1.9608,loss,40954,1.4265
WormsTwoClass,0.6234,0.7065,-0.0831,loss,0.7101,1.8387,-1.1286,win,1.1604,4.3009,-3.1405,loss,40732,1.4257
Yoga,0.8783,0.9031,-0.0248,loss,0.3057,0.5236,-0.2179,win,1.6828,6.6224,-4.9396,loss,40732,1.4257
ACSF1,0.75,,,no_baseline,0.7516,,,no_baseline,1.4761,,,no_baseline,41324,1.4279
AllGestureWiimoteX,0.7471,,,no_baseline,0.8591,,,no_baseline,2.5914,,,no_baseline,41324,1.4279
AllGestureWiimoteY,0.7257,,,no_baseline,0.8788,,,no_baseline,3.615,,,no_baseline,41324,1.4279
AllGestureWiimoteZ,0.71,,,no_baseline,0.8719,,,no_baseline,3.0542,,,no_baseline,41324,1.4279
BME,1.0,,,no_baseline,0.0953,,,no_baseline,2.0781,,,no_baseline,40806,1.4259
Chinatown,0.9883,,,no_baseline,0.0957,,,no_baseline,0.1702,,,no_baseline,40732,1.4257
Crop,0.7129,,,no_baseline,0.9299,,,no_baseline,1.138,,,no_baseline,42360,1.4318
DodgerLoopDay,0.5625,,,no_baseline,1.2222,,,no_baseline,0.971,,,no_baseline,41102,1.427
DodgerLoopGame,0.942,,,no_baseline,0.1875,,,no_baseline,3.0749,,,no_baseline,40732,1.4257
DodgerLoopWeekend,0.971,,,no_baseline,0.1369,,,no_baseline,1.3181,,,no_baseline,40732,1.4257
EOGHorizontalSignal,0.547,,,no_baseline,1.611,,,no_baseline,3.2407,,,no_baseline,41472,1.4284
EOGVerticalSignal,0.5138,,,no_baseline,1.7767,,,no_baseline,3.2329,,,no_baseline,41472,1.4284
EthanolLevel,0.778,,,no_baseline,0.5119,,,no_baseline,0.8804,,,no_baseline,40880,1.4262
FreezerRegularTrain,0.9933,,,no_baseline,0.0705,,,no_baseline,0.4619,,,no_baseline,40732,1.4257
FreezerSmallTrain,0.9442,,,no_baseline,0.2478,,,no_baseline,1.0755,,,no_baseline,40732,1.4257
Fungi,0.9462,,,no_baseline,0.305,,,no_baseline,1.271,,,no_baseline,41916,1.4302
GestureMidAirD1,0.7308,,,no_baseline,1.0287,,,no_baseline,2.7837,,,no_baseline,42508,1.4324
GestureMidAirD2,0.5923,,,no_baseline,1.2776,,,no_baseline,2.6888,,,no_baseline,42508,1.4324
GestureMidAirD3,0.3,,,no_baseline,2.1949,,,no_baseline,1.9001,,,no_baseline,42508,1.4324
GesturePebbleZ1,0.9128,,,no_baseline,0.3535,,,no_baseline,2.3966,,,no_baseline,41028,1.4268
GesturePebbleZ2,0.8734,,,no_baseline,0.4332,,,no_baseline,2.2893,,,no_baseline,41028,1.4268
GunPointAgeSpan,0.9842,,,no_baseline,0.0825,,,no_baseline,-0.171,,,no_baseline,40732,1.4257
GunPointMaleVersusFemale,0.9905,,,no_baseline,0.0892,,,no_baseline,3.2964,,,no_baseline,40732,1.4257
GunPointOldVersusYoung,0.981,,,no_baseline,0.0931,,,no_baseline,0.7967,,,no_baseline,40732,1.4257
HouseTwenty,0.9832,,,no_baseline,0.1166,,,no_baseline,2.9681,,,no_baseline,40732,1.4257
InsectEPGRegularTrain,0.992,,,no_baseline,0.1135,,,no_baseline,2.3108,,,no_baseline,40806,1.4259
InsectEPGSmallTrain,0.9518,,,no_baseline,0.1809,,,no_baseline,2.0524,,,no_baseline,40806,1.4259
MelbournePedestrian,0.8749,,,no_baseline,0.4,,,no_baseline,0.5728,,,no_baseline,41324,1.4279
MixedShapesRegularTrain,0.9616,,,no_baseline,0.2021,,,no_baseline,1.9527,,,no_baseline,40954,1.4265
MixedShapesSmallTrain,0.8606,,,no_baseline,0.4467,,,no_baseline,2.199,,,no_baseline,40954,1.4265
PLAID,0.8827,,,no_baseline,0.3898,,,no_baseline,2.4429,,,no_baseline,41398,1.4281
PickupGestureWiimoteZ,0.74,,,no_baseline,0.9355,,,no_baseline,1.4649,,,no_baseline,41324,1.4279
PigAirwayPressure,0.0337,,,no_baseline,3.902,,,no_baseline,0.5591,,,no_baseline,44432,1.4398
PigArtPressure,0.8894,,,no_baseline,0.5613,,,no_baseline,1.2989,,,no_baseline,44432,1.4398
PigCVP,0.5817,,,no_baseline,1.9134,,,no_baseline,1.9907,,,no_baseline,44432,1.4398
PowerCons,0.95,,,no_baseline,0.1395,,,no_baseline,2.0422,,,no_baseline,40732,1.4257
Rock,0.58,,,no_baseline,1.2795,,,no_baseline,2.8456,,,no_baseline,40880,1.4262
SemgHandGenderCh2,0.8833,,,no_baseline,0.2989,,,no_baseline,3.2018,,,no_baseline,40732,1.4257
SemgHandMovementCh2,0.6067,,,no_baseline,1.0325,,,no_baseline,2.1826,,,no_baseline,41028,1.4268
SemgHandSubjectCh2,0.8244,,,no_baseline,0.5023,,,no_baseline,3.3323,,,no_baseline,40954,1.4265
ShakeGestureWiimoteZ,0.84,,,no_baseline,0.4959,,,no_baseline,1.8929,,,no_baseline,41324,1.4279
SmoothSubspace,0.98,,,no_baseline,0.1267,,,no_baseline,0.4402,,,no_baseline,40806,1.4259
UMD,0.9931,,,no_baseline,0.102,,,no_baseline,1.6959,,,no_baseline,40806,1.4259
