dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_topk_k050,sea_mstcn_sep_bottleneck,sea_topk_conjunctive,0,cuda,41324,1.4279,400,100,500,1008,10,0.01,0.882,0.882,0.9937,0.4184,3.1143,0.7321,49.48,2026-08-09 18:28:40
