dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MiddlePhalanxOutlineAgeGroup,0.6494,0.5221,0.1273,win,0.8952,4.9601,-4.0649,win,0.7842,0.9851,-0.2009,loss,266132,3.4703
MiddlePhalanxOutlineCorrect,0.8076,0.8103,-0.0027,tie,0.4198,1.2175,-0.7977,win,2.8382,2.4532,0.385,win,266003,3.4698
MiddlePhalanxTW,0.5909,0.5104,0.0805,win,1.094,4.0946,-3.0006,win,0.4739,3.4,-2.9261,loss,266519,3.4718
MoteStrain,0.893,0.9018,-0.0088,loss,0.2784,0.6772,-0.3988,win,0.5844,3.5563,-2.9719,loss,266003,3.4698
NonInvasiveFetalECGThorax1,0.945,0.9511,-0.0061,loss,0.3556,0.2659,0.0897,loss,5.1762,-2.2634,7.4396,win,271163,3.4895
NonInvasiveFetalECGThorax2,0.9511,0.9526,-0.0015,tie,0.3306,0.2528,0.0778,loss,2.9289,2.9866,-0.0577,tie,271163,3.4895
OliveOil,0.8,0.8467,-0.0467,loss,0.7288,0.9378,-0.209,win,-1.0512,-3.6343,2.5831,win,266261,3.4708
OSULeaf,0.9545,0.9471,0.0074,win,0.2611,0.2378,0.0233,loss,1.9014,6.5343,-4.6329,loss,266519,3.4718
PhalangesOutlinesCorrect,0.7797,0.8303,-0.0506,loss,0.4527,1.4708,-1.0181,win,0.4821,2.0437,-1.5616,loss,266003,3.4698
Phoneme,0.26,0.3006,-0.0406,loss,2.6747,7.0359,-4.3612,win,0.5349,4.7834,-4.2485,loss,270776,3.488
Plane,1.0,1.0,0.0,tie,0.1051,0.0,0.1051,loss,0.4617,3.3933,-2.9316,loss,266648,3.4722
ProximalPhalanxOutlineAgeGroup,0.8439,0.8537,-0.0098,loss,0.4197,1.2906,-0.8709,win,0.111,5.6483,-5.5373,loss,266132,3.4703
ProximalPhalanxOutlineCorrect,0.8694,0.923,-0.0536,loss,0.3361,0.5448,-0.2087,win,0.6791,-3.5363,4.2154,win,266003,3.4698
ProximalPhalanxTW,0.7951,0.76,0.0351,win,0.5919,2.0198,-1.4279,win,-0.8595,5.6975,-6.557,loss,266519,3.4718
RefrigerationDevices,0.5013,0.5099,-0.0086,loss,1.4262,6.1414,-4.7152,win,0.7104,4.2486,-3.5382,loss,266132,3.4703
ScreenType,0.6373,0.576,0.0613,win,0.9408,3.6402,-2.6994,win,1.1527,4.2157,-3.063,loss,266132,3.4703
ShapeletSim,1.0,0.9089,0.0911,win,0.1803,0.2342,-0.0539,win,0.8508,3.429,-2.5782,loss,266003,3.4698
ShapesAll,0.87,0.9283,-0.0583,loss,0.6689,0.4908,0.1781,loss,3.1482,9.5598,-6.4116,loss,273485,3.4983
SmallKitchenAppliances,0.8,0.7819,0.0181,win,0.5549,2.273,-1.7181,win,1.0436,3.9346,-2.891,loss,266132,3.4703
