dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MelbournePedestrian,0.8819,,,no_baseline,0.455,,,no_baseline,0.1863,,,no_baseline,506331,4.4156
MixedShapesRegularTrain,0.9641,,,no_baseline,0.2495,,,no_baseline,1.9802,,,no_baseline,505686,4.4131
MixedShapesSmallTrain,0.9019,,,no_baseline,0.4037,,,no_baseline,2.8827,,,no_baseline,505686,4.4131
PLAID,0.8566,,,no_baseline,0.5375,,,no_baseline,1.4045,,,no_baseline,506460,4.416
PickupGestureWiimoteZ,0.72,,,no_baseline,0.8587,,,no_baseline,1.163,,,no_baseline,506331,4.4156
PigAirwayPressure,0.0385,,,no_baseline,3.8422,,,no_baseline,0.0648,,,no_baseline,511749,4.4362
PigArtPressure,0.8942,,,no_baseline,0.5828,,,no_baseline,2.6201,,,no_baseline,511749,4.4362
PigCVP,0.0625,,,no_baseline,3.856,,,no_baseline,0.2522,,,no_baseline,511749,4.4362
PowerCons,0.8833,,,no_baseline,0.2708,,,no_baseline,1.1095,,,no_baseline,505299,4.4116
Rock,0.72,,,no_baseline,0.8949,,,no_baseline,2.5093,,,no_baseline,505557,4.4126
SemgHandGenderCh2,0.845,,,no_baseline,0.3801,,,no_baseline,2.4967,,,no_baseline,505299,4.4116
SemgHandMovementCh2,0.4556,,,no_baseline,1.3748,,,no_baseline,1.5165,,,no_baseline,505815,4.4136
SemgHandSubjectCh2,0.7378,,,no_baseline,0.8045,,,no_baseline,2.6923,,,no_baseline,505686,4.4131
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.5791,,,no_baseline,1.2904,,,no_baseline,506331,4.4156
SmoothSubspace,0.9733,,,no_baseline,0.1497,,,no_baseline,0.6589,,,no_baseline,505428,4.4121
UMD,0.9931,,,no_baseline,0.1428,,,no_baseline,1.2963,,,no_baseline,505428,4.4121
