dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ShapesAll,0.855,0.9283,-0.0733,loss,0.7309,0.4908,0.2401,loss,3.8244,9.5598,-5.7354,loss,512781,4.4401
SmallKitchenAppliances,0.7973,0.7819,0.0154,win,0.5896,2.273,-1.6834,win,0.8956,3.9346,-3.039,loss,505428,4.4121
SonyAIBORobotSurface1,0.9767,0.9338,0.0429,win,0.1698,0.3641,-0.1943,win,0.633,3.2614,-2.6284,loss,505299,4.4116
SonyAIBORobotSurface2,0.9591,0.8269,0.1322,win,0.1918,1.433,-1.2412,win,0.3486,2.9596,-2.611,loss,505299,4.4116
StarLightCurves,0.9751,0.9769,-0.0018,tie,0.1836,0.2046,-0.021,win,2.8307,8.4155,-5.5848,loss,505428,4.4121
Strawberry,0.9405,0.9746,-0.0341,loss,0.2038,0.1629,0.0409,loss,1.2462,6.2246,-4.9784,loss,505299,4.4116
SwedishLeaf,0.9728,0.967,0.0058,win,0.245,0.1892,0.0558,loss,0.89,4.1636,-3.2736,loss,506976,4.418
Symbols,0.9216,0.9576,-0.036,loss,0.4182,0.1578,0.2604,loss,1.3082,2.5618,-1.2536,loss,505815,4.4136
SyntheticControl,1.0,0.9973,0.0027,tie,0.1506,0.0052,0.1454,loss,0.7532,3.3016,-2.5484,loss,505815,4.4136
ToeSegmentation1,0.9518,0.9632,-0.0114,loss,0.1667,0.1864,-0.0197,win,0.6428,2.1806,-1.5378,loss,505299,4.4116
ToeSegmentation2,0.9615,0.9092,0.0523,win,0.2097,0.5003,-0.2906,win,1.1439,3.2069,-2.063,loss,505299,4.4116
Trace,1.0,1.0,0.0,tie,0.1244,0.0,0.1244,loss,2.2388,4.9221,-2.6833,loss,505557,4.4126
TwoLeadECG,0.9982,0.9993,-0.0011,tie,0.0913,0.0066,0.0847,loss,0.8273,4.762,-3.9347,loss,505299,4.4116
