Dataset,GAPInceptionTime 0,GAPInceptionTime 1,GAPInceptionTime 2,GAPInceptionTime 3,GAPInceptionTime 4,InstanceInceptionTime 0,InstanceInceptionTime 1,InstanceInceptionTime 2,InstanceInceptionTime 3,InstanceInceptionTime 4,AttentionInceptionTime 0,AttentionInceptionTime 1,AttentionInceptionTime 2,AttentionInceptionTime 3,AttentionInceptionTime 4,AdditiveInceptionTime 0,AdditiveInceptionTime 1,AdditiveInceptionTime 2,AdditiveInceptionTime 3,AdditiveInceptionTime 4,ConjunctiveInceptionTime 0,ConjunctiveInceptionTime 1,ConjunctiveInceptionTime 2,ConjunctiveInceptionTime 3,ConjunctiveInceptionTime 4,GAPInceptionTimeEnsemble 0,InstanceInceptionTimeEnsemble 0,AttentionInceptionTimeEnsemble 0,AdditiveInceptionTimeEnsemble 0,ConjunctiveInceptionTimeEnsemble 0
Adiac,2.464643694111146e-05,2.760731877060607e-05,2.320352905371692e-05,3.7106430681888014e-05,2.4809913156786934e-05,2.22831113205757e-05,1.3881932318327015e-05,2.3528920792159624e-05,3.632752486737445e-05,1.497102221037494e-05,3.664526593638584e-05,2.8594524337677285e-05,2.967454020108562e-05,1.4250906133383978e-05,2.371365371800493e-05,2.1502713934751227e-05,2.1977126380079422e-05,2.9093653211020865e-05,2.0093468265258707e-05,1.945303301909007e-05,3.1362880690721795e-05,1.978746149688959e-05,2.25693074753508e-05,2.0206514818710275e-05,2.3431959562003613e-05,1.0429614121676424e-05,7.726153853582218e-06,9.073643923329657e-06,8.480385986331385e-06,1.013533074001316e-05
ArrowHead,5.761778538726503e-07,1.7285312878811965e-06,7.053212129903841e-07,7.285011349722481e-08,1.589456957162838e-07,3.642504964318505e-07,2.5497536171315005e-07,6.887643735353777e-07,3.3113689568153866e-08,7.119440397218568e-07,1.72191164438118e-07,2.6490949878166248e-08,2.9802318834981644e-08,4.2716632719930203e-07,0.0,0.0,3.311368956815386e-09,0.0,0.0,0.0,1.9868213740892315e-08,3.311368956815386e-09,2.092780960083473e-06,9.934106870446158e-09,6.986983862589113e-07,2.947118105112168e-07,2.317958092135087e-07,5.6293270489504734e-08,0.0,5.6293270489504734e-08
Beef,4.473712033359334e-05,6.048257273505442e-05,4.704482489614748e-05,4.406938751344569e-05,7.04620688338764e-05,2.6999863621313125e-05,4.2416038922965527e-05,6.652039155596867e-05,4.963190076523461e-05,2.3964412321220152e-05,3.2864812965271994e-05,9.683659300208092e-06,2.558939195296261e-05,9.373728971695527e-06,1.9319406419526786e-05,2.4151009711204097e-05,5.198201324674301e-05,6.867905176477507e-05,3.017893322976306e-05,3.032595122931525e-05,5.036234870203771e-05,9.043926183949225e-06,6.469026629929431e-06,1.3557906640926376e-05,3.604077164709452e-06,4.199136310489848e-05,2.766770012385677e-05,1.1845287190226372e-05,2.719075382628944e-05,7.569735771539854e-06
BeetleFly,1.567599383633933e-06,1.293418677050795e-06,1.0132788474948029e-07,5.9604641222676954e-09,1.728534471112653e-07,3.457067521139834e-07,2.384185080472889e-07,4.708764151928335e-07,3.4451354622433428e-06,2.2292060748441145e-06,0.0,0.0,0.0,0.0,0.0,5.9604641222676954e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6093252952487094e-07,6.437297770389705e-07,0.0,0.0,0.0
BirdChicken,5.9604637669963294e-08,5.960455382592045e-07,2.1398022909124848e-06,2.098079221468652e-06,2.7418121817390784e-07,1.0132774832527502e-06,2.8108916012570265e-05,1.0550002116360702e-06,5.996190338919405e-06,1.609325153140162e-07,3.159042876177409e-07,2.384185080472889e-07,2.3484174107579747e-06,1.4901158351676713e-07,3.45706723692274e-07,1.5318325949920109e-06,1.2338139185885666e-06,2.074232270388165e-06,8.940694584680386e-08,4.172324707951702e-08,5.9604641222676954e-09,1.0132787053862561e-07,2.9802318834981644e-08,3.397461227905296e-07,8.940694584680386e-08,4.172323713191872e-07,1.263617036784126e-06,2.682208162241295e-07,2.8610219260372105e-07,5.364417532405241e-08
Car,8.443976753369498e-07,1.4563368040398927e-06,1.607331682862423e-06,7.748591315248632e-07,1.076854800885485e-06,1.4463945490206245e-06,1.6331629240085022e-06,2.417940095256199e-06,8.14594329767715e-07,1.4861385579933994e-06,5.094153038953664e-06,4.591494416672504e-06,5.189527655602433e-06,3.1013878469821066e-06,3.7232805425446713e-06,2.1417838524939725e-06,1.2318272410993814e-06,1.1265253760939231e-06,3.391447535250336e-06,3.570290346033289e-06,1.5755439335407573e-06,2.0682723516074475e-06,2.2570218334294623e-06,1.5556753396595011e-06,3.784867885769927e-06,6.099532470216218e-07,1.0013551445808844e-06,2.9027273740211967e-06,1.452360720577417e-06,1.5099798247319995e-06
CBF,0.0,7.94728478581419e-08,7.947285496356926e-09,0.0,9.536742595628313e-08,3.059704454244639e-07,1.6649537428747865e-06,0.0,3.6557500493472617e-07,3.973642748178463e-09,0.0,0.0,9.139377965539097e-08,0.0,0.0,0.0,5.165735217360634e-08,0.0,0.0,7.152556946721236e-08,0.0,0.0,0.0,3.973642748178463e-09,0.0,7.947284608178506e-09,1.271565537308561e-07,3.973642748178463e-09,0.0,0.0
ChlorineConcentration,1.507551769464044e-05,3.089488745899871e-05,3.334663779241964e-05,3.1976647733245045e-05,2.684406172193121e-05,5.147632327862084e-05,6.172529538162053e-05,2.4105773263727315e-05,9.304990817327052e-05,4.07541410822887e-05,1.8570337488199584e-05,1.5824594811419956e-05,1.1218055988138076e-05,1.3841752661392093e-05,2.542231050028932e-05,2.7637755920295604e-05,1.5369341781479307e-05,1.3119850336806849e-05,1.8027687474386767e-05,1.1288105270068629e-05,2.236052932858001e-05,1.7562613720656373e-05,1.025623259920394e-05,2.415631388430484e-05,2.4037495677475818e-05,1.3927165127824992e-05,2.372940980421845e-05,6.706835847580805e-06,7.458438176399795e-06,8.916370461520273e-06
CinCECGTorso,7.608460236951942e-06,1.827122650865931e-05,1.7937058146344498e-05,2.663290433702059e-05,1.3434600077744108e-05,1.997875733650289e-05,2.2261661797529086e-05,1.5833689758437686e-05,2.0041183233843185e-05,6.282372487476096e-05,2.369270760027576e-06,2.6406825782032683e-05,1.4438848666031843e-05,2.436844442854636e-05,9.995450454880483e-06,7.104789347067708e-06,2.9726987122558057e-05,2.089975896524265e-05,1.1548253496584948e-05,2.1242381990305148e-05,3.2694701076252386e-05,2.964625855383929e-05,1.0528990060265642e-05,6.0319393924146425e-06,1.668273216637317e-05,1.1706135410349816e-05,1.723130844766274e-05,8.240240276791155e-06,1.1423077921790536e-05,1.0919401574938092e-05
Coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Computers,2.5849005851341644e-06,4.9013101488526445e-06,1.645073439249245e-06,4.5589395085698925e-06,2.958256573037943e-06,1.8739514189292093e-06,3.877460585499648e-06,1.1935144357266836e-06,4.9107261475001e-06,8.64558660396142e-06,4.238984274707036e-06,7.026269940979546e-06,3.1127490274229785e-06,1.0939070307358634e-05,1.8720443222264287e-06,4.050625648233108e-06,4.380562131700572e-06,2.3798511392669752e-06,2.50857829087181e-06,4.623593667929526e-06,1.0733490398706635e-06,5.635115940094693e-06,3.0183414310158696e-06,7.219215945042379e-07,3.525638703649747e-06,1.6398332718381423e-06,1.6469724641865469e-06,2.081375214402214e-06,1.472461235607625e-06,9.67496930570633e-07
CricketX,1.5249470379785637e-06,2.958499862870667e-06,2.6992697712557856e-06,2.549210194047191e-06,2.420221790089272e-06,1.8807438664225629e-06,1.8553623704065103e-06,1.1679392173391534e-06,1.7807846006689942e-06,9.622272045817226e-07,3.1638849122828105e-06,2.666891987246345e-06,1.4891918453940889e-06,1.9232243175792973e-06,1.7282120552408742e-06,2.0806353404623223e-06,3.140358330711024e-06,8.952894745561935e-07,1.229682538905763e-06,1.6521038332939495e-06,1.440592427570664e-06,2.4746354938542936e-06,1.2672784350797883e-06,1.7401365539626568e-06,3.3011390314641176e-06,7.323701538552996e-07,5.291045113153814e-07,5.82290226702753e-07,5.236025231170061e-07,6.486191637122829e-07
CricketY,1.965407363968552e-06,1.5643804545106832e-06,3.247341282985872e-06,1.7771138800526387e-06,1.5530716837020009e-06,1.6961183746388997e-06,1.5646829751858604e-06,2.033262717304752e-06,1.2623892189367325e-06,3.6516739783110097e-06,3.2751493108662544e-06,2.382621687502251e-06,1.435692979612213e-06,2.4651362764416263e-06,1.9305584828543942e-06,3.021121528945514e-06,3.6724854908243287e-06,2.731376525844098e-06,3.0415696983254747e-06,1.4457817769653047e-06,3.0422206691582687e-06,4.4595194594876375e-06,1.32199102154118e-06,3.1791714718565345e-06,2.475842165949871e-06,7.546817073489365e-07,7.250328053487465e-07,8.25287770567229e-07,1.0279447906214043e-06,9.90042281046044e-07
CricketZ,2.849928932846524e-06,1.914660742841079e-06,1.280422452509811e-06,2.8796191600122256e-06,3.2870736959011992e-06,1.02855926797929e-06,1.930257212734432e-06,2.050994453384192e-06,1.682059291852056e-06,1.993828618651605e-06,5.269832854537526e-06,2.0311260868766112e-06,1.969074673979776e-06,2.717025154197472e-06,2.061982968371012e-06,1.5781350839461084e-06,3.4637394037417835e-06,2.254557330161333e-06,2.464857516315533e-06,1.7697872181088314e-06,7.733287930022925e-07,2.749122813838767e-06,3.005546659551328e-06,1.70193197845947e-06,1.3794585811410798e-06,5.859577640876523e-07,4.517718821261951e-07,9.524466690891132e-07,7.152529519771633e-07,5.168780035091913e-07
DiatomSizeReduction,5.662436137754412e-07,3.278253473126824e-07,2.6822031031770166e-06,2.831218921528489e-07,2.011656192735245e-07,1.1250334637225023e-06,1.6391190911235751e-06,1.6316720348186209e-06,1.0579780109765125e-06,2.682207878024201e-07,3.874299636663636e-07,2.6822084464583895e-07,1.7732334072206868e-06,3.2037490882430575e-07,6.631012183788698e-07,5.066392532171449e-07,4.768370445162873e-07,4.395841131099587e-07,7.152553962441743e-07,2.607702640489151e-07,2.6822084464583895e-07,1.1622882993833628e-06,7.30156557438022e-07,4.395841415316682e-07,6.109473815740785e-07,4.3213339040448773e-07,8.493640279993997e-07,4.023312101253396e-07,3.874300773532013e-07,4.768370160945779e-07
DistalPhalanxOutlineAgeGroup,8.580050234741066e-07,1.2934204107750702e-07,2.813335981954879e-07,8.702222658030223e-07,1.299380585351173e-07,3.010034177464149e-08,4.455440887340956e-07,2.2381526321169082e-07,2.667304670467274e-07,9.089704633424844e-08,6.410464834516461e-07,7.778404409464201e-08,1.7583367650786386e-08,1.6871001662366325e-06,3.802771288974327e-07,5.650511525345792e-07,1.2847726793552283e-06,6.011105710967968e-07,3.2186502352260504e-08,1.235597551385581e-06,5.516397436622356e-07,1.324708819083753e-06,2.905724727497727e-07,2.121923472486742e-07,3.1560631441607256e-07,1.4543523718657525e-07,5.125998470134618e-08,7.629393650177009e-08,1.7642965133291e-07,1.4215704879916302e-07
DistalPhalanxOutlineCorrect,4.462391416382161e-07,8.245255003203056e-07,2.455708170145954e-07,2.106008651026059e-06,6.415430107153952e-07,5.060419994151744e-07,6.333968940452905e-07,3.665670078589756e-07,1.1036722753487993e-06,3.58024294655479e-07,8.461801144221681e-07,2.672269943104766e-07,2.9305570592441654e-07,6.77896821343893e-07,2.590810481706285e-07,4.432574485235818e-07,4.295497433304263e-07,2.50735979534511e-07,4.937226094625657e-07,3.174936011873797e-07,1.996750853550111e-07,4.949150138600089e-07,8.537331268598791e-07,2.668861498023034e-06,4.521988614669681e-07,1.472234174570986e-07,1.1384479847720288e-07,5.6823083127710574e-08,4.5696886274981814e-08,1.293420126557976e-07
DistalPhalanxTW,3.448124346050463e-07,9.462199273002624e-07,1.1026855872842137e-07,1.1503691155212437e-07,3.880257963828626e-07,1.3530247144899477e-07,1.901387065572635e-07,2.54809606303752e-07,1.6063444263636486e-07,1.227855221941354e-07,7.313471996894805e-07,7.450578465295622e-08,9.566542047423354e-08,1.2278536587473354e-07,1.7642960870034585e-07,2.110002981225989e-07,6.476033718172403e-07,3.692503867114283e-07,2.470610809268692e-07,1.2218951184195248e-08,8.344646573732464e-08,2.3752410527322362e-07,6.526707352350058e-08,3.343817240875069e-07,1.0192392352337265e-07,9.745357942847477e-08,5.692243121302456e-08,3.784894531122519e-08,5.811451941895029e-08,4.7087663546108174e-08
Earthquakes,5.469186817208538e-06,2.623943601065548e-06,8.629647254565498e-07,1.0139254300156608e-05,3.302492586954031e-06,2.4930031941039488e-06,1.3560841125581646e-06,5.787151621916564e-06,2.378988483542344e-06,2.028028120548697e-06,9.163660251942927e-06,1.1031096619262826e-05,5.1409524530754425e-06,5.427218638942577e-06,4.0095860640576575e-06,9.699497240944766e-07,6.749005478923209e-07,4.452180291991681e-06,8.133806659316178e-06,1.300562871620059e-06,1.6122716033351026e-06,8.951785162025772e-07,2.448955456202384e-06,4.5754331949865445e-06,2.8806111913581844e-06,2.332934400328668e-06,9.57744305196684e-07,2.192768079112284e-06,7.926296916593856e-07,7.467224349966273e-07
ECG200,2.074237812621505e-07,5.614744509330194e-07,1.16824276119587e-06,1.3506364666682202e-06,3.623946440711734e-07,3.719324865869568e-07,1.487721988269186e-06,4.696837265782961e-07,1.8715843452810082e-07,2.527235096749792e-07,9.298322112272217e-08,2.431868324492825e-07,4.649161411407477e-08,6.7829864747182e-07,5.590907221630914e-07,2.7775749344982614e-07,6.222713295755966e-07,7.033347060314554e-08,3.731244646587584e-07,1.3113020891353244e-08,1.680850658658528e-07,3.027912782727072e-07,1.6331668462044038e-07,1.8477429364338605e-07,1.0132787053862561e-07,2.872940285669756e-07,2.121924467246572e-07,1.2397762816362956e-07,9.894369412677406e-08,9.179113646951009e-08
ECG5000,1.6712990600353803e-06,2.2268255861490618e-07,1.3890094123780727e-06,1.829827624533209e-06,3.464214444193203e-07,1.4383563211595174e-06,2.062318031903488e-07,6.337103855003079e-07,1.1482131867524004e-06,1.484849917687825e-06,3.7026273957962985e-07,7.271760438243291e-08,9.02882334230526e-07,6.437299049366629e-08,5.55270901259064e-07,9.746465821081074e-07,1.291974172090704e-06,5.235647790868825e-07,4.229530361499201e-07,2.0647001974793969e-07,3.5714953128263005e-07,7.631745120306732e-07,3.015985612364603e-07,3.683554723465932e-07,1.2063972576470405e-07,3.681169005176345e-07,2.9182317007325764e-07,9.34599455604257e-08,2.3317272734857402e-07,1.3351426275676206e-07
ECGFiveDays,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366024483232651e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ElectricDevices,0.0128518957644701,0.0129774818196892,0.0127300880849361,0.012809663079679,0.0128437038511037,0.0127792749553918,0.0132823372259736,0.0131202545017004,0.0129694361239671,0.01322075817734,0.0129397185519337,0.0130210062488913,0.0129780666902661,0.0130958594381809,0.0129271615296602,0.0132763441652059,0.0131178963929414,0.0127937123179435,0.0129321487620472,0.0129910856485366,0.012907619588077,0.0129314074292778,0.0131088756024837,0.012925025075674,0.0129868919029831,0.012640431523323,0.0126797510311007,0.0126972738653421,0.0126969693228602,0.0126968622207641
FaceAll,0.0,4.470348091700771e-09,4.896095529005606e-09,1.639127411579011e-08,4.3851972719721743e-08,1.2133800630920176e-08,0.0,4.257474373048353e-10,5.108969247658024e-09,3.0440936882314424e-08,5.9604641222676954e-09,4.257474373048353e-10,1.4688286142927609e-08,4.896095529005606e-09,2.1287371865241766e-10,5.747590403615277e-09,1.5114032692054025e-08,1.7029896381970387e-09,1.2772422008922035e-09,1.7668517315883037e-08,2.1287371865241766e-10,1.1495179919052134e-08,1.277242311914506e-09,2.1287371865241766e-10,7.237705990092991e-09,4.257474373048353e-10,2.1287371865241766e-10,2.1287371865241766e-10,4.2574740954925966e-10,0.0
FaceFour,7.351233648478228e-07,2.086162425030125e-07,6.606178430956788e-07,1.544750034554454e-06,9.93410651517479e-08,2.533197118737007e-07,4.81803908769507e-07,3.178913345891488e-07,6.308154638645647e-07,1.137453295996238e-06,1.887480038931244e-07,0.0,1.6887979370494577e-07,1.291433733285885e-07,0.0,1.4901160305669237e-08,0.0,0.0,0.0,3.4769360723885256e-08,0.0,1.4901160305669237e-08,1.3907748552810517e-07,9.934105982267738e-09,0.0,2.3345148747466737e-07,3.228584262160439e-07,1.9868213740892315e-08,4.967053435223079e-09,0.0
FacesUCR,4.76837058727142e-08,1.049041600253986e-07,1.0311601528201209e-07,2.604721203169902e-07,2.622604178270649e-08,1.5020364685369716e-07,1.7523761641768942e-07,1.2814994931886758e-07,2.1815277762016202e-07,5.6624404720651e-08,3.826615682100965e-07,1.2636182589176317e-07,3.892180870934681e-07,2.622604178270649e-08,1.6808503744414338e-07,3.1590460025654465e-08,2.8610219260372105e-07,1.871585624257932e-07,2.157685941028831e-07,8.165834231022019e-08,1.728533902678464e-07,2.098082632073784e-07,1.3113020891353244e-08,2.849100724233722e-07,2.366303135659109e-07,1.7285346487483366e-08,2.622604178270649e-08,3.993510588884419e-08,3.0994414146334754e-08,2.7418133541345924e-08
FiftyWords,7.700112473685294e-05,7.10382082615979e-05,7.980004011187702e-05,9.529019735055044e-05,9.188870899379252e-05,5.673788109561429e-05,5.8869976783171296e-05,4.187106605968438e-05,8.113273361232132e-05,7.098379865055904e-05,4.817302033188753e-05,7.825934153515846e-05,5.662220064550638e-05,7.265914609888569e-05,6.487973587354645e-05,4.739077849080786e-05,6.907692295499146e-05,7.254088995978236e-05,5.032477929489687e-05,5.6350087106693536e-05,5.565758692682721e-05,7.040195487206802e-05,8.784603414824232e-05,5.121154390508309e-05,5.6815850257407874e-05,1.4236134120437782e-05,1.0885853043873794e-05,1.2896544831164649e-05,1.3690756532014348e-05,1.238639379153028e-05
Fish,5.681164338966482e-07,7.847361302992795e-07,7.118489406821027e-07,1.2751951317113708e-06,9.148442359219188e-07,1.7649700794208911e-06,7.316031656046107e-07,1.8358118722972e-06,4.032677054510714e-07,1.8133353023586096e-06,8.385506475860893e-07,2.3194629648060072e-06,6.914126515766839e-07,5.74247565054975e-07,1.4502625163004268e-06,8.331005574291339e-07,1.2377288385323482e-06,1.620555849513039e-06,4.4958927247762404e-08,7.06399362115917e-07,2.796286707962281e-06,3.4604735787979735e-07,5.102151021674217e-07,1.0837790114237578e-06,1.023835466185119e-06,6.335113766908762e-07,7.499954790546326e-07,7.145734457481012e-07,3.835130257812125e-07,6.083071184548317e-07
FordA,1.9461926115127426e-07,6.439357775889221e-07,2.5735218400768645e-07,8.242728313234693e-07,1.169906767017892e-07,3.945673654470738e-07,5.894376613468921e-07,1.5913080630980408e-07,2.8340230073808925e-07,2.541413834933337e-07,3.414353102471069e-07,4.626946576991031e-07,4.289609307761566e-07,2.332191968434927e-07,2.633103974858386e-07,1.2073124366906998e-07,1.0451044829551392e-07,1.534714471063126e-07,2.950899613551883e-07,4.705387084413816e-07,1.5817013832020169e-07,2.264987273292718e-07,2.2080573103266945e-07,1.7310162547801158e-07,1.0259035576609676e-07,3.446174545729264e-08,3.4627245071305885e-08,4.2439857850240514e-08,2.60862744738688e-08,1.0990689247591945e-08
FordB,1.3828847045260773e-07,1.4048630703200618e-07,5.2916163895133657e-08,1.2051968667492474e-07,3.734296782909041e-08,7.573491700441083e-08,4.1047755416911975e-08,4.829335153999637e-08,2.5277845594473547e-08,8.189875444486462e-08,1.1376672048868386e-08,1.6327325269571702e-08,3.7867586399897846e-08,4.773609418862179e-08,7.042373084686916e-08,3.049080987693742e-09,2.5015561178065585e-08,1.9999333744635805e-08,5.147374526615067e-09,3.39988659447954e-08,4.173626422243616e-08,1.5573258238532617e-08,1.7868263313403077e-08,4.3867196097835423e-08,2.4294275036140792e-08,1.7409250929745212e-08,5.9014468867246705e-09,3.081867649967762e-09,1.2786474101744714e-09,2.6228661464955394e-09
GunPoint,2.38418573772492e-09,5.888934992981376e-07,5.793566515421844e-07,1.783360403351253e-06,2.38418573772492e-09,4.05311553208776e-08,1.9073479506914737e-07,8.106229643090047e-08,1.668929741072134e-07,1.1205667505009845e-07,0.0,0.0,0.0,5.4836231555555066e-08,0.0,0.0,2.38418573772492e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001357858854135e-07,7.629393650177009e-08,2.3841857377249202e-09,0.0,0.0
Ham,1.65142822083908e-07,4.801171371582313e-07,5.533925673262274e-07,5.304244723447482e-07,6.769753326807404e-07,8.803959303804731e-07,1.792482748896873e-06,5.074579689789971e-07,5.807327170259668e-07,1.9248460603193962e-07,2.242007894892595e-07,2.373246843490051e-07,4.5824370431546413e-07,2.1763889890280565e-07,2.263881384578781e-07,1.0028809356299462e-06,2.373247838249881e-07,7.436904070345919e-08,6.277609259086603e-07,2.099829998769565e-07,3.937181531910028e-07,4.888668740932189e-07,9.733600592198854e-08,5.774531928182114e-07,1.279585148949991e-07,1.990465676726672e-07,2.1326421517642305e-07,8.639937476573324e-08,9.51486640587973e-08,1.312395738750638e-07
HandOutlines,2.3643029635422863e-05,2.6466326744412072e-05,1.564405465614982e-05,1.220894955622498e-05,1.099940163840074e-05,6.467536877607927e-06,1.4131522220850457e-05,1.091149988496909e-05,6.208068498381181e-06,4.751415417558746e-06,9.768996278580744e-06,4.763321612699656e-06,3.954385829274543e-05,2.608594149933197e-05,1.6571477317484096e-05,1.722862543829251e-05,1.7913191186380573e-05,3.739630301424768e-06,1.7125892554759048e-05,1.2969330782652833e-05,1.1401521078369116e-05,1.6670195691403933e-05,2.223900264652912e-05,1.6011721527320333e-05,3.626557736424729e-05,8.537513167539146e-06,3.638224598034867e-06,6.941953870409634e-06,5.2719142331625335e-06,9.127958037424833e-06
Haptics,1.666952266532462e-05,1.074092051567277e-05,2.380846854066476e-05,2.935985685326159e-05,2.025122375926003e-05,2.516727545298636e-05,1.5898305719019845e-05,2.4892791770980693e-05,1.957542190211825e-05,2.4145601855707355e-05,2.6898353098658845e-05,2.378733734076377e-05,1.7451531675760634e-05,2.178446993639227e-05,3.0383187549887225e-05,2.455166395520792e-05,2.387054883001838e-05,3.143746289424598e-05,1.9244431314291432e-05,2.20122001337586e-05,1.133623027271824e-05,4.78171459690202e-05,3.709790325956419e-05,2.955020681838505e-05,2.755846071522683e-05,8.158443961292505e-06,1.0281817594659516e-05,9.75342481979169e-06,1.0751741683634464e-05,1.2357576451904606e-05
Herring,5.526389031729195e-06,1.4144495253276546e-05,1.3196442523621954e-05,3.3490198347863043e-06,8.344557500095107e-06,1.2540937859739644e-05,4.976960553904064e-06,9.020676770887803e-06,4.939705831930041e-06,4.649119546229485e-06,4.243073362886207e-06,3.898499926435761e-06,4.488933427637676e-06,4.792550498677883e-06,1.8607761376188137e-06,2.527599463064689e-06,4.190949312032899e-07,1.2239227544341702e-05,1.152975869445072e-06,1.567190520290751e-05,5.060773673903896e-06,4.682653070631204e-06,2.305942416569451e-06,6.38881010672776e-06,3.241001422793488e-07,5.751795924879843e-06,4.33994273407734e-06,2.561127985245548e-06,2.041454081336269e-06,1.862641056504799e-06
InlineSkate,1.575081842020154e-05,2.1141162505955435e-05,2.483996286173351e-05,3.130048207822256e-05,1.812174014048651e-05,3.236171687603928e-05,1.5070158042362893e-05,1.6909474652493373e-05,2.1726576960645616e-05,2.595233308966272e-05,2.9866636396036483e-05,1.3463258255796973e-05,9.58072178036673e-06,1.0623693015077151e-05,1.5096384231583215e-05,1.2895815416413823e-05,1.7027534340741113e-05,1.5243076632032173e-05,9.579563993611371e-06,2.056541234196629e-05,1.51095082401298e-05,2.1179463146836497e-05,2.962427606689744e-05,3.5823257348965853e-05,3.992902929894626e-05,1.431559485354228e-05,1.4757861208636314e-05,1.0315014151274228e-05,9.539039638184477e-06,1.804314160835929e-05
InsectWingbeatSound,2.962877715617651e-06,1.1282370905973949e-05,2.4101873350446112e-06,1.7204032474182895e-06,9.610835149942432e-06,3.001350933118374e-06,6.202076747285901e-06,3.3714391065586824e-06,1.4240073369364836e-06,3.750202040464501e-06,3.940389433410019e-06,6.660491635557264e-06,4.409091161505785e-06,2.301275117133628e-06,1.923598574649077e-06,4.701686066255206e-06,4.68218422611244e-06,3.44296404364286e-06,3.533996277838014e-06,4.570028067973908e-06,6.847429176559672e-06,4.46056719738408e-06,7.846129506106081e-07,5.5014670579112135e-06,1.0219475825579138e-06,2.4622061118861893e-06,2.02276078198338e-06,2.3695488380326424e-06,2.727174432948232e-06,1.7388268815921035e-06
ItalyPowerDemand,4.378658559289761e-06,0.0,7.650742617215658e-08,1.7436566679407409e-07,3.238219221657346e-07,4.6260314690016464e-08,1.779242975175066e-09,1.2454698605779413e-08,2.4909400764272505e-08,0.0,2.668864240717994e-08,1.957167050647968e-08,5.355503276405216e-07,1.0675457851050396e-08,2.8467885826444217e-08,6.209551770552935e-07,3.202636378318857e-08,4.71497969556367e-07,1.192092469182171e-07,1.29884583088824e-07,1.5123556806884153e-07,0.0,1.9571672282836523e-08,0.0,4.092257199772576e-08,9.429985681208565e-08,3.558485728305527e-09,1.0675457851050396e-08,1.209884459285604e-07,3.558485950350132e-09
LargeKitchenAppliances,2.612336629681522e-06,3.5303942240716424e-06,2.050365537797916e-06,2.9525092486437643e-06,1.096717255677504e-06,1.1132443660244462e-06,1.860282395682589e-06,3.0097421586106066e-06,1.921288685480249e-06,9.345962439510912e-07,1.0623884918459223e-06,1.832616476349358e-06,5.180247171665542e-06,8.109350346785504e-07,1.377095145471685e-06,1.2168732155259931e-06,2.5752076453500194e-06,3.930657840101048e-06,1.5525704384344865e-06,3.960918775192113e-07,7.629366791661596e-07,2.133349426003406e-06,1.6797231410237146e-06,2.5879242002702085e-06,1.979491798920208e-06,1.0280525657435646e-06,7.076241672621109e-07,7.727917363808956e-07,6.751998853360419e-07,9.024905125443184e-07
Lightning2,5.604760644928319e-06,3.5941261558036786e-06,1.0138461220776662e-05,4.680887286667712e-06,1.394485752825858e-05,7.696823558944743e-06,9.820617378863972e-06,1.3773983482678888e-05,1.0029242730524857e-05,1.5087232895893976e-05,4.1127171357402403e-07,4.6113491407595575e-06,3.480886334727984e-06,1.1592754162847996e-05,1.0551531886449084e-05,8.108037945930846e-06,2.761659288808005e-06,2.614641289255814e-06,5.722039304600912e-07,6.395487616828177e-06,5.241173766989959e-06,1.4483880477200728e-06,7.192278985712619e-07,2.9285536129464163e-06,4.631213869288331e-06,5.62858394914656e-06,9.415321983397009e-06,2.845111566784908e-06,2.27489840654016e-06,1.7921059907166637e-06
Lightning7,1.4781919617234962e-06,2.5834217467490816e-06,2.193441787312622e-06,1.849441332524293e-06,8.344640036739293e-07,1.783024799806299e-06,3.5013263186556287e-06,3.2765385640232125e-06,4.780254585057264e-06,3.0193857583071804e-06,1.032010572998843e-06,1.9056412838835968e-06,3.2186488851948525e-07,6.23293772150646e-07,2.05550281862088e-06,7.271759159266367e-07,1.8988280316989403e-06,1.134189915319439e-06,1.197200276692456e-06,2.244532879558392e-06,3.637570443970617e-06,1.4526470977216377e-06,3.811264150499482e-06,1.6689295989635866e-07,2.826952140821959e-06,1.0830996188815334e-06,2.0350671547930688e-06,6.096699962654384e-07,9.587822660250822e-07,1.091614990400558e-06
