dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
EOGHorizontalSignal,0.5525,,,no_baseline,1.4804,,,no_baseline,2.5736,,,no_baseline,62408,1.5055
EOGVerticalSignal,0.5193,,,no_baseline,1.8005,,,no_baseline,1.9951,,,no_baseline,62408,1.5055
EthanolLevel,0.74,,,no_baseline,0.6616,,,no_baseline,1.7035,,,no_baseline,61816,1.5033
FreezerRegularTrain,0.9944,,,no_baseline,0.0784,,,no_baseline,0.7065,,,no_baseline,61668,1.5027
FreezerSmallTrain,0.6825,,,no_baseline,0.7809,,,no_baseline,0.1288,,,no_baseline,61668,1.5027
Fungi,0.9086,,,no_baseline,0.3923,,,no_baseline,0.3677,,,no_baseline,62852,1.5072
GestureMidAirD1,0.6231,,,no_baseline,1.0866,,,no_baseline,2.2366,,,no_baseline,63444,1.5094
GestureMidAirD2,0.5692,,,no_baseline,1.0841,,,no_baseline,2.0893,,,no_baseline,63444,1.5094
GestureMidAirD3,0.3538,,,no_baseline,2.0198,,,no_baseline,2.0137,,,no_baseline,63444,1.5094
GesturePebbleZ1,0.936,,,no_baseline,0.2557,,,no_baseline,1.5849,,,no_baseline,61964,1.5038
GesturePebbleZ2,0.9051,,,no_baseline,0.4053,,,no_baseline,1.6032,,,no_baseline,61964,1.5038
GunPointAgeSpan,0.9747,,,no_baseline,0.1025,,,no_baseline,0.1745,,,no_baseline,61668,1.5027
GunPointMaleVersusFemale,0.9842,,,no_baseline,0.0898,,,no_baseline,0.4804,,,no_baseline,61668,1.5027
GunPointOldVersusYoung,0.9778,,,no_baseline,0.1115,,,no_baseline,0.5922,,,no_baseline,61668,1.5027
HouseTwenty,0.958,,,no_baseline,0.1696,,,no_baseline,1.1613,,,no_baseline,61668,1.5027
InsectEPGRegularTrain,0.9398,,,no_baseline,0.1906,,,no_baseline,1.7705,,,no_baseline,61742,1.503
InsectEPGSmallTrain,0.6908,,,no_baseline,0.731,,,no_baseline,0.3748,,,no_baseline,61742,1.503
MelbournePedestrian,0.895,,,no_baseline,0.4201,,,no_baseline,0.0905,,,no_baseline,62260,1.5049
MixedShapesRegularTrain,0.9736,,,no_baseline,0.176,,,no_baseline,1.0073,,,no_baseline,61890,1.5035
MixedShapesSmallTrain,0.8515,,,no_baseline,0.4714,,,no_baseline,1.1367,,,no_baseline,61890,1.5035
PLAID,0.8901,,,no_baseline,0.4818,,,no_baseline,1.7378,,,no_baseline,62334,1.5051
PickupGestureWiimoteZ,0.8,,,no_baseline,0.7049,,,no_baseline,1.3859,,,no_baseline,62260,1.5049
