dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_bottleneck_mschan_pyramid,sea_multiscale_pyramid,sea_topk_conjunctive,0,cuda,48189,1.4658,400,100,500,1008,10,0.01,0.584,0.584,0.932,1.271,1.636,0.5016,57.32,2026-08-03 17:24:25
