dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
AllGestureWiimoteX,0.7457,,,no_baseline,0.862,,,no_baseline,1.8931,,,no_baseline,61740,1.5025
AllGestureWiimoteY,0.7786,,,no_baseline,0.7937,,,no_baseline,1.9817,,,no_baseline,61740,1.5025
AllGestureWiimoteZ,0.7771,,,no_baseline,0.7974,,,no_baseline,1.5834,,,no_baseline,61740,1.5025
BME,0.9667,,,no_baseline,0.1613,,,no_baseline,0.3347,,,no_baseline,61222,1.5006
Chinatown,0.9738,,,no_baseline,0.1225,,,no_baseline,0.2415,,,no_baseline,61148,1.5003
Crop,0.7419,,,no_baseline,0.8714,,,no_baseline,0.2176,,,no_baseline,62776,1.5065
DodgerLoopDay,0.55,,,no_baseline,1.408,,,no_baseline,0.3151,,,no_baseline,61518,1.5017
DodgerLoopGame,0.8551,,,no_baseline,0.3589,,,no_baseline,0.4917,,,no_baseline,61148,1.5003
DodgerLoopWeekend,0.8841,,,no_baseline,0.3302,,,no_baseline,0.1525,,,no_baseline,61148,1.5003
EOGHorizontalSignal,0.5552,,,no_baseline,1.4355,,,no_baseline,1.8175,,,no_baseline,61888,1.5031
EOGVerticalSignal,0.511,,,no_baseline,1.6611,,,no_baseline,2.047,,,no_baseline,61888,1.5031
EthanolLevel,0.818,,,no_baseline,0.515,,,no_baseline,0.931,,,no_baseline,61296,1.5009
FreezerRegularTrain,0.9933,,,no_baseline,0.0767,,,no_baseline,0.707,,,no_baseline,61148,1.5003
FreezerSmallTrain,0.6719,,,no_baseline,0.8591,,,no_baseline,0.3344,,,no_baseline,61148,1.5003
Fungi,0.8763,,,no_baseline,0.4399,,,no_baseline,0.2553,,,no_baseline,62332,1.5048
GestureMidAirD1,0.7692,,,no_baseline,0.9364,,,no_baseline,1.9215,,,no_baseline,62924,1.507
GestureMidAirD2,0.6615,,,no_baseline,1.053,,,no_baseline,1.3442,,,no_baseline,62924,1.507
