dataset,model,encoder,pooling,seed,device,params,model_size_mb,n_train,n_val,n_test,series_length,n_classes,lambda_entropy,test_acc,test_bal_acc,test_auroc,test_loss,test_aopcr,test_ndcg,train_time_s,run_datetime
WebTraffic,seanet_slim_adaptive,mstcn_sep,adaptive_classwise,0,cuda,57590,1.4846,400,100,500,1008,10,0.01,0.93,0.93,0.9957,0.3355,2.448,0.7928,104.59,2026-07-23 17:16:07
